"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"pergunta";0,277067745482777;0,704863194551825;0,232169292230933;0,423497005308461;-1,48186999015634;0,159890815606015;0,406763879610656;0,133980725287212;0,244392509375234;-0,85516053460255;0,0814956836084248;0,316988839572751;0,0283871699677601;0,0730616290476097;0,500066677803452;2,66470401556641e-05;0,000172459333118105;1,8710551538738e-05;6,22554994978284e-05;0,00076224966270652;0,000347117919962618;0,634042851628879;0,000139544992226477
"participação";0,520053123019148;-0,895307700475437;0,125957602059679;-0,0869609474417906;0,0773947573411291;0,49552502349273;-0,853080867461646;0,120016861657058;-0,082859468805568;0,073744464271326;0,3538802619131;0,630343387253156;0,0102981584225487;0,00379695497113655;0,00168123744006118;9,74906280908271e-05;0,000288942942095746;5,71894893960626e-06;2,72593801621167e-06;2,15918839191069e-06;0,00036046860919195;0,571109628325998;0,000117572679206967
"ocupar";0,361158353201327;0,820789084760798;-0,349507437452628;-0,146527399703419;-0,746027539853449;0,294461537124161;0,669210094162401;-0,284962250925031;-0,11946749387082;-0,608255116280654;0,180272118672987;0,559587517558592;0,0837521484007575;0,0113866748313251;0,165001540536339;3,56987390245377e-05;0,00018438292171931;3,34326184187632e-05;5,87618192595486e-06;0,000152323625373061;0,000273689129201295;0,555690952546552;8,45131325685116e-05
"marisa";1,1226188424141;-0,320334473842704;3,54972928763435;0,282725153226349;-1,11480538901672;0,287132731960691;-0,0819320940826665;0,907915874534521;0,0723127410415778;-0,285134281431202;0,160134832680816;0,00783610331066991;0,794257823195984;0,00389740960139757;0,0338738312111329;8,41275701974686e-05;6,84984981356312e-06;0,000841132005973706;5,33583740641919e-06;8,29605857869049e-05;6,67534461466573e-05;1,83269149905322;0,00022420867999746
"tucano";0,881312805076599;-0,0934626913269245;-1,23279352027896;-1,54438916805489;0,00553602450078691;0,406935264821436;-0,043155239350846;-0,569227128841348;-0,713102557309549;0,00255619070017923;0,316877012585457;0,00214179933203249;0,307582157087689;0,373396348915449;2,68207937224175e-06;0,000305904498268596;3,44034715486297e-06;0,000598558205366077;0,000939375429671319;1,20704013158804e-08;0,000393845332265278;1,02278572043328;0,000411997911721309
"servir";-0,717562866587601;0,878971008611443;-0,0899667328213366;1,7551984338266;1,09110803916119;-0,304128005041773;0,372538368115121;-0,0381310185450337;0,743913910526976;0,462449391804784;0,212698796268577;0,191807621687476;0,00165866582267233;0,488341422488761;0,105493493732514;0,000175292679435107;0,000263022540856115;2,7555466355718e-06;0,00104880877572494;0,000405302589427795;0,000340442575347952;1,01642978602625;0,000351721271025602
"secretaria";0,75385796501652;0,960041720284316;0,0179940008943365;-2,45368371346859;-0,401880581936873;0,272160156886329;0,346597260140742;0,00649625039951402;-0,885836557278281;-0,145088182794636;0,163903007160702;0,159756934315032;4,63247644171245e-05;0,666301859605373;0,00999187415447523;9,10466536767956e-05;0,000147660775758321;5,18728856610209e-08;0,000964544109861385;2,58749177351228e-05;0,000160208270751978;1,21645489462528;0,000237070192956092
"saud";1,29404745147476;-2,11335044812216;-1,686152004642;-0,147500362126153;0,422961741041004;0,426993020066787;-0,697336012891004;-0,55637460274987;-0,0486702593582743;0,139563437935743;0,287928488225484;0,461528912761119;0,242508830719137;0,0014354775514736;0,00659829074278751;0,000693051940946141;0,0018484530371339;0,00117668123314315;9,00433312169462e-06;7,40401944650385e-05;0,000413871366109275;1,57546161570784;0,00102726155174569
"prédio";0,339555402020967;1,11495262692092;-1,03919278681728;0,685864868980467;0,405026500096742;0,193706316295065;0,636047504822266;-0,59282875624034;0,391265626921759;0,231055641785308;0,0714434883298677;0,462941199251841;0,33195826667421;0,111852186569702;0,0218048591743816;6,92687720286094e-06;7,46842511431576e-05;6,48796424255373e-05;2,82613769000656e-05;9,85560022713222e-06;6,00781015319916e-05;0,829906682582249;4,13784981552823e-05
"oposição";-0,0745776801953735;1,80557162368735;-0,618015637038271;-2,85482772280448;0,231930704229891;-0,0216632465825974;0,524480557775601;-0,179520536197795;-0,829267372596356;0,0673709885135217;0,00105073181671503;0,370147843336646;0,0357950479246806;0,590826481392429;0,0021798955295288;2,48751801129914e-06;0,00145806852584195;0,000170823423455799;0,00364509041021216;2,40583028258496e-05;0,000447248089182604;1,5030134667875;0,00101035556390032
"oferecer";0,387979396044601;-0,424692835120743;-0,488399891859404;0,358028614127914;0,324362265176885;0,433011144413657;-0,473985815831245;-0,545087183138034;0,399584053990697;0,362010140437208;0,335240751454668;0,241413185917932;0,263536319414766;0,109547117310762;0,0502626259018733;4,62220122207945e-05;5,53836266702256e-05;7,32457855274575e-05;3,93610792201883e-05;3,23066682504007e-05;0,000307065852274624;0,437754080652015;5,88426101656459e-05
"escrever";0,166326861429682;0,292751337471935;0,614359974790998;1,26376730601387;0,972346704463492;0,0954991598546774;0,168087743221936;0,352744354919998;0,725611695782268;0,558288015330496;0,0255661946710842;0,0476004130316734;0,173036217130633;0,566371689801093;0,187425485365516;1,20036087857426e-05;3,7186458819495e-05;0,000163769444348571;0,000692980923492018;0,000410231817290917;0,000433897399953273;0,67956231950398;0,000200375965393852
"definir";0,416117545307974;0,967596326050156;0,202772448185187;-0,426399489647559;0,933845604695424;0,280266439366631;0,65170233772672;0,136572736947336;-0,287191607416655;0,628970312589099;0,170920954044089;0,555422300287826;0,0201340442920816;0,0688688139437723;0,184653887432233;7,05075431547757e-05;0,000381234282309211;1,67425427076791e-05;7,40349655290117e-05;0,000355102462654429;0,00040719602149461;0,657534155378695;0,000176051674475912
"construir";-0,420823857713801;0,498378688191261;-0,412894176309352;0,359814609695644;1,06227106115004;-0,309075083287614;0,366035413007038;-0,303251109918236;0,264266695961459;0,780187507625246;0,252025694243715;0,212439209843238;0,120357042072451;0,0707013486838939;0,344476705156702;6,02899014070118e-05;8,45595751744293e-05;5,80391952360676e-05;4,40759268440429e-05;0,000384162145290202;0,000340442575347952;0,547618216677533;0,000102093863843604
"bbc";-0,748973781218256;1,06918995608477;-0,462763958915099;-0,192634793879354;0,976931489315339;-0,43907260253146;0,626793658724663;-0,271287167713824;-0,112928733164922;0,572708768003754;0,356573307789539;0,436713864260845;0,0675281004595188;0,00905130217238307;0,130133425317715;0,000262122898078609;0,000534172433186331;0,000100066978518436;1,73396847028195e-05;0,000445964149641948;0,000467274123026601;0,819392799604354;0,000313729976990369
"teori";0,433285974482302;0,949028363860569;0,415736492070783;2,1985913105786;-3,97289188121903;0,0926321766399292;0,202892704160278;0,0888802740849816;0,470036674701662;-0,849364263295473;0,0310030789196496;0,0893893105271112;0,0141592984485751;0,306316630940421;0,55913168116424;1,87981111127544e-05;9,0182721078589e-05;1,73061811193873e-05;0,000484009587558998;0,00158044156401883;0,000100130169219986;1,60757839714709;0,000258767227693403
"ocasião";0,455651298638374;-0,831553180048784;0,232260381390588;-0,44790095597127;0,0639775682843561;0,423472124662066;-0,772826924837167;0,21585760311934;-0,416269129551759;0,0594593208733303;0,285261684742657;0,570991856562826;0,0367687076550346;0,105771386061804;0,00120636497768019;8,3155344327961e-05;0,00027695231450856;2,16060417597683e-05;8,03505622749486e-05;1,63938289519554e-06;0,000400520676879944;0,557327963818495;0,000124407513469138
"intenção";-0,302431179461613;0,709910321347097;-0,306315822465037;0,189862223923338;1,54519511153958;-0,17141192427905;0,402362925887112;-0,173613661988566;0,107610098960481;0,875785585094406;0,0945960702145693;0,313255415918183;0,0481402905777717;0,0143061605491627;0,529702062740314;3,11384502108586e-05;0,000171573751758033;3,19435168232971e-05;1,22721595923293e-05;0,000812850202389879;0,000340442575347952;0,642376964676038;0,00014048300391887
"funcionar";0,266688952018614;-0,385274967091794;-0,877505951851314;0,624179351367073;0,79732783821683;0,187878641030165;-0,27142083199268;-0,618190684247766;0,439725633200399;0,56170632328722;0,0858773788655969;0,107716430635325;0,461231277497509;0,18051509523171;0,16465981776986;2,75366899200268e-05;5,74702741264966e-05;0,00029812735450085;0,000150841374019793;0,000246136227312442;0,000387169987650612;0,594518779821533;0,00013684623086351
"esquerdo";-0,0801249654978272;1,90560837907411;-0,383871609576222;2,72499733248303;3,12566626942111;-0,0174928158068762;0,416030835933243;-0,0838065304376079;0,59491915054425;0,682392859516827;0,00089079206445313;0,302816527467475;0,0101429081731164;0,395365518670882;0,290784253624074;2,52849100941659e-06;0,00143018760635125;5,80360291424165e-05;0,00292454201969453;0,00384778604212154;0,000393845332265278;1,75379823643098;0,00121139272382361
"agosto";-0,262881687623624;-0,518732767012797;0,313932234849409;-0,117651485704209;0,951754216918779;-0,225716309909508;-0,445395976637648;0,269549492976877;-0,101018292482001;0,817198229841304;0,144171738974458;0,337379330239241;0,101995537252169;0,0110810342942702;0,405372359239861;2,07590212339576e-05;8,08301843114307e-05;2,9604520299653e-05;4,15796698360096e-06;0,000272104562758389;0,000300390507659958;0,452293356812207;6,1450670056009e-05
"mínimo";0,226707535447573;1,10560021150632;-0,270659218079034;-0,599291717179452;0,130098648450538;0,172708271724406;0,842258292696016;-0,206191142647392;-0,456546962713334;0,0991105685270426;0,0533259888645638;0,762210401972226;0,0377053112105316;0,142991280603019;0,00376701734966049;1,50958745813781e-05;0,000359023266366568;2,1516519091958e-05;0,000105487965957848;4,97132249565033e-06;0,000293715163045292;0,641351980461108;0,000120814552017763
"minuto";-0,326501362718378;-0,481645673489808;-0,565485242758903;0,727184123667844;-2,09243226000674;-0,138399870573022;-0,204163616096581;-0,239702167725074;0,30824431408329;-0,88695603459865;0,0689207518674347;0,0901378045616276;0,102558684019288;0,131188203826046;0,607194555725604;4,76780506018902e-05;0,000103753754354175;0,000143018113581872;0,000236503335875813;0,00195817412704538;0,000447248089182604;0,812474872145264;0,000295235359281199
"abertura";0,0459746961749528;-0,36233571214148;0,331434930346605;-0,178087457770119;-0,186299340022173;0,0826166382613442;-0,651118135620609;0,595589357315583;-0,320023584745124;-0,334780356663333;0,0136255592892401;0,508640013627413;0,3512877735599;0,0784529483430765;0,0479937051803722;4,65613288718763e-07;2,89207740307161e-05;2,41982626132462e-05;6,98641371313232e-06;7,64557695042896e-06;0,000220286372283969;0,257301099604247;1,45838072380715e-05
"médio";-0,954980026008208;0,487840911133888;-0,356178835879693;0,329374026078263;-1,34330632879076;-0,534703085210318;0,27314711634907;-0,199428173621146;0,184419886422501;-0,75213095439212;0,589650682120121;0,0924771217177461;0,0406904344777329;0,0269160250934814;0,250265736590921;0,000243513060331668;6,35462780483808e-05;3,3874266714359e-05;2,89675909495689e-05;0,000481818869321935;0,000267013784586629;0,81245034749313;0,000176249275295673
"dito";0,214487772124778;0,280309200368708;-0,445654185228956;-0,0831600160654296;-0,859321295680391;0,207495291941361;0,27117088675115;-0,431125487261701;-0,0804489302136363;-0,831306705050312;0,130397389595224;0,133847469479225;0,279260606960638;0,00752175093639485;0,448972783028516;2,08827495650442e-05;3,56662384511294e-05;9,01526677428774e-05;3,13914757515551e-06;0,00033519208348365;0,00045392343379727;0,388032438324088;6,83468761192092e-05
"disputa";-0,088612165218652;1,27564840418922;-0,732558455650581;-1,71604854842408;0,18698733709719;-0,0390412737341203;0,56203274588264;-0,322754952694449;-0,756066855546851;0,0823839908934872;0,00328598971874176;0,409273025725382;0,111407377760684;0,472894913054591;0,0031386937406009;3,19735032414805e-06;0,000662621474034519;0,000218518442960215;0,00119912005509463;1,42373092908553e-05;0,00040719602149461;1,00985772430197;0,000415263642890916
"dirceu";1,0076456984981;-0,619153096202811;0,384535196242573;0,194983258321881;-1,27691014797043;0,561967987567372;-0,345304128214723;0,214456798360134;0,108742933604339;-0,712137834983925;0,603139546544304;0,136857887342528;0,0435736725747362;0,00866608092722376;0,207762812611208;0,000440557661564113;0,000166334809752273;6,41592444491533e-05;1,64961157283009e-05;0,000707469504952051;0,000433897399953273;0,847615511902273;0,000311734479097012
"candidatura";0,456338814084021;2,14023568193615;-0,392826729257064;-3,25311272828545;-0,150350421987476;0,115729202228242;0,542771643363397;-0,0996223038404073;-0,825001356850826;-0,0381294201901625;0,0293158821427617;0,387545758163007;0,0107765584297569;0,571679175783684;0,000682625480789147;9,17471210828365e-05;0,00201809137945569;6,79860310966988e-05;0,00466246787432707;9,95925676619338e-06;0,000440572744567938;1,74114872506346;0,00133563984021994
"cadeia";0,692585844257032;-0,339961445510665;1,35990368763695;-0,0112018827563734;-0,139148993764673;0,441211332048943;-0,21657220323345;0,866325701652511;-0,0071361516458621;-0,0886447700328636;0,32614282052734;0,0472271321984454;0,623773300919151;3,27392439204345e-05;0,00282400711114328;0,000182513825606074;4,39752058524144e-05;0,000703663217248887;4,77452962543947e-08;7,36730563429854e-06;0,000380494643035947;0,792263489898892;0,000238829424473989
"antonio";0,999833577389518;-1,31239085687256;-0,966172771250201;-0,374076934105823;0,508770408625779;0,496557295726783;-0,651785726707308;-0,479839994721386;-0,185781549043725;0,252675709204158;0,383438808543543;0,397044022840173;0,177623366591641;0,0205962659123909;0,0212975361122546;0,000427079868351747;0,000735834349434083;0,000398807441206493;5,9782699965427e-05;0,000110585287783235;0,000427222055338607;1,05482308920341;0,000475349367304589
"ajuda";-0,459857383912544;-0,828869587771045;-0,855949103379982;-0,0146614922496774;-0,887544126139969;-0,295662994269376;-0,532917536506966;-0,550328174997062;-0,00942653277004091;-0,570642036120152;0,182792762257168;0,356908356307161;0,314165453820072;7,13009006979983e-05;0,146062126714903;8,61092595432209e-05;0,000279753762594281;0,000298331704029884;8,75305941338967e-08;0,000320762385278057;0,00040719602149461;0,702657376328115;0,000201043828303507
"venda";0,645000764388331;-0,909259913709661;-1,10872197201922;-0,179174990688861;0,111002743162014;0,406597227800777;-0,573181584699856;-0,69891898601443;-0,112948787858272;0,0699741924968998;0,270555247187742;0,323134427451464;0,396579890706644;0,0080115451096916;0,00171888954445989;6,66508038148042e-05;0,000132452763100719;0,000196938325621417;5,14327462314663e-06;1,97402366908854e-06;0,000160208270751978;0,810087987112937;0,000105135483627065
"praticar";0,781462628266033;-0,347437224320639;1,31102877312262;0,632338966718603;0,252554627519836;0,457800391141041;-0,203537432805806;0,768033509759051;0,370440013158184;0,14795282983603;0,358591653193818;0,0425998511445936;0,500677498135511;0,090096856431917;0,0080341410941618;0,000244591504706701;4,83479022103254e-05;0,000688413515151857;0,000160149221520277;2,55467467234136e-05;0,000400520676879944;0,852526855698174;0,000291099244893007
"legal";0,367909533612219;0,63886664783307;0,711747846490292;1,24054679243807;1,60965522069669;0,161649555571291;0,280700825220763;0,312722864053985;0,545062900909683;0,707239218548986;0,0761164468276225;0,137939451504337;0,141318371674348;0,332084589372665;0,312541140621029;5,05992176207375e-05;0,000152574568592196;0,000189371248163144;0,000575291580900437;0,000968562037668315;0,000373819298421281;0,871167633357566;0,000283703818583826
"homicídio";-0,152542107953913;-0,313884865034484;-0,43352284647966;0,424751751328835;-0,173991045803635;-0,211452101162783;-0,435103560092343;-0,600944342645967;0,58878595225778;-0,24118437008753;0,0925435205988138;0,235493497406835;0,370800564863227;0,275335928015361;0,025826489115763;2,01927993783455e-06;8,54983619018265e-06;1,63095140980458e-05;1,56562374643027e-05;2,62706513305934e-06;8,67794799906545e-05;0,327579471726839;9,31215936623512e-06
"devido";0,117697753867496;0,095591745391307;0,472229249099359;0,941684649287969;1,79693976792059;0,0563556696945884;0,045770939986387;0,226111329297989;0,450894492952538;0,860405068868267;0,0119122777553089;0,00472248821785539;0,095129257136705;0,292614229760679;0,595621747129451;5,54831731869574e-06;3,65987054649302e-06;8,93162966676457e-05;0,000355169712107582;0,00129327827356944;0,000400520676879944;0,704483316346514;0,00019877710744391
"conhecimento";0,918176595090718;-1,27395846576098;-0,70899327501287;0,375975120409832;0,571408137338047;0,495295752489711;-0,687216620760604;-0,382455139387373;0,202813795490397;0,308237026379037;0,384586007811166;0,444962304134443;0,113756220052308;0,0247448745358535;0,0319505934662318;0,000315147709003395;0,000606697571236657;0,000187908294013915;5,28420834108509e-05;0,000122054714644395;0,000373819298421281;0,967229250191334;0,000349720073801533
"apurar";0,990357583762177;-0,974819183922801;0,0317346403341207;-0,243666770861324;0,349950924937748;0,681156738648386;-0,670469603080446;0,0218267264941348;-0,167591247523319;0,240692285923692;0,612441984345309;0,356615869314804;0,000311959295423602;0,0142265471127702;0,0164036399316967;0,000268436526766967;0,000260079236975405;2,75628872751751e-07;1,62498802049424e-05;3,35175170685638e-05;0,000273689129201295;0,826722004794803;0,000187058110221217
"aeroporto";0,679406042808381;-0,285795674586685;-1,03565624941023;1,47091867244026;-0,112163552767691;0,348893649348711;-0,146763922591057;-0,531837907761214;0,755357107807745;-0,0575990626861022;0,246090226159074;0,02617089029684;0,28367214523948;0,442627992356699;0,00143874594790776;6,47070791435227e-05;1,14499684246963e-05;0,000150357205739407;0,000303298531822047;1,7635854207729e-06;0,00014018223690798;0,89470974133946;0,000112216654625695
"reforçar";-0,816598239384145;-0,44646655478678;0,821681687849661;-0,309166912279346;0,623432499707348;-0,573764851287729;-0,313699937199687;0,577336624911739;-0,217229353299643;0,438041178918403;0,537069123970766;0,0964856680350803;0,269755557986469;0,0295410088672652;0,0671486411404211;0,000249274926308575;7,45142921425715e-05;0,0002523881351374;3,57312109763179e-05;0,000145291629616606;0,000373819298421281;0,727936153889631;0,000198083498359996
"prometer";-1,31171700924338;-0,837406561343445;-0,193645943638524;-0,105266067779792;-0,607675064281812;-0,778401965527186;-0,496935626131043;-0,114913797779858;-0,0624672192902125;-0,360607860617485;0,766716938394873;0,187801525314384;0,00828936844644575;0,00189477461009833;0,0352973932342036;0,000700622090401806;0,000285546107859178;1,5269342416788e-05;4,51211672891428e-06;0,000150364861044319;0,00040719602149461;0,978639102603761;0,000389985675256839
"olhar";0,169845380253626;1,13453128561244;-0,946799589562983;2,01090726372402;-3,55531279033339;0,0390718340103544;0,260991603096941;-0,217805137527058;0,462596243130748;-0,817876771163048;0,00523520861573087;0,140388361957139;0,0807035269366789;0,281602560578432;0,492070341912017;1,27094016272549e-05;0,000567088159341852;0,000394942388735875;0,00178156516496559;0,00556894921030099;0,000440572744567938;1,53351025914453;0,00103607453144755
"linha";-0,744297206864604;0,0585595577521187;-0,223070677675154;-0,0839228067174185;0,0901200973142083;-0,943485132514731;0,0742311963503209;-0,282768584841377;-0,106382127578232;0,114237929650331;0,946697748376597;0,00352197104439041;0,0421845496323852;0,00461853846001444;0,0029771924866151;0,000195993802635172;1,21323557704054e-06;1,76049393787789e-05;2,49177922518238e-06;2,87337867772027e-06;0,000353793264577284;0,499736027713702;8,83549491801924e-05
"interno";0,304004739836672;0,882508780546325;-0,646761870431621;-0,714177963905657;1,06991877148152;0,177169111058114;0,51431203419517;-0,376922497038089;-0,416211520486285;0,623531586216746;0,0764251595762669;0,387066293331679;0,171598836539578;0,161850682395575;0,203059028156904;2,15924759821815e-05;0,000181961624584945;9,77305970865278e-05;0,000119166621571343;0,000267450460364462;0,000233637061513301;0,718393048164371;0,000120577417361112
"fechado";0,691882884216769;-0,391150560620577;0,932713619195863;0,309792600884841;0,1572676972222;0,543199018648937;-0,307093303678995;0,732275843477806;0,243218961798491;0,123471270564792;0,458372422041723;0,0880466545627155;0,413237590322389;0,035263172892934;0,00508016018024084;0,00016297051633175;5,20872922450078e-05;0,000296169616949406;3,26727694917574e-05;8,4202099934465e-06;0,000340442575347952;0,667610702428374;0,00015173663462396
"dezembro";0,378541986847416;0,375759449045333;0,0532950673279008;-1,36776369115448;0,367941358311357;0,249957302175982;0,248119948153503;0,0351915816776729;-0,903156146831983;0,242957538339187;0,146746232726842;0,0869021069318701;0,00144298811641332;0,735168662555718;0,0297400096691549;4,68703164414611e-05;4,61837923553671e-05;9,29060083927697e-07;0,00061191614583749;4,42819753322273e-05;0,000327091886118621;0,64555094336403;0,000136310970951779
"destinar";0,604669908769764;-1,140636558145;-0,596080804883448;-0,307136305075979;0,477082920074486;0,394953513598235;-0,745031975039956;-0,389343350583074;-0,200612865108731;0,311617252369126;0,259522966687042;0,555015736052851;0,125112077418392;0,0256937440315613;0,0346554758101545;0,000124474554435121;0,000442933411078542;0,000120963443299459;3,21148706964517e-05;7,74874920327541e-05;0,000340442575347952;0,77540822126696;0,000204693791195407
"consequência";-0,627339730813015;0,310458559092891;0,663782040858107;0,310303229149141;0,353165325395396;-0,584600914057879;0,289307927600225;0,618560516353643;0,289163179830178;0,329105207113424;0,536353695470339;0,078944995564894;0,297883580077269;0,0503551947129871;0,0364625341745126;0,000173389667224272;4,2464391150671e-05;0,0001941192580524;4,24219098517765e-05;5,49507647012315e-05;0,000440572744567938;0,559599216645617;0,000137965920335407
"bancada";0,459297266572459;2,0796406312934;-0,977703131499757;-3,54886081324563;-0,0483936121846946;0,107992196078793;0,488975169619545;-0,229882291857957;-0,834425329069329;-0,0113785402970303;0,0259867010593044;0,32019286911081;0,0584153951920402;0,595343149757855;6,18848799895657e-05;8,58996210002126e-05;0,00176108417259044;0,00038924006684697;0,00512839489589278;9,53629342927405e-07;0,00040719602149461;1,86130793501508;0,00141071727222694
"aprovação";0,342086612912835;1,13220701777975;-0,796554800461346;-1,98679191130946;0,720660616538873;0,134176280137568;0,444084393416604;-0,312431869641328;-0,779277346742703;0,282663971984986;0,0413755795670691;0,272392569223719;0,111289227682148;0,535553297078656;0,0393893264484072;4,06208673821111e-05;0,000444967938438008;0,000220246164061125;0,00137019317873185;0,000180276290243783;0,000347117919962618;1,09866168014642;0,000418991284309281
"agenda";0,0643082658677051;1,64071308779982;-0,636331201485774;-0,989399751585081;0,462706524923642;0,0310338529838087;0,791774557568355;-0,307080414771952;-0,477464071198473;0,223292699241336;0,00184259732688877;0,72083151083437;0,0894979638404908;0,167365689996895;0,0204622380013566;1,54594954306626e-06;0,00100629891153664;0,000151365937633073;0,000365936147875243;8,00337130241791e-05;0,000373819298421281;0,978704360916203;0,000358067385336124
"terceiro";0,0417924637187495;-0,182265503173072;0,656727344301652;0,0756201990021413;-0,925374223956611;0,0362619261502432;-0,158145694885982;0,569820401596185;0,065613123220877;-0,802916334300697;0,0041433252345884;0,0473623969593154;0,507543363701675;0,00520540718718774;0,435745506917234;5,71301966960159e-07;1,08662258849819e-05;0,00014107172279244;1,87044698347217e-06;0,000280094491263988;0,000327091886118621;0,424153841653612;5,88459503226619e-05
"protesto";-0,254551512926221;1,64419969648712;-0,494329311451429;-2,58026698201524;-1,19196171139787;-0,0764343105406757;0,493704668055171;-0,148432510443527;-0,774778061674172;-0,35791094130321;0,0138741390238389;0,34788479147935;0,0259559710059676;0,547028515171824;0,0652565833190191;9,08331449146281e-06;0,00037896762778609;3,42551372207931e-05;0,000933302170608719;0,000199167098229093;0,00014018223690798;1,41179813835442;0,000279407587548353
"papel";-0,102238617744081;0,748117241801946;-0,18760060649774;0,772064073361336;1,81941841173095;-0,0481332544775897;0,352208572193946;-0,0883211053900291;0,363482579636666;0,856569966861934;0,00802145790020086;0,258127536687799;0,0133980540051803;0,175531901043624;0,544921050363197;4,67496573679628e-06;0,000250315545550886;1,5740443686175e-05;0,000266596952946463;0,00148051790604688;0,000447248089182604;0,745741407788699;0,000248728190437402
"lima";1,29326961341471;-2,09038266636957;-1,35558127044237;0,0684796695888591;0,259118967440092;0,4586270464631;-0,741304070172499;-0,480724380944934;0,024284672183229;0,0918903262606157;0,320011833969189;0,502471138854135;0,174417030785616;0,000344300142808098;0,00275569624825435;0,000658724550488487;0,00172098582703944;0,000723730411305859;1,84692395896639e-06;2,64438150792427e-05;0,000393845332265278;1,49350264964962;0,000878491770675978
"ligar";0,29021326490307;0,260329790238632;-1,09418313195362;0,939220194304901;-2,25534814804336;0,107280845297915;0,0962340572625348;-0,404478035647028;0,347194110508887;-0,833716735325626;0,0392012210767232;0,0189576478950117;0,276436245297978;0,157552725113358;0,507852160616927;2,97977916201868e-05;2,39771354984251e-05;0,000423574289852457;0,000312093270516186;0,00179960314576135;0,000353793264577284;0,957563106029129;0,000324402632805928
"controlo";-0,270769177704107;0,196234445260692;0,1218459620455;0,562276427278553;1,52366288750981;-0,162854906793939;0,118025775916095;0,0732846070604909;0,338182787026608;0,916411460251042;0,101386289398008;0,0320038996099967;0,0101848101300841;0,167766996172945;0,688658004688964;2,20234147175002e-05;1,15674249044072e-05;4,4597291879824e-06;9,49698950655254e-05;0,000697371160941648;0,000300390507659958;0,555532606992219;9,27054603278976e-05
"comunicado";-1,81437498241565;-1,06117936654569;-0,0450768059054369;-0,467827340941364;-0,293631540850605;-0,834676595481352;-0,488180001073503;-0,0207369233223391;-0,215217105611841;-0,135080883069065;0,808392366825756;0,166194764748951;0,000247527954869002;0,0206236392659543;0,00454170120447519;0,00131849667640565;0,000451026994285493;8,13825345203336e-07;8,76589249753747e-05;3,4532685203685e-05;0,000400520676879944;1,31830497249558;0,000696076099131498
"citado";0,869250505890537;-1,2241805129373;-0,726908386600947;0,115304211266186;-0,582271231128832;0,49094177417879;-0,691401786785066;-0,410548731999531;0,0651223711297282;-0,328859482193566;0,378514722263547;0,451185812154103;0,131311302313512;0,00255569609399544;0,0364324671748441;0,00027741266519477;0,000550208511425178;0,000193997324108632;4,88120131146794e-06;0,00012447640775018;0,000367143953806615;0,923003839033768;0,000312783183324382
"armado";-1,03192887974875;0,511141906625339;-0,177686628994786;-0,912488043541641;-0,0753085822550035;-0,696356224465864;0,3449238171826;-0,119904765273166;-0,61575631939442;-0,0508190060750497;0,683365706163963;0,100764664418029;0,0100510867398344;0,205037836466672;0,000780706211503863;0,000376746385511529;9,24341682958185e-05;1,11701513337147e-05;0,000294580453049911;2,00649695101437e-06;0,000353793264577284;0,815498412366253;0,000235285845000565
"ameaçar";-1,80728518707429;-0,647329924901761;0,0801558532617254;-0,226255167513315;-0,185044398293381;-0,929914924627559;-0,333075135362929;0,0412431445670181;-0,116416633384431;-0,0952121717825314;0,92052095949527;0,0709746583421419;0,00089825711183164;0,00553609222174626;0,00207003282901456;0,00143903383284668;0,000184615854547172;2,83066261873507e-06;2,25535359603989e-05;1,50858405021469e-05;0,000440572744567938;1,23057982747983;0,000667171075590399
"zona";-0,801331007600983;-0,413918913907407;-0,179546959277389;-0,406434906676741;-0,407482329318879;-0,738646935303678;-0,38154013051018;-0,165501908643695;-0,374641559317644;-0,37560704738343;0,746580148952491;0,119716696536415;0,0185933878565109;0,0736988211490105;0,0414109455055777;0,000124306999956887;3,3166697716487e-05;6,24062085368936e-06;3,19781760795341e-05;3,2143210256714e-05;0,000193584993825306;0,605861941641034;7,10589905379813e-05
"utilizar";-0,266824362542917;-0,462020819099937;-0,0445962987604256;0,639719311038186;0,701340758493995;-0,244827309299847;-0,423931731355884;-0,0409197710665979;0,586980724458545;0,643522087593409;0,15376184247192;0,277071811155561;0,00213081194912883;0,339158365554786;0,227877168868604;2,32873854802928e-05;6,98220928994831e-05;6,50530111099949e-07;0,000133859344139671;0,000160889583903886;0,000327091886118621;0,444530062544365;6,46356386554464e-05
"série";-0,443993309140169;0,0813483864368153;-0,399460372597855;-0,601052072855941;1,23661266958104;-0,295746514196914;0,0541866312598786;-0,26608286729456;-0,40036426616928;0,823714859912167;0,263923029697548;0,00532468550746252;0,105979464429834;0,185598573673615;0,439174246691539;5,92159983662475e-05;1,98785220062284e-06;4,79328895392061e-05;0,000108520154486159;0,000459360436938528;0,000300390507659958;0,564595906052403;9,57550426948436e-05
