"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"dinheiro";-0,467651641684256;-0,553638771643879;-1,89179382994449;0,197338690318423;-0,641297890054412;-0,219134866916575;-0,259427205488033;-0,88646751600282;0,0924700862476938;-0,300503013920426;0,0617730121094026;0,0699080550624814;0,788828424003962;0,00756629147127083;0,071924217352882;0,000837923593754714;0,00117439038110093;0,0137121988314791;0,000149205205734062;0,00157572024439939;0,00383141762452107;1,41089515289219;0,00762691621630142
"contar";0,457978979871553;-0,330488910818988;-0,709223728960887;-1,69254933663308;0,461268444013363;0,23192279332541;-0,167361199375808;-0,359154361974004;-0,857115254728738;0,233588594040819;0,0751037826963411;0,0315794730627055;0,140545946883701;0,705599276205801;0,0471715211514504;0,000937556335906334;0,000488225058250477;0,00224839596682522;0,0128052763720048;0,000951072823817089;0,00446998722860792;1,25310166530429;0,00701905905818558
"começar";-0,129809915345877;0,108152513005153;-2,25585241676172;-1,08351726686909;-0,0225273123893688;-0,0517506439269713;0,0431165999563576;-0,899328952342174;-0,431960194389331;-0,00898084648609168;0,00350674845864517;0,00196554271531385;0,826401960172398;0,168060358958111;6,53896955302259e-05;3,22808699657158e-05;2,24079809757276e-05;0,0097487933452293;0,00224906066590702;9,72183531586607e-07;0,00191570881226054;1,64371768087578;0,00517587703912574
"cardeal";2,50907495043934;-0,966951612287283;0,776836665603008;0,00630186635553777;-0,273334386139259;0,892198845008495;-0,34383712272555;0,276234384983156;0,00224087282957577;-0,0971946348481344;0,831893277214955;0,0997631616174007;0,0622272869028997;3,60980261481074e-06;0,00611266446213144;0,0281406128661911;0,00417941758846413;0,00269752645924419;1,77518925249944e-07;0,000333960285135938;0,00446998722860792;2,06277326845366;0,0190199456572981
"acontecer";-0,429699668250128;0,230022243112492;-0,374408058840996;0,960314643904736;1,76064564085697;-0,204855685457515;0,10966116049188;-0,178495877939666;0,457821890887476;0,839372930107988;0,063880629082186;0,0147808425556979;0,0378451833406785;0,219467887218029;0,664025457803408;0,000825346509744501;0,000236508062762143;0,000626609043215566;0,00412224106454991;0,0138563930451344;0,00446998722860792;1,27482946770284;0,00726457931166313
"trabalhar";-0,522816140061954;-0,322957065409482;-1,47696058304308;1,69234075490427;-0,999212564158006;-0,206315074900915;-0,127446163257013;-0,582842054723337;0,66783594241098;-0,394311879873804;0,0588069283797954;0,0181192608896246;0,366226210429061;0,423848725640151;0,132998874661367;0,00139635614972812;0,000532828945583165;0,0111438700580483;0,0146309947928988;0,00510051467878016;0,00510855683269476;1,61661426207054;0,01335091531203
"só";-0,573743631773117;-0,104347562089207;-0,600009347077112;-0,658266925155625;0,318148856103171;-0,516359330324187;-0,0939109983928344;-0,539998019128352;-0,592428830272981;0,286328459582454;0,336024233590169;0,00897469775760534;0,286768843442862;0,304259147355491;0,063973077853872;0,00168164370370476;5,56240802756619e-05;0,00183913776030602;0,00221361606515372;0,000517081454098371;0,00510855683269476;0,742171453674383;0,00281388744137495
"semana";-0,757713324456441;-0,30228367010858;-0,155422954222784;0,0721497928289571;0,115007249421136;-0,90045006683979;-0,359227351781241;-0,184701264978729;0,0857412476175166;0,136672118710083;0,846135306570839;0,108737593216406;0,0277805844032672;0,00527721608318486;0,0120692997263044;0,00219972981631737;0,000350097383962884;9,25528532541667e-05;1,99447992538752e-05;5,06768866644269e-05;0,00383141762452107;0,617670248781675;0,00146174918095792
"risco";-0,585285823280045;1,21354686999809;0,975958718223859;0,330235105694039;-0,262762434426185;-0,341006511862272;0,707051783349654;0,568625216920471;0,192405687969843;-0,153093920351525;0,143166731415355;0,496980769331608;0,310634784659631;0,0313514268287174;0,017866287764688;0,0017499846484424;0,00752335124230989;0,00486587698430221;0,000557114814982136;0,000352715693208557;0,00510855683269476;1,15989484240078;0,00687282781827812
"relatar";-0,106028709047045;-0,264536030132673;-0,389797900287788;1,03326347212588;-0,416474505167222;-0,0873249142758664;-0,217871049848999;-0,32103633566302;0,85099257492366;-0,34300710428979;0,0109348472101828;0,0549611498827903;0,115325634439966;0,714319748422853;0,104458620044208;4,30731308129613e-05;0,000268119966430478;0,000582154801029764;0,00409054943612883;0,000664563269939778;0,00383141762452107;0,760306636849971;0,00221481295800044
"matar";-0,239518233048372;1,09997953419501;0,0468143949182298;0,766398574320783;2,07051381284991;-0,0966309311850688;0,443774343693977;0,0188867399205492;0,309194865680936;0,835325458195193;0,0140114124758899;0,238613133862023;0,000417680960345799;0,0986776659642409;0,6482801067375;0,000219804536255227;0,00463584281857423;8,39688724735625e-06;0,00225044741272386;0,0164253925256792;0,00383141762452107;1,51729241738413;0,00882059877337687
"existir";-0,83838450614704;-0,323033052470868;0,339514286374566;0,826605508018259;0,806866744740387;-0,558077908707415;-0,215029749529623;0,226000625640113;0,550237116571848;0,537097837816316;0,401606288731466;0,048142464054048;0,0513938573298672;0,26854392939347;0,23031346049115;0,0035907462587352;0,00053307970875426;0,000588863094009862;0,00349055768013346;0,00332584390175197;0,00510855683269476;0,992006821814421;0,005027216012906
"deus";-0,129809915345877;0,108152513005153;-2,25585241676172;-1,08351726686909;-0,0225273123893688;-0,0517506439269713;0,0431165999563576;-0,899328952342174;-0,431960194389331;-0,00898084648609168;0,00350674845864517;0,00196554271531385;0,826401960172398;0,168060358958111;6,53896955302259e-05;3,22808699657158e-05;2,24079809757276e-05;0,0097487933452293;0,00224906066590702;9,72183531586607e-07;0,00191570881226054;1,64371768087578;0,00517587703912574
"comida";-1,72495882688523;-2,337362199034;1,21683466862817;-0,462380772705139;0,0652531757749528;-0,541768323516625;-0,734109580057842;0,382178674728131;-0,145222745117413;0,0204944622983074;0,34232536968672;0,5075210108791;0,132930873440175;0,0169194360869715;0,000303309907030146;0,011400317833139;0,0209320385037282;0,00567312877691731;0,000819141681867437;1,63140879261184e-05;0,00383141762452107;2,21070532751717;0,0187249733529225
"apartamento";1,72681470327445;-0,396928214221281;0,626033164297144;0,546331190363684;0,751505575867758;0,823732522188291;-0,18934439138617;0,298633012808001;0,260613236924057;0,358486398265122;0,751120289574032;0,0320451517971779;0,0770360114534591;0,0517171686529846;0,0880813785223474;0,0133290058340445;0,000704255460226222;0,00175186632158318;0,00133419181797535;0,00252447280582523;0,00446998722860792;1,49404149142023;0,00997772659425055
"afirmar";-0,0642604157358001;-1,31964325678881;0,908866958020499;0,086977652496618;0,493782705988607;-0,0382460919864309;-0,785416602281643;0,54093346396628;0,051766787688182;0,293886346334791;0,00186762809404877;0,635970245370482;0,291531210625904;0,00235355001911699;0,0682773658904445;1,58214598871183e-05;0,0066722541194949;0,00316490094782159;2,89851035778638e-05;0,000934181458748778;0,00383141762452107;1,11498750160164;0,00476320738976191
"água";-0,582279551362905;0,548984792644685;0,636493030549032;1,01782465038898;1,64943137916797;-0,265713589398174;0,250520079980821;0,290453009002712;0,464467351806828;0,752690578260658;0,102878141610713;0,0738415894889908;0,0959242535273186;0,216227384346761;0,511128631026218;0,00108253344806956;0,000962274273803092;0,00129349737527935;0,00330768524565594;0,00868653855231146;0,00319284802043423;1,36126177937388;0,00591645476367865
"vítima";-0,143135486898723;0,537874429391495;1,12986861745796;-0,173841467171198;-1,09696387562747;-0,0852366922341209;0,320302380576562;0,67283289209334;-0,103521998323755;-0,653238231026278;0,0101620268400613;0,115869163040436;0,494108904422679;0,010310914552284;0,369548991144539;6,54143282558571e-05;0,000923719354384504;0,00407599965745967;9,64905993238654e-05;0,00384204899243815;0,00319284802043423;1,06470383473676;0,00361939417529744
"vizinho";0,713826586041619;-0,377318278413579;-1,35231735301402;-0,131577618380787;-0,42282999981888;0,436301369232834;-0,230622513545358;-0,826556371385888;-0,0804221868202953;-0,258439950936403;0,234365863540636;0,0528743425603095;0,656367772148992;0,00547744079058675;0,0509145809594744;0,000976146350459451;0,000272737707327562;0,0035033759066338;3,31660338290422e-05;0,00034250039989815;0,00191570881226054;1,10564882542059;0,00234187610182746
"testemunha";2,50907495043934;-0,966951612287283;0,776836665603008;0,00630186635553784;-0,273334386139259;0,892198845008495;-0,34383712272555;0,276234384983156;0,00224087282957579;-0,0971946348481344;0,831893277214955;0,0997631616174007;0,0622272869028997;3,60980261481082e-06;0,00611266446213144;0,0241205253138781;0,00358235793296926;0,00231216553649502;1,52159078785669e-07;0,000286251672973661;0,00383141762452107;2,06277326845366;0,0163028105633984
"site";-0,499931186015908;1,99789531942625;1,21855725101955;-0,137709476502129;-1,75891272259101;-0,168153266382248;0,671997733385329;0,409865172976406;-0,0463189713571612;-0,591615261976394;0,0380977696956086;0,491297922402312;0,176624953426199;0,00198843537465839;0,291990919101221;0,000638393846107977;0,010195621219375;0,00379280146618727;4,84390802515721e-05;0,00790236006562581;0,00255427841634738;1,92057875508687;0,00942176948784423
"sentir";-1,44911918922645;-2,00078255621167;0,393463695101539;0,119791853358184;-0,33234331727337;-0,573590732383053;-0,791950269024664;0,155740901588576;0,0474160423877365;-0,131548217824101;0,379642787364589;0,58436890446591;0,0218402377051447;0,00178453980300382;0,0123635306613514;0,00670480978475201;0,0127813883692239;0,000494296549690157;4,58176504820835e-05;0,000352656706693064;0,00319284802043423;1,76355170914816;0,00993012334239909
"saudável";-1,374950929494;-1,09871719375964;1,2173268350257;-0,369617545218565;-0,455937080901036;-0,619620782727417;-0,49513622122061;0,548587582417435;-0,166567917272799;-0,205467762435945;0,445419788770204;0,229661039532274;0,272452370756467;0,0221413959668527;0,0303254049741996;0,00845046641737855;0,00539607682186556;0,00662400534030388;0,00061067682511736;0,000929214784280909;0,00446998722860792;1,54480658683548;0,0106672999585645
"próstata";-0,499931186015909;1,99789531942625;1,21855725101955;-0,137709476502129;-1,75891272259101;-0,168153266382248;0,671997733385329;0,409865172976406;-0,0463189713571612;-0,591615261976394;0,0380977696956086;0,491297922402312;0,176624953426199;0,00198843537465838;0,291990919101221;0,000957590769161966;0,0152934318290626;0,00568920219928091;7,26586203773581e-05;0,0118535400984387;0,00383141762452107;1,92057875508687;0,0141326542317664
"país";-0,499931186015909;1,99789531942625;1,21855725101955;-0,137709476502129;-1,75891272259101;-0,168153266382248;0,671997733385329;0,409865172976406;-0,0463189713571612;-0,591615261976394;0,0380977696956086;0,491297922402312;0,176624953426199;0,00198843537465838;0,291990919101221;0,000797992307634971;0,0127445265242188;0,00474100183273409;6,05488503144652e-05;0,00987795008203227;0,00319284802043423;1,92057875508687;0,0117772118598053
"passageiro";-1,72495882688523;-2,337362199034;1,21683466862817;-0,462380772705139;0,0652531757749528;-0,541768323516625;-0,734109580057842;0,382178674728131;-0,145222745117413;0,0204944622983074;0,34232536968672;0,5075210108791;0,132930873440175;0,0169194360869715;0,000303309907030146;0,011400317833139;0,0209320385037282;0,00567312877691731;0,000819141681867437;1,63140879261184e-05;0,00383141762452107;2,21070532751717;0,0187249733529225
"papa";2,50907495043934;-0,966951612287283;0,776836665603008;0,00630186635553784;-0,273334386139259;0,892198845008495;-0,34383712272555;0,276234384983156;0,00224087282957579;-0,0971946348481344;0,831893277214955;0,0997631616174007;0,0622272869028997;3,60980261481082e-06;0,00611266446213144;0,0241205253138781;0,00358235793296926;0,00231216553649502;1,52159078785669e-07;0,000286251672973661;0,00383141762452107;2,06277326845366;0,0163028105633984
"ocorrer";-0,159835460999578;0,848573774618787;-0,478573234525044;0,314430640552909;2,51826154597329;-0,0586965706234673;0,311622778697809;-0,175747030622163;0,115468746321848;0,924784248483966;0,00534442785998857;0,121633871315871;0,0373880525998412;0,0142268710913032;0,821406777132995;4,89413306378308e-05;0,00137945871833482;0,000438759273570428;0,000189399669958836;0,0121487379577161;0,00191570881226054;1,63943497448759;0,00514894068117456
"menor";-0,613737369034758;0,952097386855368;0,895092540625295;0,486216633092762;0,235954328295423;-0,398125159761139;0,617615845758431;0,580637384518243;0,315403761437925;0,153061161644253;0,195075542078019;0,379071216642962;0,32378345545594;0,0842174414679795;0,0178523443550997;0,00144319370938585;0,00347313959408744;0,00306969600108447;0,000905772468567285;0,000213312049966836;0,00383141762452107;1,04196426196354;0,00415972997398169
"ler";-0,170517779410156;0,920423027870074;-0,680783250639297;-0,815575285510358;1,2751698779379;-0,089487013595965;0,483034134586807;-0,35727218719713;-0,428010480288085;0,669203789768552;0,0114512983830976;0,269408144386017;0,142434176428626;0,180197283756472;0,396509097045785;0,000111403498448163;0,0032458948284809;0,00177573116609581;0,0025485174189092;0,0062301081134106;0,00383141762452107;1,19485160208187;0,00547000134481843
"internet";-0,340565641918321;1,49508380027381;0,167781992132999;-1,04164534403788;-0,863417256344246;-0,165983002394428;0,72866568865521;0,081772661050267;-0,507671357156601;-0,420807535721845;0,0368115737085287;0,572841095736692;0,0069719538467688;0,23687935209327;0,146496024614741;0,000222193403170954;0,00428213710697542;5,39287296630611e-05;0,00207859199761645;0,00142814053362649;0,00191570881226054;1,33100690114757;0,00339383021245683
"informação";1,78595794925006;-0,550833791071227;0,00237803953354953;-0,809646403777293;0,0697822030860368;0,876326389773356;-0,270280824751397;0,00116684650948744;-0,397273916954802;0,0342404400543115;0,820260096369564;0,063004366627618;1,13482359477176e-06;0,11595904796799;0,000775354211235478;0,0142576759740909;0,00135627398320645;2,52780997202243e-08;0,00293019865520212;2,17668525369005e-05;0,00446998722860792;1,4786558444281;0,00977328336132156
"humano";-1,13919472096942;-0,996841025812628;0,49070001965139;0,336807755810405;-0,0152891182960791;-0,700341572291503;-0,612826936863086;0,301667148697531;0,207058959212437;-0,00939927560172938;0,548459350417955;0,339094463646043;0,0794075429346992;0,0329774762985535;6,11667027478487e-05;0,00580099124265148;0,00444179068659144;0,00107631262132894;0,000507072956972089;1,04489142266954e-06;0,00446998722860792;1,15344637557896;0,00594704328822075
"globo";-0,499931186015908;1,99789531942625;1,21855725101955;-0,137709476502129;-1,75891272259101;-0,168153266382248;0,671997733385329;0,409865172976406;-0,0463189713571612;-0,591615261976394;0,0380977696956086;0,491297922402312;0,176624953426199;0,00198843537465839;0,291990919101221;0,000638393846107977;0,010195621219375;0,00379280146618727;4,84390802515721e-05;0,00790236006562581;0,00255427841634738;1,92057875508687;0,00942176948784423
"eua";-0,312633210098189;1,37834542044129;0,18809259685787;-0,307132882932395;0,180838427963141;-0,212720566927553;0,937847963004891;0,127981169453864;-0,208978057574093;0,123045318526861;0,0560265600005726;0,879346922757112;0,0158251644893218;0,0371947036513807;0,0116066491016107;0,000249653956721069;0,00485271033985049;9,03673690746801e-05;0,000240946635449207;8,35313844908815e-05;0,00255427841634738;0,990398099822812;0,00250546205908719
"dever";-0,874054969118187;-0,991104417393802;-0,623469329944224;1,17372153403934;-0,0802693492996222;-0,465936440176835;-0,52833251957814;-0,332355618831072;0,625681052852911;-0,0427895454970176;0,271676338722951;0,282054817547342;0,107866255290697;0,336983937731365;0,0014186507076456;0,00243924677215899;0,00313629618830622;0,0012411047425961;0,00439853844019051;2,05720575893511e-05;0,00319284802043423;1,25743199223135;0,00504832444152905
"decidir";-0,274090573242047;0,715255594354131;-0,841551765648259;0,339415075596005;0,139884286244228;-0,229230435857962;0,598190407295959;-0,703815807142812;0,283863340483903;0,116989561246702;0,0663528603360992;0,364850001471321;0,48810607368595;0,0699903941848889;0,0107006703217375;0,000191891806743688;0,0013067447388375;0,00180896391894177;0,000294259498191167;4,9981132919686e-05;0,00255427841634738;0,79787699254919;0,0016260732956305
"confirmar";0,13991085774242;-0,597100337045432;0,90915405508573;0,14108953519712;0,189755056260947;0,124712882575726;-0,532239637591011;0,810396167564731;0,12576352485878;0,169142698654521;0,019804005786324;0,291249517062119;0,652538674722687;0,0138530226420955;0,0225547797867719;7,50001843456694e-05;0,00136601077586118;0,00316690075049359;7,62691836863572e-05;0,000137957783052089;0,00383141762452107;0,74549814000681;0,0021293773055694
"cercar";1,57695054142137;-0,582356692187962;0,0760584790732581;0,728349053902945;0,0495897744769344;0,859702537618366;-0,317482072469926;0,0414646279316641;0,397072396035903;0,0270347444881287;0,794100594182786;0,0874455858787593;0,00144150362571454;0,116526104716026;0,000486211596715176;0,00952786593903893;0,00129938435607703;2,21643380802193e-05;0,00203253771770619;9,42201430142994e-06;0,00383141762452107;1,3269421192469;0,00674626585376032
"cardíaco";-0,420248413967115;1,74648955985003;0,693169621576274;-0,589677410270003;-1,31116498946763;-0,174888190168788;0,726809163626627;0,28846552793164;-0,245396797794003;-0,545646965936235;0,0408997141594594;0,570374983592809;0,0868296877556766;0,0553913335125581;0,246504280979496;0,000676661798627875;0,0116866888224718;0,00184093534205438;0,00133225842215608;0,00658679551573042;0,00383141762452107;1,55817995842758;0,00930239380400527
"camila";-1,72495882688523;-2,337362199034;1,21683466862817;-0,462380772705139;0,0652531757749529;-0,541768323516625;-0,734109580057842;0,382178674728131;-0,145222745117413;0,0204944622983074;0,34232536968672;0,507521010879101;0,132930873440175;0,0169194360869715;0,000303309907030147;0,0133003708053288;0,0244207115876829;0,00661865023973687;0,000955665295512011;1,90331025804714e-05;0,00446998722860792;2,21070532751717;0,0218458022450763
"bom";-0,661329004676426;-0,654539971983753;-1,08354532958732;1,58274711072546;-0,116649980568266;-0,309745110524815;-0,306565347249836;-0,507497577602672;0,741307541749751;-0,0546350770468831;0,127469971369505;0,100824358924448;0,267022591383086;0,502227556717832;0,00245552160512781;0,00111712912497142;0,0010943105362056;0,00299890288957981;0,00639869327333283;3,47566231585615e-05;0,00255427841634738;1,38894578372038;0,00492763828892626
"alimento";-1,72495882688523;-2,337362199034;1,21683466862817;-0,462380772705139;0,0652531757749528;-0,541768323516625;-0,734109580057842;0,382178674728131;-0,145222745117413;0,0204944622983074;0,34232536968672;0,5075210108791;0,132930873440175;0,0169194360869715;0,000303309907030146;0,011400317833139;0,0209320385037282;0,00567312877691731;0,000819141681867437;1,63140879261184e-05;0,00383141762452107;2,21070532751717;0,0187249733529225
"alimentar";-1,08674991521314;-0,611793323861977;0,531266384819771;0,130986847748633;-0,874132534553969;-0,6715468570998;-0,378051912480317;0,328291050235341;0,0809420867631283;-0,54016195267268;0,539675140004372;0,13810297199397;0,100641927907615;0,00539303571920813;0,216186924374835;0,00452500144910257;0,00143406540659803;0,00108139452735429;6,57377558740365e-05;0,00292761566270401;0,00383141762452107;1,1092644018192;0,00471443491625792
"voltar";-0,316529457602953;-0,233815418455844;-2,1127590464956;2,31046289330462;-0,613645596878669;-0,0984673570310457;-0,0727363148529913;-0,657246251035542;0,718748821499532;-0,190895534766232;0,0133007831108838;0,00586024283084941;0,462412935427854;0,487474242221573;0,0309517964088383;0,000255915447076423;0,000139641506788458;0,0114016622951444;0,013635348100479;0,000961841426739662;0,00255427841634738;2,05800864676608;0,0108183897577623
"tratamento";-0,409566095556537;1,67464030659874;0,895379637690526;0,540328515793264;-0,0680733214322377;-0,20300295163816;0,830041668145967;0,443798232470618;0,267815829362656;-0,0337407938022298;0,0514317977016189;0,694299997036297;0,191813524680094;0,0615749711227683;0,000879709459220535;0,000321349399673231;0,00537245240705965;0,00153583275017398;0,00055930058425163;8,87735074869108e-06;0,00191570881226054;1,35419065693474;0,00351308876499874
"tirar";-0,222340233013385;0,580588214610428;-1,3872499998164;-0,84706531927735;-0,456623664939778;-0,123579477616537;0,322698178820183;-0,771050870898977;-0,470809480788293;-0,253797134309962;0,0202106447151585;0,111275834840714;0,613952272892238;0,201782077537218;0,0527791700146706;0,000126271211280833;0,000861003001135439;0,0049156131851612;0,00183274496838426;0,000532580258960498;0,00255427841634738;1,17273433384078;0,0035129139662043
"tempo";-0,110322461353619;0,388584890649502;-1,73101164842215;-1,17553024307366;0,850195149335957;-0,0480833492318542;0,1693622746816;-0,754450513469795;-0,512347445087736;0,370552195619665;0,00314466074248757;0,0315019986472065;0,604125245248424;0,245594286727121;0,115633808634759;4,6632358157551e-05;0,000578537230808756;0,0114804648543033;0,00529452625433264;0,0027694704672582;0,00383141762452107;1,47519255025413;0,00833790444569072
"sul";-0,499931186015908;1,99789531942625;1,21855725101955;-0,137709476502129;-1,75891272259101;-0,168153266382248;0,671997733385329;0,409865172976406;-0,0463189713571612;-0,591615261976394;0,0380977696956086;0,491297922402312;0,176624953426199;0,00198843537465839;0,291990919101221;0,000638393846107977;0,010195621219375;0,00379280146618727;4,84390802515721e-05;0,00790236006562581;0,00255427841634738;1,92057875508687;0,00942176948784423
"servir";-0,0313453159554012;-1,78919796433531;1,0408354674181;-0,274907717080868;-0,0701818489907321;-0,0150012792097422;-0,8562765251014;0,498124296477255;-0,131565667633103;-0,0335877141472719;0,000281830114573621;0,741445543609369;0,242486379417615;0,0149114778747916;0,000874768983647572;3,13706523736887e-06;0,0102210388109247;0,00345893509015153;0,000241297103801451;1,57263471512067e-05;0,00319284802043423;1,40007280716687;0,00625863303118812
"santo";1,75682341632553;-0,225739879358899;0,887266811957143;-0,029700969358879;-0,644728970252196;0,843186927276936;-0,108343794528082;0,42584346832859;-0,0142549722744697;-0,309437496279729;0,771633386684185;0,0102870710523866;0,153583426123271;0,00015170530470141;0,0643444108354567;0,00788359774240026;0,000130162179139132;0,0020108362595162;2,25325052581627e-06;0,00106175081757971;0,00255427841634738;1,49966506193704;0,00574456014813439
"salvar";-0,213073206640251;1,09283458495185;-0,672838214976239;-1,76479403806647;-0,147020883346837;-0,0969666034319353;0,497333566648973;-0,306199157529962;-0,803132812081633;-0,0669071250979733;0,0129023656684408;0,27405699961616;0,100395455013027;0,608841785073228;0,00380339462914323;0,00014495591120038;0,00381317825691852;0,00144543826159774;0,00994411876371319;6,90138574076766e-05;0,00319284802043423;1,40658452855684;0,00631698606633295
"sair";-0,0153939252632839;-0,49022061920435;0,0780520965614389;0,463673493689935;-0,972430805605493;-0,0129766377321374;-0,413241929880717;0,0657956800483738;0,390863464041871;-0,819731294526316;0,00025415029999995;0,20811117557387;0,00509849638178487;0,15860656186013;0,627929615884214;6,05294853158542e-07;0,000613834624503438;1,55609956006033e-05;0,000549152257345161;0,0024153810260295;0,00255427841634738;0,72406195374736;0,00133912059480062
"revelar";-0,744936714189773;1,1308438157342;1,21821273454127;-0,202643735742731;-1,39407954291782;-0,323509552903619;0,491100479092237;0,529042869798123;-0,0880036962873458;-0,605417938263319;0,139530784147308;0,259631215471502;0,291178052506521;0,00710235498862821;0,30255759288604;0,00177180941298805;0,00408303874707628;0,00473832141314982;0,000131112655286622;0,00620516530007007;0,00319284802043423;1,49539536065843;0,00713987000216719
"respiração";-1,72495882688523;-2,337362199034;1,21683466862817;-0,462380772705139;0,0652531757749528;-0,541768323516625;-0,734109580057842;0,382178674728131;-0,145222745117413;0,0204944622983074;0,34232536968672;0,5075210108791;0,132930873440175;0,0169194360869715;0,000303309907030146;0,011400317833139;0,0209320385037282;0,00567312877691731;0,000819141681867437;1,63140879261184e-05;0,00383141762452107;2,21070532751717;0,0187249733529225
"qualidade";-0,117453880181698;0,791147673460381;-1,30330337030817;-2,30715555858792;0,390276396401219;-0,0420186407030009;0,28302981376793;-0,466251399777275;-0,825375375528404;0,139619769477825;0,00246325769106663;0,0902423914471249;0,236672194025713;0,653782960770574;0,0168391960655211;4,40466601843446e-05;0,00199845032318574;0,00542337061001479;0,0169954239192949;0,000486320771353518;0,00319284802043423;1,77453313158161;0,0100541757186489
"processo";-1,13932844407895;-0,904946103141367;0,587058546252789;-0,874873774745383;-0,127115903823375;-0,63264819140235;-0,502499975704388;0,325982844950708;-0,485801363228021;-0,0705851302758841;0,469506331798622;0,239171472310195;0,0972719210928595;0,190431637761223;0,00361863703709802;0,00414453800602605;0,00261471088630506;0,00110037591548033;0,00244381903492093;5,15914846897618e-05;0,00319284802043423;1,24680886234682;0,00496338550200053
"parte";0,30592747628494;0,715333006199067;0,111934842609485;0,162376862302427;1,10450750583792;0,224068558508938;0,523926904177782;0,0819837405093738;0,118928675230929;0,808967562184245;0,0725506917705802;0,320288608876538;0,00757907606060348;0,0140591029776551;0,585522520314623;0,000298823821028328;0,00163378451391378;4,00044986909646e-05;8,41834144673735e-05;0,00389507289416446;0,00319284802043423;0,851666123118587;0,00231588501043373
"joana";1,96149277742391;-0,567935233641081;0,671274214688903;0,38432239316124;0,444053587265653;0,880248288409027;-0,254869160413788;0,301244024619378;0,172470239335646;0,19927547766239;0,821541247103685;0,0556126955513192;0,0750821960388845;0,0216946205581908;0,0260692407479221;0,0122843356190491;0,00102985450067353;0,00143872628130972;0,000471595472174913;0,000629577229768502;0,00319284802043423;1,62272039381714;0,00840747597864006
"gravidez";-0,878152071420316;-2,06328008168466;1,12883506802313;-0,368644244893004;-0,00246433660788978;-0,346082069815543;-0,813144174588904;0,444876906331212;-0,145283678590896;-0,00097120161955696;0,145597881194287;0,649011423368709;0,187740370210008;0,0176496152940612;7,09932932363385e-07;0,00246216813710023;0,0135923521566943;0,00406854601149041;0,000433903509874626;1,93900220848841e-08;0,00319284802043423;1,72569432147007;0,00950836810713302
"estudo";0,126435154005113;1,09072089815069;0,457960717342339;-0,226656523646029;-0,218148899479617;0,102743649546556;0,886340880386532;0,372147729157729;-0,184185471328539;-0,177272011518206;0,0132656235456946;0,797149225201303;0,135809305630342;0,0293246720587871;0,0244511735638722;6,12484604149294e-05;0,00455813056575724;0,000803555626929924;0,000196832106173574;0,000182333112429762;0,00383141762452107;0,823143730996265;0,00259603678880633
"divulgar";0,82180194766435;0,00398997055018076;-1,0302334618924;-1,89757743062107;0,527270988719764;0,346792932273432;0,00168373120885687;-0,434749131699304;-0,800760381806422;0,222503551860067;0,162634605587673;3,09555399468338e-06;0,199448613490178;0,596461440780724;0,041452244587431;0,00129379011721249;3,04978256538501e-08;0,00203329690805132;0,00689808449272501;0,000532595202194479;0,00191570881226054;1,52803166189126;0,00447295164701562
"conhecer";-0,362459408355563;-0,0759038302316701;-1,30364788678645;-2,37208981782852;0,755109576074411;-0,127880193820797;-0,0267798167132826;-0,459943211827969;-0,836902832900613;0,266412063580949;0,0231063557451264;0,000818201853982308;0,233246105419844;0,680737525876174;0,0620918111048726;0,000419466228306081;1,83952472664055e-05;0,00542623822708418;0,0179655495014233;0,00182053151941021;0,00319284802043423;1,7879909526353;0,0102072530226874
"compressão";-0,0218345537231457;0,489460761968913;-1,9337685256401;-2,84951707910937;0,927573676149276;-0,00606523575761268;0,135963159727658;-0,537165181270693;-0,791543216283892;0,257662835693181;5,16520745894571e-05;0,0209582621707363;0,316147094206879;0,605126804650186;0,0577161868976084;1,21774645284531e-06;0,000611933173709294;0,0095516237822638;0,0207400960003474;0,0021976830771011;0,00255427841634738;2,27809642468402;0,0132559982634945
"carne";-0,0218345537231457;0,489460761968913;-1,9337685256401;-2,84951707910937;0,927573676149276;-0,00606523575761268;0,135963159727658;-0,537165181270693;-0,791543216283892;0,257662835693181;5,16520745894571e-05;0,0209582621707363;0,316147094206879;0,605126804650186;0,0577161868976084;1,21774645284531e-06;0,000611933173709294;0,0095516237822638;0,0207400960003474;0,0021976830771011;0,00255427841634738;2,27809642468402;0,0132559982634945
"assistir";-0,0758222345345111;0,298806637487033;-2,09481047120091;-1,96651717298923;0,452523181879953;-0,025922726317745;0,102158459626726;-0,716190954617289;-0,672328991456226;0,154712330338535;0,000914132229120561;0,0114634863473395;0,544485632770138;0,42297634619635;0,020160402457051;2,20268630260782e-05;0,000342089680483936;0,0168131452500114;0,0148168191251401;0,000784587088654243;0,00383141762452107;1,88045842558797;0,0135483673960337
