"";"X.gr_01";"X.gr_02"
"bitcoin";-1,4329;1,4329
"estrada";-0,9074;0,9074
"lançar";-0,7164;0,7164
"burger";-0,4775;0,4775
"após";1,2264;-1,2264
"crescer";0,5891;-0,5891
"bridge";-0,2209;0,2209
"uscifrão";-0,7444;0,7444
"tributário";-0,8119;0,8119
"companhia";1,1454;-1,1454
"escritor";-0,5253;0,5253
"manifestação";-0,5253;0,5253
"acreditar";-0,4705;0,4705
"tratamento";0,9607;-0,9607
"alguma";0,916;-0,916
"renda";-0,4775;0,4775
"fóssil";-0,6208;0,6208
"conceito";-0,5731;0,5731
"esperança";-0,1426;0,1426
"fallon";-0,4775;0,4775
"torcer";-0,9074;0,9074
"proprietário";-0,6208;0,6208
"referência";-0,6686;0,6686
"antigo";-0,4995;0,4995
"bairro";-1,624;1,624
"dado";-0,7444;0,7444
"gestão";-0,5731;0,5731
"expor";-0,4775;0,4775
"ela";-0,2635;0,2635
"ele";4,1001;-4,1001
"cultural";-0,7164;0,7164
"aprender";-1,0029;1,0029
"espaço";-0,9552;0,9552
"50";-0,401;0,401
"clube";-0,2209;0,2209
"gostar";0,362;-0,362
"mão";-0,5333;0,5333
"mãe";2,1732;-2,1732
"município";-1,1462;1,1462
"explicar";0,2996;-0,2996
"algo";0,4623;-0,4623
"determinado";-0,7164;0,7164
"civil";-1,624;1,624
"ajuda";0,3253;-0,3253
"lago";-0,6686;0,6686
"turista";-0,5731;0,5731
"devido";0,7627;-0,7627
"plataforma";-0,5253;0,5253
"vivo";-0,3077;0,3077
"conteúdo";-0,8119;0,8119
"aluno";-0,7164;0,7164
"junto";-0,2476;0,2476
"imóvel";0,3092;-0,3092
"quase";0,9978;-0,9978
"guarda";0,4946;-0,4946
"cenário";-0,6208;0,6208
"melhor";-1,4687;1,4687
"leh";-0,4775;0,4775
"semana";1,9174;-1,9174
"pensar";-0,4436;0,4436
"audiência";-0,4775;0,4775
"seguinte";-0,401;0,401
"produção";-0,5333;0,5333
"figura";0,3601;-0,3601
"construir";-0,8596;0,8596
"1";-0,4456;0,4456
"câncer";13,5829;-13,5829
"esperar";0,3092;-0,3092
"suicídio";7,8867;-7,8867
"estudo";1,7598;-1,7598
"voltar";-0,384;0,384
"passar";1,0564;-1,0564
"maior";0,8711;-0,8711
"vizinho";2,0336;-2,0336
"enigma";-0,5253;0,5253
"ana";-0,5731;0,5731
"pro";1,1895;-1,1895
"ano";1,1288;-1,1288
"ideal";-0,6686;0,6686
"frio";0,553;-0,553
"prestar";-0,4775;0,4775
"mercado";-1,5762;1,5762
"qualquer";-0,2381;0,2381
"ouvir";-0,929;0,929
"crime";-0,455;0,455
"educação";0,915;-0,915
"médico";10,3843;-10,3843
"índice";-0,1426;0,1426
"federal";-0,365;0,365
"descobrir";-0,205;0,205
"prêmio";-0,7164;0,7164
"como";-1,852;1,852
"por";-0,8519;0,8519
"correto";-0,8119;0,8119
"60";1,3002;-1,3002
"acabar";-0,79;0,79
"pena";0,3993;-0,3993
"noivo";-0,7641;0,7641
"verdadeiro";-0,1938;0,1938
"casa";1,0532;-1,0532
"caso";1,4714;-1,4714
"prisão";0,4245;-0,4245
"fácil";1,2016;-1,2016
"evento";-1,1462;1,1462
"regime";-0,278;0,278
"luta";0,3601;-0,3601
"bilhão";-0,1676;0,1676
"samba";-4,6831;4,6831
"loja";0,5891;-0,5891
"legal";-0,3077;0,3077
"comunicado";0,3601;-0,3601
"_";-16,1339;16,1339
"compartilhar";1,0064;-1,0064
"instrumento";-0,5731;0,5731
"último";0,8387;-0,8387
"cinema";-1,624;1,624
"feliz";0,915;-0,915
"defesa";-0,6686;0,6686
"5";0,5407;-0,5407
"grupo";0,634;-0,634
"assassino";2,1151;-2,1151
"ali";-1,3373;1,3373
"velho";0,3345;-0,3345
"maioria";-0,293;0,293
"sociedade";-0,4334;0,4334
"existir";0,4191;-0,4191
"encaminhar";0,3253;-0,3253
"outorga";-0,5253;0,5253
"reino";0,4946;-0,4946
"britânico";0,4438;-0,4438
"ter";-0,4834;0,4834
"sua";0,8309;-0,8309
"sul";0,7015;-0,7015
"contexto";-0,5253;0,5253
"livros_razões";-0,4775;0,4775
"avaliação";-0,4775;0,4775
"diário";0,3993;-0,3993
"texto";1,2016;-1,2016
"programação";-0,5731;0,5731
"provocar";-0,6686;0,6686
"começar";0,4576;-0,4576
"concessionário";-0,4662;0,4662
"levar";-0,8292;0,8292
"iniciar";-0,2209;0,2209
"renata";-1,0507;1,0507
"relatar";2,6615;-2,6615
"nardoni";0,6986;-0,6986
"festa";0,7627;-0,7627
"dentro";0,9323;-0,9323
"grande";-0,4018;0,4018
"santo";0,4871;-0,4871
"ficar";1,8719;-1,8719
"warmbier";1,41;-1,41
"pedido";-1,0029;1,0029
"cercar";0,7033;-0,7033
"envolver";-0,8596;0,8596
"obra";-1,4329;1,4329
"projeto";-3,8225;3,8225
"relato";2,7072;-2,7072
"king";-0,4775;0,4775
"dano";-0,1938;0,1938
"adorar";1,0064;-1,0064
"assistir";2,9431;-2,9431
"direito";-1,2758;1,2758
"privado";-0,1676;0,1676
"situação";-0,3868;0,3868
"língua";0,3993;-0,3993
"curso";-0,5333;0,5333
"atualmente";-0,5731;0,5731
"superar";-0,5731;0,5731
"história";-1,3005;1,3005
"porque";-0,8104;0,8104
"vítima";0,5556;-0,5556
"início";-0,3167;0,3167
"demonstrar";0,4438;-0,4438
"falha";0,4946;-0,4946
"solo";-0,6208;0,6208
"cortar";-0,1676;0,1676
"considerar";-0,554;0,554
"operar";-0,3077;0,3077
"criar";-1,1201;1,1201
"pm";3,4329;-3,4329
"benefício";2,2874;-2,2874
"cinco";0,665;-0,665
"9";0,2944;-0,2944
"atrás";-1,0985;1,0985
"pé";1,0064;-1,0064
"literatura";-0,5731;0,5731
"incrível";-0,4775;0,4775
"apenas";2,1392;-2,1392
"propor";-0,1426;0,1426
"técnica";0,3993;-0,3993
"técnico";-0,278;0,278
"jornalismo";-1,2896;1,2896
"lá";-0,2918;0,2918
"rádio";-0,6208;0,6208
"medo";-0,3693;0,3693
"exemplo";-1,5406;1,5406
"câmera";-0,1426;0,1426
"fantasia";-0,5731;0,5731
"voo";0,4471;-0,4471
"canal";-0,7164;0,7164
"impossível";-0,1426;0,1426
"massa";-0,1938;0,1938
"tentativa";-0,8119;0,8119
"conselho";-0,8119;0,8119
"independente";-0,1426;0,1426
"problema";0,9365;-0,9365
"nenhum";0,5258;-0,5258
"desenvolver";-0,3382;0,3382
"palavra";-0,278;0,278
"garantir";-1,0029;1,0029
"incidente";-0,1426;0,1426
"metrô";-0,1938;0,1938
"informação";1,2389;-1,2389
"capital";0,496;-0,496
"recuperar";-0,5253;0,5253
"público";-2,0594;2,0594
"iniciativa";-0,7641;0,7641
"metro";0,242;-0,242
"rede";2,6827;-2,6827
"comentar";-0,5731;0,5731
"uso";-2,8186;2,8186
"violência";-1,5147;1,5147
"especialista";-0,3693;0,3693
"dedicar";-0,6686;0,6686
"estudante";-0,3693;0,3693
"tal";1,5862;-1,5862
"sim";0,2996;-0,2996
"ainda";0,7185;-0,7185
"descartar";-0,4775;0,4775
"superior";-0,3077;0,3077
"dever";-0,3844;0,3844
"meu";0,275;-0,275
"80";-0,2209;0,2209
"conhecimento";0,7627;-0,7627
"primeiro";-0,4738;0,4738
"apoio";-0,278;0,278
"york";-1,3373;1,3373
"embora";-0,6686;0,6686
"cair";-1,2896;1,2896
"capaz";-0,1426;0,1426
"carnaval";-1,0507;1,0507
"felício";-0,4775;0,4775
"sonho";0,4601;-0,4601
"servidor";-0,401;0,401
"distrito";-0,249;0,249
"terceiro";-0,3693;0,3693
"lugar";-1,0811;1,0811
"centro";-0,2255;0,2255
"bacia";-1,0029;1,0029
"local";2,2099;-2,2099
"partir";0,4162;-0,4162
"itália";-0,4662;0,4662
"trabalhar";0,6783;-0,6783
"combater";-0,1426;0,1426
"avô";0,4991;-0,4991
"amigo";-0,4171;0,4171
"bbc";-1,7583;1,7583
"diante";-0,8119;0,8119
"responsável";1,0761;-1,0761
"notícia";-0,6208;0,6208
"criação";-0,7164;0,7164
"manter";0,6269;-0,6269
"preso";0,5912;-0,5912
"índio";-0,278;0,278
"consumo";-0,6208;0,6208
"cometer";2,4828;-2,4828
"criativo";-0,5253;0,5253
"investir";-0,2209;0,2209
"citar";0,4438;-0,4438
"mídia";-0,5731;0,5731
"van";0,8344;-0,8344
"volume";-0,5731;0,5731
"fundo";-0,1848;0,1848
"tema";-0,5253;0,5253
"branco";-0,3167;0,3167
"assunto";1,2016;-1,2016
"oferecer";-1,194;1,194
"stulbach";-0,6208;0,6208
"homicídio";0,3253;-0,3253
