"";"x"
"2498";0
"2499";0
"2500";0
"2501";1
"2502";0
"2503";0
"2504";1
"2505";0
"2506";0
"2507";0
"2508";0
"2509";0
"2510";0
"2511";2
"2512";0
"2513";0
"2514";1
"2515";0
"2516";0
"2517";1
"2518";1
"2519";1
"2520";1
"2521";1
"2522";1
"2523";1
"2524";1
"2525";1
"2526";0
"2527";1
"2528";0
"2529";0
"2530";1
"2531";1
"2532";0
"2533";5
"2534";3
"2535";3
"2536";3
"2537";0
"2538";0
"2539";0
"2540";3
"2541";4
"2542";4
"2543";0
"2544";3
"2545";3
"2546";3
"2547";3
"2548";4
"2549";0
"2550";3
"2551";3
"2552";3
"2553";3
"2554";0
"2555";0
"2556";0
"2557";3
"2558";4
"2559";3
"2560";3
"2561";3
"2562";3
"2563";3
"2564";4
"2565";3
"2566";3
"2567";3
"2568";3
"2569";3
"2570";3
"2571";0
"2572";0
"2573";0
"2574";3
"2575";4
"2576";5
"2577";5
"2578";0
"2579";0
"2580";0
"2581";5
"2582";5
"2583";5
"2584";0
"2585";5
"2586";4
"2587";4
"2588";5
"2589";5
"2590";4
"2591";5
"2592";5
"2593";5
"2594";5
"2595";3
"2596";1
"2597";0
"2598";5
"2599";0
"2600";1
"2601";0
"2602";4
"2603";3
"2604";0
"2605";0
"2606";2
"2607";5
"2608";5
"2609";5
"2610";0
"2611";4
"2612";2
"2613";2
"2614";4
"2615";4
"2616";0
"2617";1
"2618";2
"2619";1
"2620";1
"2621";0
"2622";0
"2623";0
"2624";4
"2625";3
"2626";1
"2627";0
"2628";0
"2629";5
"2630";6
"2631";5
"2632";0
"2633";5
"2634";0
"2635";0
"2636";0
"2637";5
"2638";0
"2639";4
"2640";0
"2641";0
"2642";0
"2643";0
"2644";0
"2645";0
"2646";0
"2647";0
"2648";0
"2649";5
"2650";0
"2651";0
"2652";0
"2653";0
"2654";0
"2655";0
"2656";5
"2657";0
"2658";0
"2659";0
"2660";0
"2661";0
"2662";0
"2663";0
"2664";0
"2665";0
"2666";0
"2667";0
"2668";0
"2669";0
"2670";0
"2671";0
"2672";0
"2673";0
"2674";5
"2675";0
"2676";6
"2677";6
"2678";6
"2679";6
"2680";6
"2681";6
"2682";6
"2683";6
"2684";6
"2685";6
"2686";6
"2687";6
"2688";6
"2689";6
"2690";6
"2691";6
"2692";6
"2693";6
"2694";6
"2695";6
"2696";6
"2697";6
"2698";1
"2699";1
"2700";1
"2701";1
"2702";0
"2703";2
"2704";1
"2705";1
"2706";1
"2707";1
"2708";1
"2709";1
"2710";1
"2711";1
"2712";4
"2713";4
"2714";1
"2715";1
"2716";1
"2717";1
"2718";1
"2719";1
"2720";2
"2721";1
"2722";1
"2723";0
"2724";0
"2725";0
"2726";0
"2727";0
"2728";0
"2729";1
"2730";1
"2731";0
"2732";5
"2733";6
"2734";4
"2735";4
"2736";6
"2737";4
"2738";0
"2739";0
"2740";6
"2741";5
"2742";6
"2743";3
"2744";3
"2745";5
"2746";4
"2747";4
"2748";3
"2749";4
"2750";0
"2751";4
"2752";4
"2753";3
"2754";0
"2755";5
"2756";4
"2757";3
"2758";5
"2759";4
"2760";4
"2761";6
"2762";4
"2763";5
"2764";4
"2765";1
"2766";4
"2767";0
"2768";2
"2769";1
"2770";1
"2771";2
"2772";2
"2773";1
"2774";3
"2775";1
"2776";0
"2777";4
"2778";4
"2779";0
"2780";4
"2781";4
"2782";0
"2783";3
"2784";4
"2785";4
"2786";4
"2787";4
"2788";4
"2789";4
"2790";5
"2791";0
"2792";4
"2793";4
"2794";4
"2795";0
"2796";1
"2797";4
"2798";4
"2799";4
"2800";3
"2801";3
"2802";0
"2803";3
"2804";3
"2805";5
"2806";5
"2807";5
"2808";5
"2809";5
"2810";5
"2811";4
"2812";5
"2813";5
"2814";5
"2815";0
"2816";0
"2817";0
"2818";0
"2819";4
"2820";0
"2821";5
"2822";5
"2823";1
"2824";0
"2825";4
"2826";5
"2827";5
"2828";0
"2829";5
"2830";2
"2831";2
"2832";5
"2833";5
"2834";4
"2835";5
"2836";0
"2837";0
"2838";3
"2839";4
"2840";0
"2841";0
"2842";0
"2843";0
"2844";0
"2845";0
"2846";0
"2847";4
"2848";0
"2849";0
"2850";0
"2851";0
"2852";0
"2853";4
"2854";0
"2855";0
"2856";0
"2857";0
"2858";6
"2859";0
"2860";0
"2861";0
"2862";0
"2863";0
"2864";0
"2865";0
"2866";0
"2867";4
"2868";4
"2869";0
"2870";0
"2871";0
"2872";0
"2873";0
"2874";0
"2875";0
"2876";0
"2877";0
"2878";0
"2879";0
"2880";0
"2881";0
"2882";0
"2883";0
"2884";0
"2885";0
"2886";6
"2887";0
"2888";0
"2889";0
"2890";4
"2891";0
"2892";0
"2893";0
"2894";0
"2895";0
"2896";0
"2897";0
"2898";0
"2899";0
"2900";0
"2901";4
"2902";0
"2903";0
"2904";0
"2905";4
"2906";0
"2907";0
"2908";4
"2909";4
"2910";0
"2911";0
"2912";0
"2913";4
"2914";0
"2915";0
"2916";0
"2917";0
"2918";4
"2919";4
"2920";0
"2921";0
"2922";3
"2923";4
"2924";4
"2925";0
"2926";1
"2927";0
"2928";4
"2929";4
"2930";0
"2931";0
"2932";0
"2933";0
"2934";0
"2935";0
"2936";5
"2937";0
"2938";0
"2939";6
"2940";4
"2941";3
"2942";0
"2943";0
"2944";0
"2945";4
"2946";0
"2947";6
"2948";6
"2949";6
"2950";0
"2951";6
"2952";0
"2953";0
"2954";0
"2955";5
"2956";0
"2957";0
"2958";0
"2959";4
"2960";0
"2961";0
"2962";0
"2963";0
"2964";6
"2965";0
"2966";0
"2967";0
"2968";5
"2969";0
"2970";0
"2971";0
"2972";0
"2973";1
"2974";1
"2975";0
"2976";0
"2977";0
"2978";0
"2979";3
"2980";0
"2981";0
"2982";0
"2983";1
"2984";1
"2985";1
"2986";0
"2987";0
"2988";0
"2989";0
"2990";0
"2991";0
"2992";3
"2993";0
"2994";3
"2995";3
"2996";1
"2997";3
"2998";4
"2999";1
"3000";2
"3001";3
"3002";3
"3003";1
"3004";1
"3005";0
"3006";5
"3007";0
"3008";2
"3009";4
"3010";1
"3011";0
"3012";0
"3013";1
"3014";3
"3015";1
"3016";1
"3017";0
"3018";0
"3019";1
"3020";5
"3021";0
"3022";3
"3023";1
"3024";0
"3025";1
"3026";3
"3027";1
"3028";1
"3029";1
"3030";3
"3031";2
"3032";4
"3033";4
"3034";4
"3035";3
"3036";4
"3037";4
"3038";4
"3039";4
"3040";4
"3041";3
"3042";4
"3043";4
"3044";4
"3045";3
"3046";3
"3047";0
"3048";2
"3049";1
"3050";2
"3051";2
"3052";4
"3053";4
"3054";1
"3055";3
"3056";4
"3057";4
"3058";4
"3059";4
"3060";4
"3061";3
"3062";0
"3063";0
"3064";0
"3065";0
"3066";3
"3067";4
"3068";5
"3069";1
"3070";5
"3071";4
"3072";4
"3073";4
"3074";2
"3075";2
"3076";3
"3077";2
"3078";1
"3079";0
"3080";1
"3081";1
"3082";4
"3083";4
"3084";4
"3085";3
"3086";4
"3087";4
"3088";3
"3089";4
"3090";4
"3091";3
"3092";5
"3093";5
"3094";5
"3095";5
"3096";5
"3097";4
"3098";5
"3099";5
"3100";5
"3101";5
"3102";5
"3103";0
"3104";1
"3105";5
"3106";5
"3107";2
"3108";1
"3109";5
"3110";0
"3111";2
"3112";2
"3113";2
"3114";2
"3115";0
"3116";2
"3117";2
"3118";1
"3119";1
"3120";5
"3121";0
"3122";0
"3123";0
"3124";0
"3125";3
"3126";0
"3127";6
"3128";1
"3129";0
"3130";0
"3131";6
"3132";3
"3133";6
"3134";0
"3135";0
"3136";0
"3137";1
"3138";2
"3139";2
"3140";2
"3141";2
"3142";2
"3143";4
"3144";3
"3145";2
"3146";2
"3147";2
"3148";2
"3149";2
"3150";0
"3151";0
"3152";5
"3153";5
"3154";4
"3155";3
"3156";0
"3157";2
"3158";3
"3159";0
"3160";0
"3161";5
"3162";4
"3163";0
"3164";4
"3165";3
"3166";0
"3167";0
"3168";0
"3169";0
"3170";5
"3171";0
"3172";0
"3173";6
"3174";4
"3175";0
"3176";4
"3177";0
"3178";4
"3179";5
"3180";6
"3181";6
"3182";0
"3183";0
"3184";0
"3185";4
"3186";4
"3187";4
"3188";4
"3189";6
"3190";6
"3191";6
"3192";6
"3193";6
"3194";4
"3195";4
"3196";4
"3197";4
"3198";4
"3199";6
"3200";0
"3201";0
"3202";4
"3203";0
"3204";3
"3205";4
"3206";4
"3207";6
"3208";4
"3209";6
"3210";4
"3211";3
"3212";4
"3213";4
"3214";0
"3215";0
"3216";2
"3217";1
"3218";2
"3219";1
"3220";2
"3221";2
"3222";1
"3223";2
"3224";2
"3225";1
"3226";1
"3227";1
"3228";1
"3229";2
"3230";2
"3231";1
"3232";1
"3233";1
"3234";1
"3235";2
"3236";2
"3237";2
"3238";2
"3239";1
"3240";2
"3241";2
"3242";1
"3243";2
"3244";1
"3245";2
"3246";1
"3247";1
"3248";4
"3249";4
"3250";4
"3251";4
"3252";3
"3253";4
"3254";4
"3255";4
"3256";4
"3257";0
"3258";4
"3259";4
"3260";4
"3261";4
"3262";4
"3263";3
"3264";4
"3265";4
"3266";4
"3267";4
"3268";4
"3269";4
"3270";4
"3271";0
"3272";4
"3273";6
"3274";4
"3275";4
"3276";4
"3277";4
"3278";4
"3279";6
"3280";0
"3281";6
"3282";2
"3283";5
"3284";4
"3285";4
"3286";4
"3287";4
"3288";3
"3289";3
"3290";1
"3291";4
"3292";1
"3293";1
"3294";5
"3295";3
"3296";3
"3297";0
"3298";3
"3299";4
"3300";1
"3301";4
"3302";4
"3303";2
"3304";1
"3305";1
"3306";1
"3307";1
"3308";1
"3309";4
"3310";3
"3311";0
"3312";0
"3313";2
"3314";1
"3315";3
"3316";3
"3317";2
"3318";1
"3319";3
"3320";2
"3321";3
"3322";2
"3323";0
"3324";4
"3325";0
"3326";2
"3327";0
"3328";3
"3329";4
"3330";2
"3331";1
"3332";4
"3333";0
"3334";2
"3335";2
"3336";2
"3337";0
"3338";3
"3339";2
"3340";5
"3341";2
"3342";2
"3343";2
"3344";0
"3345";2
"3346";2
"3347";2
"3348";0
"3349";2
"3350";1
"3351";3
"3352";3
"3353";0
"3354";4
"3355";4
"3356";0
"3357";4
"3358";4
"3359";0
"3360";4
"3361";3
"3362";3
"3363";3
"3364";3
"3365";6
"3366";0
"3367";0
"3368";0
"3369";0
"3370";0
"3371";3
"3372";2
"3373";2
"3374";0
"3375";0
"3376";0
"3377";0
"3378";0
"3379";4
"3380";0
"3381";0
"3382";5
"3383";5
"3384";2
"3385";5
"3386";5
"3387";4
"3388";2
"3389";5
"3390";5
"3391";3
"3392";4
"3393";5
"3394";5
"3395";5
"3396";5
"3397";4
"3398";5
"3399";5
"3400";2
"3401";3
"3402";5
"3403";4
"3404";4
"3405";1
"3406";5
"3407";5
"3408";5
"3409";5
"3410";5
"3411";5
"3412";5
"3413";5
"3414";5
"3415";5
"3416";3
"3417";5
"3418";5
"3419";5
"3420";3
"3421";4
"3422";3
"3423";5
"3424";3
"3425";3
"3426";3
"3427";5
"3428";5
"3429";5
"3430";3
"3431";5
"3432";4
"3433";5
"3434";4
"3435";5
"3436";4
"3437";5
"3438";3
"3439";5
"3440";3
"3441";5
"3442";4
"3443";5
"3444";5
"3445";5
"3446";5
"3447";4
"3448";5
"3449";4
"3450";5
"3451";5
"3452";5
"3453";5
"3454";5
"3455";5
"3456";5
"3457";4
"3458";5
"3459";0
"3460";0
"3461";0
"3462";0
"3463";0
"3464";0
"3465";0
"3466";0
"3467";0
"3468";0
"3469";0
"3470";0
"3471";0
"3472";0
"3473";4
"3474";3
"3475";0
"3476";0
"3477";0
"3478";4
"3479";0
"3480";0
"3481";0
"3482";0
"3483";0
"3484";0
"3485";0
"3486";0
"3487";0
"3488";0
"3489";0
"3490";0
"3491";0
"3492";5
"3493";2
"3494";5
"3495";1
"3496";0
"3497";2
"3498";1
"3499";2
"3500";2
"3501";5
"3502";0
"3503";0
"3504";0
"3505";0
"3506";0
"3507";1
"3508";0
"3509";1
"3510";4
"3511";0
"3512";1
"3513";1
"3514";1
"3515";0
"3516";2
"3517";1
"3518";2
"3519";4
"3520";5
"3521";4
"3522";0
"3523";0
"3524";2
"3525";0
"3526";2
"3527";2
"3528";2
"3529";2
"3530";2
"3531";1
"3532";3
"3533";1
"3534";1
"3535";5
"3536";2
"3537";5
"3538";1
"3539";5
"3540";5
"3541";5
"3542";0
"3543";3
"3544";4
"3545";5
"3546";5
"3547";5
"3548";5
"3549";5
"3550";5
"3551";5
"3552";5
"3553";0
"3554";5
"3555";5
"3556";5
"3557";5
"3558";4
"3559";5
"3560";5
"3561";5
"3562";4
"3563";5
"3564";5
"3565";5
"3566";4
"3567";5
"3568";1
"3569";5
"3570";5
"3571";0
"3572";5
"3573";0
"3574";0
"3575";0
"3576";0
"3577";2
"3578";0
"3579";0
"3580";5
"3581";2
"3582";1
"3583";5
"3584";2
"3585";2
"3586";1
"3587";2
"3588";4
"3589";2
"3590";2
"3591";2
"3592";2
"3593";2
"3594";2
"3595";2
"3596";2
"3597";2
"3598";5
"3599";5
"3600";5
"3601";5
"3602";5
"3603";5
"3604";4
"3605";4
"3606";4
"3607";0
"3608";4
"3609";0
"3610";4
"3611";3
"3612";0
"3613";5
"3614";5
"3615";5
"3616";5
"3617";4
"3618";4
"3619";4
"3620";5
"3621";5
"3622";4
"3623";1
"3624";5
"3625";0
"3626";5
"3627";4
"3628";0
"3629";4
"3630";5
"3631";4
"3632";3
"3633";5
"3634";5
"3635";0
"3636";0
"3637";0
"3638";4
"3639";1
"3640";5
"3641";0
"3642";1
"3643";4
"3644";4
"3645";4
"3646";4
"3647";4
"3648";5
"3649";5
"3650";5
"3651";5
"3652";5
"3653";4
"3654";5
"3655";5
"3656";5
"3657";0
"3658";5
"3659";5
"3660";0
"3661";0
"3662";0
"3663";2
"3664";5
"3665";5
"3666";5
"3667";0
"3668";0
"3669";0
"3670";0
"3671";0
"3672";0
"3673";0
"3674";0
"3675";0
"3676";5
"3677";0
"3678";0
"3679";0
"3680";0
"3681";0
"3682";0
"3683";0
"3684";2
"3685";2
"3686";2
"3687";2
"3688";2
"3689";2
"3690";2
"3691";2
"3692";2
"3693";3
"3694";2
"3695";3
"3696";2
"3697";0
"3698";0
"3699";2
"3700";3
"3701";3
"3702";3
"3703";2
"3704";2
"3705";2
"3706";2
"3707";2
"3708";2
"3709";2
"3710";2
"3711";0
"3712";2
"3713";2
"3714";0
"3715";0
"3716";3
"3717";0
"3718";0
"3719";1
"3720";2
"3721";3
"3722";0
"3723";2
"3724";2
"3725";2
"3726";3
"3727";0
"3728";0
"3729";2
"3730";3
"3731";2
"3732";2
"3733";2
"3734";3
"3735";4
"3736";0
"3737";0
"3738";0
"3739";0
"3740";0
"3741";3
"3742";0
"3743";3
"3744";0
"3745";0
"3746";0
"3747";0
"3748";0
"3749";3
"3750";0
"3751";0
"3752";0
"3753";0
"3754";0
"3755";0
"3756";0
"3757";0
"3758";0
"3759";0
"3760";0
"3761";0
"3762";0
"3763";1
"3764";4
"3765";0
"3766";2
"3767";1
"3768";0
"3769";0
"3770";0
"3771";0
"3772";0
"3773";0
"3774";0
"3775";0
"3776";1
"3777";1
"3778";0
"3779";0
"3780";2
"3781";0
"3782";0
"3783";0
"3784";0
"3785";1
"3786";1
"3787";1
"3788";0
"3789";1
"3790";1
"3791";1
"3792";1
"3793";1
"3794";1
"3795";1
"3796";1
"3797";1
"3798";1
"3799";1
"3800";1
"3801";0
"3802";0
"3803";0
"3804";0
"3805";2
"3806";0
"3807";0
"3808";0
"3809";1
"3810";0
"3811";0
"3812";1
"3813";0
"3814";0
"3815";0
"3816";0
"3817";1
"3818";0
"3819";4
"3820";0
"3821";0
"3822";0
"3823";0
"3824";0
"3825";0
"3826";0
"3827";0
"3828";0
"3829";5
"3830";0
"3831";4
"3832";0
"3833";0
"3834";0
"3835";0
"3836";0
"3837";0
"3838";1
"3839";2
"3840";0
"3841";0
"3842";0
"3843";1
"3844";0
"3845";0
"3846";0
"3847";0
"3848";0
"3849";1
"3850";0
"3851";1
"3852";2
"3853";1
"3854";1
"3855";1
"3856";1
"3857";1
"3858";2
"3859";0
"3860";0
"3861";0
"3862";0
"3863";0
"3864";0
"3865";0
"3866";0
"3867";0
"3868";0
"3869";0
"3870";0
"3871";0
"3872";0
"3873";0
"3874";0
"3875";0
"3876";0
"3877";0
"3878";0
"3879";0
"3880";5
"3881";5
"3882";5
"3883";0
"3884";4
"3885";0
"3886";0
"3887";4
"3888";0
"3889";0
"3890";0
"3891";0
"3892";0
"3893";0
"3894";0
"3895";0
"3896";0
"3897";0
"3898";0
"3899";0
"3900";0
"3901";0
"3902";0
"3903";0
"3904";0
"3905";0
"3906";0
"3907";0
"3908";0
"3909";0
"3910";0
"3911";1
"3912";0
"3913";4
"3914";4
"3915";4
"3916";1
"3917";4
"3918";4
"3919";5
"3920";0
"3921";1
"3922";0
"3923";4
"3924";0
"3925";4
"3926";2
"3927";2
"3928";2
"3929";0
"3930";1
"3931";0
"3932";3
"3933";3
"3934";0
"3935";1
"3936";0
"3937";2
"3938";2
"3939";3
"3940";3
"3941";3
"3942";3
"3943";5
"3944";5
"3945";3
"3946";5
"3947";1
"3948";1
"3949";5
"3950";1
"3951";1
"3952";1
"3953";5
"3954";3
"3955";5
"3956";5
"3957";5
"3958";5
"3959";5
"3960";5
"3961";5
"3962";1
"3963";4
"3964";0
"3965";0
"3966";0
"3967";2
"3968";2
"3969";2
"3970";0
"3971";2
"3972";0
"3973";0
"3974";2
"3975";2
"3976";2
"3977";2
"3978";2
"3979";0
"3980";2
"3981";2
"3982";0
"3983";0
"3984";0
"3985";0
"3986";0
"3987";5
"3988";5
"3989";5
"3990";5
"3991";4
"3992";5
"3993";5
"3994";5
"3995";5
"3996";5
"3997";4
"3998";3
"3999";5
"4000";5
"4001";4
"4002";5
"4003";5
"4004";4
"4005";3
"4006";3
"4007";3
"4008";4
"4009";4
"4010";4
"4011";4
"4012";3
"4013";4
"4014";4
"4015";5
"4016";4
"4017";5
"4018";4
"4019";5
"4020";4
"4021";5
"4022";5
"4023";4
"4024";5
"4025";4
"4026";4
"4027";4
"4028";5
"4029";5
"4030";2
"4031";2
"4032";0
"4033";0
"4034";2
"4035";0
"4036";2
"4037";0
"4038";0
"4039";0
"4040";0
"4041";0
"4042";0
"4043";0
"4044";0
"4045";2
"4046";0
"4047";2
"4048";0
"4049";2
"4050";2
"4051";4
"4052";0
"4053";2
"4054";2
"4055";2
"4056";2
"4057";1
"4058";1
"4059";1
"4060";1
"4061";2
"4062";0
"4063";1
"4064";1
"4065";0
"4066";2
"4067";1
"4068";1
"4069";1
"4070";1
"4071";1
"4072";1
"4073";1
"4074";0
"4075";1
"4076";1
"4077";1
"4078";1
"4079";1
"4080";1
"4081";1
"4082";0
"4083";1
"4084";1
"4085";1
"4086";1
"4087";0
"4088";1
"4089";2
"4090";1
"4091";1
"4092";1
"4093";1
"4094";0
"4095";0
"4096";0
"4097";0
"4098";0
"4099";0
"4100";0
"4101";0
"4102";0
"4103";0
"4104";0
"4105";0
"4106";0
"4107";0
"4108";0
"4109";2
"4110";2
"4111";2
"4112";2
"4113";2
"4114";2
"4115";3
"4116";0
"4117";2
"4118";1
"4119";0
"4120";2
"4121";0
"4122";1
"4123";0
"4124";2
"4125";2
"4126";0
"4127";0
"4128";0
"4129";2
"4130";0
"4131";2
"4132";1
"4133";2
"4134";2
"4135";2
"4136";2
"4137";2
"4138";2
"4139";2
"4140";2
"4141";2
"4142";2
"4143";2
"4144";2
"4145";2
"4146";2
"4147";2
"4148";2
"4149";1
"4150";1
"4151";1
"4152";1
"4153";1
"4154";2
"4155";1
"4156";1
"4157";1
"4158";1
"4159";1
"4160";1
"4161";0
"4162";1
"4163";1
"4164";1
"4165";1
"4166";1
"4167";2
"4168";2
"4169";1
"4170";0
"4171";0
"4172";0
"4173";0
"4174";2
"4175";0
"4176";2
"4177";5
"4178";0
"4179";0
"4180";3
"4181";0
"4182";4
"4183";4
"4184";1
"4185";4
"4186";0
"4187";2
"4188";2
"4189";0
"4190";2
"4191";0
"4192";1
"4193";0
"4194";0
"4195";0
"4196";0
"4197";0
"4198";0
"4199";0
"4200";0
"4201";0
"4202";0
"4203";0
"4204";5
"4205";1
"4206";0
"4207";0
"4208";3
"4209";4
"4210";5
"4211";0
"4212";3
"4213";4
"4214";0
"4215";4
"4216";0
"4217";0
"4218";4
"4219";0
"4220";1
"4221";4
"4222";4
"4223";5
"4224";0
"4225";5
"4226";5
"4227";5
"4228";4
"4229";0
"4230";3
"4231";0
"4232";0
"4233";0
"4234";4
"4235";2
"4236";2
"4237";2
"4238";5
"4239";3
"4240";0
"4241";1
"4242";1
"4243";0
"4244";3
"4245";1
"4246";3
"4247";0
"4248";5
"4249";3
"4250";0
"4251";0
"4252";3
"4253";0
"4254";0
"4255";5
"4256";0
"4257";0
"4258";0
"4259";0
"4260";4
"4261";0
"4262";0
"4263";0
"4264";2
"4265";3
"4266";0
"4267";3
"4268";0
"4269";0
"4270";5
"4271";0
"4272";0
"4273";0
"4274";5
"4275";0
"4276";0
"4277";0
"4278";6
"4279";0
"4280";5
"4281";0
"4282";5
"4283";2
"4284";0
"4285";0
"4286";0
"4287";2
"4288";2
"4289";4
"4290";3
"4291";3
"4292";6
"4293";0
"4294";6
"4295";0
"4296";0
"4297";0
"4298";0
"4299";0
"4300";0
"4301";0
"4302";0
"4303";0
"4304";2
"4305";0
"4306";1
"4307";1
"4308";1
"4309";2
"4310";2
"4311";2
"4312";2
"4313";1
"4314";1
"4315";0
"4316";2
"4317";2
"4318";2
"4319";1
"4320";1
"4321";1
"4322";1
"4323";0
"4324";2
"4325";2
"4326";4
"4327";2
"4328";2
"4329";2
"4330";4
"4331";4
"4332";4
"4333";1
"4334";4
"4335";2
"4336";0
"4337";0
"4338";0
"4339";1
"4340";1
"4341";1
"4342";1
"4343";1
"4344";1
"4345";1
"4346";1
"4347";1
"4348";1
"4349";1
"4350";1
"4351";1
"4352";1
"4353";1
"4354";1
"4355";1
"4356";1
"4357";1
"4358";1
"4359";1
"4360";1
"4361";1
"4362";1
"4363";1
"4364";1
"4365";1
"4366";1
"4367";1
"4368";1
"4369";1
"4370";1
"4371";1
"4372";1
"4373";1
"4374";1
"4375";1
"4376";1
"4377";1
"4378";4
"4379";1
"4380";1
"4381";1
"4382";1
"4383";1
"4384";1
"4385";1
"4386";1
"4387";1
"4388";1
"4389";1
"4390";1
"4391";2
"4392";2
"4393";2
"4394";2
"4395";2
"4396";2
"4397";2
"4398";0
"4399";2
"4400";2
"4401";2
"4402";2
"4403";5
"4404";2
"4405";2
"4406";2
"4407";2
"4408";2
"4409";0
"4410";2
"4411";5
"4412";5
"4413";5
"4414";5
"4415";5
"4416";5
"4417";0
"4418";5
"4419";0
"4420";3
"4421";2
"4422";2
"4423";0
"4424";0
"4425";0
"4426";0
"4427";0
"4428";0
"4429";0
"4430";0
"4431";4
"4432";0
"4433";0
"4434";2
"4435";0
"4436";0
"4437";2
"4438";0
"4439";0
"4440";0
"4441";1
"4442";4
"4443";1
"4444";4
"4445";4
"4446";4
"4447";0
"4448";0
"4449";4
"4450";0
"4451";4
"4452";4
"4453";0
"4454";0
"4455";4
"4456";4
"4457";0
"4458";0
"4459";1
"4460";4
"4461";4
"4462";4
"4463";4
"4464";4
"4465";0
"4466";0
"4467";4
"4468";4
"4469";1
"4470";0
"4471";4
"4472";5
"4473";0
"4474";5
"4475";4
"4476";4
"4477";0
"4478";0
"4479";3
"4480";4
"4481";3
"4482";4
"4483";4
"4484";4
"4485";3
"4486";3
"4487";0
"4488";3
"4489";4
"4490";4
"4491";3
"4492";4
"4493";5
"4494";0
"4495";0
"4496";0
"4497";0
"4498";0
"4499";4
"4500";4
"4501";0
"4502";0
"4503";4
"4504";0
"4505";0
"4506";4
"4507";5
"4508";4
"4509";0
"4510";0
"4511";5
"4512";5
"4513";4
"4514";0
"4515";0
"4516";0
"4517";0
"4518";0
"4519";3
"4520";0
"4521";4
"4522";0
"4523";0
"4524";0
"4525";0
"4526";0
"4527";0
"4528";0
"4529";0
"4530";1
"4531";0
"4532";0
"4533";2
"4534";2
"4535";0
"4536";1
"4537";4
"4538";1
"4539";0
"4540";0
"4541";4
"4542";2
"4543";0
"4544";2
"4545";2
"4546";2
"4547";0
"4548";2
"4549";2
"4550";0
"4551";2
"4552";2
"4553";2
"4554";0
"4555";0
"4556";3
"4557";1
"4558";0
"4559";1
"4560";0
"4561";2
"4562";2
"4563";2
"4564";1
"4565";0
"4566";2
"4567";0
"4568";2
"4569";2
"4570";2
"4571";2
"4572";2
"4573";2
"4574";1
"4575";2
"4576";0
"4577";2
"4578";2
"4579";1
"4580";2
"4581";2
"4582";2
"4583";2
"4584";2
"4585";2
"4586";3
"4587";2
"4588";2
"4589";1
"4590";0
"4591";2
"4592";2
"4593";0
"4594";5
"4595";5
"4596";4
"4597";5
"4598";5
"4599";4
"4600";4
"4601";3
"4602";3
"4603";3
"4604";4
"4605";4
"4606";5
"4607";5
"4608";4
"4609";5
"4610";4
"4611";4
"4612";3
"4613";4
"4614";4
"4615";4
"4616";3
"4617";3
"4618";5
"4619";4
"4620";5
"4621";5
"4622";3
"4623";5
"4624";5
"4625";4
"4626";3
"4627";4
"4628";3
"4629";3
"4630";3
"4631";5
"4632";3
"4633";2
"4634";3
"4635";5
"4636";5
"4637";2
"4638";2
"4639";2
"4640";2
"4641";2
"4642";2
"4643";2
"4644";0
"4645";2
"4646";2
"4647";4
"4648";2
"4649";2
"4650";2
"4651";2
"4652";2
"4653";2
"4654";2
"4655";0
"4656";2
"4657";0
"4658";4
"4659";2
"4660";5
"4661";2
"4662";2
"4663";2
"4664";2
"4665";2
"4666";2
"4667";0
"4668";2
"4669";0
"4670";2
"4671";2
"4672";2
"4673";2
"4674";2
"4675";2
"4676";2
"4677";2
"4678";2
"4679";2
"4680";2
"4681";5
"4682";3
"4683";5
"4684";3
"4685";2
"4686";0
"4687";2
"4688";4
"4689";3
"4690";2
"4691";3
"4692";3
"4693";2
"4694";3
"4695";2
"4696";2
"4697";3
"4698";2
"4699";2
"4700";2
"4701";2
"4702";2
"4703";2
"4704";0
"4705";2
"4706";0
"4707";0
"4708";3
"4709";2
"4710";2
"4711";2
"4712";5
"4713";0
"4714";2
"4715";2
"4716";2
"4717";2
"4718";2
"4719";2
"4720";2
"4721";2
"4722";2
"4723";1
"4724";3
"4725";3
"4726";0
"4727";2
"4728";2
"4729";2
"4730";2
"4731";0
"4732";2
"4733";5
"4734";2
"4735";2
"4736";0
"4737";2
"4738";2
"4739";1
"4740";1
"4741";2
"4742";0
"4743";2
"4744";2
"4745";2
"4746";2
"4747";2
"4748";2
"4749";1
"4750";2
"4751";2
"4752";5
"4753";5
"4754";5
"4755";5
"4756";5
"4757";0
"4758";0
"4759";0
"4760";5
"4761";4
"4762";4
"4763";5
"4764";0
"4765";5
"4766";3
"4767";0
"4768";0
"4769";3
"4770";0
"4771";5
"4772";0
"4773";4
"4774";4
"4775";4
"4776";4
"4777";5
"4778";4
"4779";0
"4780";0
"4781";5
"4782";5
"4783";0
"4784";2
"4785";5
"4786";5
"4787";0
"4788";4
"4789";4
"4790";0
"4791";3
"4792";0
"4793";0
"4794";4
"4795";0
"4796";0
"4797";0
"4798";4
"4799";4
"4800";0
"4801";4
"4802";0
"4803";4
"4804";0
"4805";3
"4806";5
"4807";0
"4808";3
"4809";0
"4810";4
"4811";0
"4812";4
"4813";0
"4814";0
"4815";0
"4816";0
"4817";0
"4818";0
"4819";0
"4820";0
"4821";0
"4822";0
"4823";0
"4824";0
"4825";0
"4826";2
"4827";2
"4828";0
"4829";0
