"";"X.gr_01";"X.gr_02"
"cruz";0,702;-0,702
"usuário";-0,422;0,422
"crise";-0,4421;0,4421
"muro";-0,6062;0,6062
"pernambuco";0,7852;-0,7852
"espontaneamente";-0,2086;0,2086
"edição";0,2731;-0,2731
"prudente";0,3668;-0,3668
"henrique";0,7412;-0,7412
"mero";0,9625;-0,9625
"tarefa";0,2509;-0,2509
"banco";0,2806;-0,2806
"obter";-1,9035;1,9035
"dezembro";-0,8361;0,8361
"lidar";0,5265;-0,5265
"decreto";-1,8393;1,8393
"abastecimento";-0,2807;0,2807
"alegar";11,798;-11,798
"vice_presidente";-0,7517;0,7517
"davos";-0,6668;0,6668
"estreito";0,8814;-0,8814
"lavagem";-1,2119;1,2119
"pacote";0,2731;-0,2731
"colega";0,763;-0,763
"tão";-0,9904;0,9904
"ontem";3,167;-3,167
"ina";-1,0912;1,0912
"coisa";1,6622;-1,6622
"pecuarista";-0,6668;0,6668
"sexual";-0,7881;0,7881
"seul";1,5901;-1,5901
"paralisar";0,2841;-0,2841
"representação";-1,5156;1,5156
"francisco";1,6804;-1,6804
"chance";0,3262;-0,3262
"quarto";-5,214;5,214
"prometer";7,9521;-7,9521
"lá";1,126;-1,126
"aeroporto";-0,4428;0,4428
"ciar";0,3234;-0,3234
"pedro";-0,665;0,665
"pedra";1,0118;-1,0118
"retirar";-1,616;1,616
"através";16,4328;-16,4328
"regalia";-0,7275;0,7275
"afirmar";-16,7174;16,7174
"ptb";-2,7887;2,7887
"exibir";1,5337;-1,5337
"fogo";4,1762;-4,1762
"hora";4,2709;-4,2709
"presidir";-0,4136;0,4136
"castro";-1,0358;1,0358
"motivação";-0,3186;0,3186
"loucura";-0,2086;0,2086
"risco";-0,669;0,669
"analisado";-0,7275;0,7275
"entanto";-5,7116;5,7116
"posicionamento";-1,2125;1,2125
"sócio";-0,7926;0,7926
"indústria";0,3176;-0,3176
"interno";-0,8361;0,8361
"notório";-1,0306;1,0306
"servir";2,7013;-2,7013
"empréstimo";1,6551;-1,6551
"anular";-0,2381;0,2381
"aplaudir";-0,2111;0,2111
"cláudio";4,0225;-4,0225
"frase";1,1759;-1,1759
"convidado";0,6294;-0,6294
"brf";-0,495;0,495
"total";-1,3574;1,3574
"leniência";0,2509;-0,2509
"substância";0,3224;-0,3224
"negativo";0,4065;-0,4065
"indício";-2,2618;2,2618
"coligação";-0,7275;0,7275
"continuar";2,0352;-2,0352
"substituição";-0,2086;0,2086
"tarifa";-1,0912;1,0912
"1990";-1,1518;1,1518
"tolerar";-0,3186;0,3186
"mpf";1,102;-1,102
"novis";-0,6668;0,6668
"míssil";12,4001;-12,4001
"tríplex";-0,2955;0,2955
"objeto";-0,9109;0,9109
"químico";2,1329;-2,1329
"expressar";0,3129;-0,3129
"significar";1,4161;-1,4161
"podre";2,0576;-2,0576
"indivíduo";-1,0306;1,0306
"locação";-0,8487;0,8487
"bolsonaro";2,3208;-2,3208
"pinguela";-0,2086;0,2086
"delator";-0,3489;0,3489
"passado";-5,3091;5,3091
"ceará";-0,4389;0,4389
"neto";-0,4397;0,4397
"tranquilidade";-0,7881;0,7881
"teatro";-0,4389;0,4389
"proteção";0,6349;-0,6349
"pensão";-0,2663;0,2663
"receio";0,3224;-0,3224
"ilegal";-0,2929;0,2929
"valor";-0,9243;0,9243
"injúria";0,4186;-0,4186
"bank";-0,244;0,244
"perguntar";-0,441;0,441
"promover";-0,637;0,637
"moçambique";-2,0612;2,0612
"procurar";-1,1457;1,1457
"logo";-1,752;1,752
"jucá";-0,4557;0,4557
"maduro";0,7646;-0,7646
"redigir";0,4186;-0,4186
"forte";-0,5478;0,5478
"daniel";1,3531;-1,3531
"retórica";-0,6062;0,6062
"generoso";-0,6062;0,6062
"obrigatório";-0,8487;0,8487
"regimento";-0,8487;0,8487
"próximo";4,2044;-4,2044
"realizar";0,3277;-0,3277
"kim";27,0662;-27,0662
"render";0,3668;-0,3668
"evidentemente";-0,3577;0,3577
"equivalente";0,2509;-0,2509
"coordenar";-0,4389;0,4389
"órgão";-0,912;0,912
"civilizado";-0,6062;0,6062
"véspera";0,3066;-0,3066
"aliás";-1,6975;1,6975
"psdb_mg";-1,3264;1,3264
"reduzido";0,6996;-0,6996
"publicitário";-0,5337;0,5337
"salvar";2,6533;-2,6533
"honra";0,6294;-0,6294
"bndes";-1,2454;1,2454
"julho";-1,9888;1,9888
"lucro";-1,5156;1,5156
"literalmente";5,0237;-5,0237
"acusar";5,6247;-5,6247
"grave";1,356;-1,356
"amanhã";2,5774;-2,5774
"responder";-0,5181;0,5181
"trânsito";-1,6368;1,6368
"reserva";-0,4903;0,4903
"ativo";0,3595;-0,3595
"prédio";-0,5253;0,5253
"marinho";2,6178;-2,6178
"df";0,3262;-0,3262
"de";-12,1053;12,1053
"propriedade";-1,0614;1,0614
"jovem";1,6099;-1,6099
"dr";1,7754;-1,7754
"junho";-1,3915;1,3915
"inadequado";-0,2111;0,2111
"olhar";0,315;-0,315
"cooperação";-2,1825;2,1825
"sentido";-1,8712;1,8712
"cancelar";0,9167;-0,9167
"distante";-0,6668;0,6668
"frequência";1,3512;-1,3512
"dividir";0,2484;-0,2484
"gravidez";-0,7275;0,7275
"emenda";0,5184;-0,5184
"paraná";-0,422;0,422
"termo";-0,7801;0,7801
"aplicação";-0,389;0,389
"operador";-1,0783;1,0783
"domiciliar";-0,2069;0,2069
"ex_assessor";-0,3838;0,3838
"com";0,4235;-0,4235
"doente";0,5656;-0,5656
"tona";0,5874;-0,5874
"candidato";-3,7704;3,7704
"inteligência";0,7278;-0,7278
"jogador";0,8366;-0,8366
"saída";-1,9099;1,9099
"atribuir";-0,7559;0,7559
"temporário";0,454;-0,454
"perseguir";-0,4903;0,4903
"cobertura";-0,7881;0,7881
"assegurar";-1,6588;1,6588
"inicialmente";-1,2731;1,2731
"vaga";-0,9109;0,9109
"eleito";-0,9521;0,9521
"metade";-0,5654;0,5654
"função";-1,0918;1,0918
"sigiloso";-0,3186;0,3186
"evitar";-0,5876;0,5876
"anual";-0,1854;0,1854
"empresário";-0,8087;0,8087
"péssimo";0,3746;-0,3746
"aluguel";-1,2731;1,2731
"mim";-0,3489;0,3489
"obstruir";1,5664;-1,5664
"recurso";-6,2069;6,2069
"campo";-2,6171;2,6171
"1970";0,5092;-0,5092
"coragem";1,3235;-1,3235
"the";1,8908;-1,8908
"desembargador";-1,8644;1,8644
"milhão";1,2207;-1,2207
"cardoso";-0,2111;0,2111
"antes";-2,471;2,471
"companheiro";1,3311;-1,3311
"solicitação";-0,8487;0,8487
"marginal";-1,0306;1,0306
"passivo";-0,5429;0,5429
"torcer";0,3668;-0,3668
"perigoso";1,3164;-1,3164
"divulgação";-0,267;0,267
"liminar";-2,0612;2,0612
"específico";0,9459;-0,9459
"delatar";4,0526;-4,0526
"desemprego";0,9424;-0,9424
"documento";-0,5581;0,5581
"matéria";7,883;-7,883
"neve";5,1653;-5,1653
"tucano";-0,7277;0,7277
"ministro";4,5021;-4,5021
"josé";1,4877;-1,4877
"al_assad";1,274;-1,274
"existente";1,2211;-1,2211
"post";0,6294;-0,6294
"viés";-0,6062;0,6062
"ligação";0,5844;-0,5844
"lavar";0,4592;-0,4592
"questão";0,5624;-0,5624
"reforçar";-0,6031;0,6031
"rápido";1,1728;-1,1728
"flagrar";4,9202;-4,9202
"palco";-0,3577;0,3577
"assustar";1,5664;-1,5664
"moeda";2,2404;-2,2404
"esposo";1,6387;-1,6387
"atualização";-0,7464;0,7464
"procurado";-0,7881;0,7881
"artigo";-0,6438;0,6438
"ceder";-0,9093;0,9093
"prefeitura";-0,5038;0,5038
"isis";3,887;-3,887
"wyllys";0,7646;-0,7646
"frederico";-0,3838;0,3838
"dívida";0,9766;-0,9766
"ganhar";0,8063;-0,8063
"inclusive";-0,3304;0,3304
"pt_sp";-0,3186;0,3186
"desviar";1,8162;-1,8162
"face";0,2219;-0,2219
"tese";-0,2069;0,2069
"derrotar";-0,4389;0,4389
"mineiro";-0,4903;0,4903
"mérito";-0,3979;0,3979
"intensificar";0,3668;-0,3668
"licença";-0,6108;0,6108
"critério";-1,1518;1,1518
"promessa";0,2515;-0,2515
"abertura";-2,7248;2,7248
"esquecer";1,7754;-1,7754
"isolado";-0,3979;0,3979
"autorização";-1,752;1,752
"global";1,6344;-1,6344
"palestra";1,7415;-1,7415
"muito";-2,9945;2,9945
"elevado";-0,7114;0,7114
"psol";-0,9819;0,9819
"ronan";2,2404;-2,2404
"funcionar";-0,9541;0,9541
"espécie";-0,2578;0,2578
"doença";-0,3569;0,3569
"sentença";0,602;-0,602
"p";-0,7881;0,7881
"turno";-1,0302;1,0302
"funcional";-0,2086;0,2086
"colaborador";-0,7897;0,7897
"levar";-0,9629;0,9629
"ditadura";-0,3353;0,3353
"petista";18,6898;-18,6898
"joão";0,6397;-0,6397
"revista";3,4416;-3,4416
"participar";-0,902;0,902
"cargo";0,662;-0,662
"curso";-0,9938;0,9938
"discutir";-5,4266;5,4266
"v";0,6294;-0,6294
"mudar";-0,2939;0,2939
"excesso";-0,97;0,97
"desistir";-1,3264;1,3264
"bangu";0,5656;-0,5656
"participação";-2,8757;2,8757
"louco";1,1759;-1,1759
"italiano";-1,2077;1,2077
"terminal";-0,2086;0,2086
"controlo";-1,4686;1,4686
"razoável";-0,5668;0,5668
"iniciar";0,2802;-0,2802
"diálogo";0,2765;-0,2765
"decretar";0,4872;-0,4872
"praticamente";1,6375;-1,6375
"congressista";-0,2086;0,2086
"normalmente";0,3224;-0,3224
"instituição";-0,6116;0,6116
"pequeno";-0,4454;0,4454
"incidente";-0,7275;0,7275
"inferior";0,2509;-0,2509
"foco";-0,2797;0,2797
"inicial";-1,5762;1,5762
"perder";2,9912;-2,9912
"noite";1,2332;-1,2332
"kátia";0,702;-0,702
"inovação";-0,244;0,244
"mineração";-0,97;0,97
"ligar";-0,404;0,404
"ensino";0,2219;-0,2219
"michel";2,3153;-2,3153
"sindical";-2,425;2,425
"erro";-2,7281;2,7281
"aposentado";2,5123;-2,5123
"forma";-6,8449;6,8449
"randolfe";3,5386;-3,5386
"valério";-0,2086;0,2086
"citado";2,7503;-2,7503
"penalidade";-0,244;0,244
"sergio";0,8814;-0,8814
"emprestar";-0,8487;0,8487
"perda";-0,9478;0,9478
"remédio";1,7754;-1,7754
"james";0,5656;-0,5656
"desde";-2,0616;2,0616
"citar";0,6335;-0,6335
"ei";-0,9093;0,9093
"armado";0,6517;-0,6517
"mulher";-3,3629;3,3629
"eu";-2,3488;2,3488
"glauco";-2,1825;2,1825
"fracassado";1,5013;-1,5013
"precisar";-0,3339;0,3339
"laus";-0,3577;0,3577
"publicamente";-0,6108;0,6108
"caro";1,9475;-1,9475
"carl";11,7731;-11,7731
"cara";1,3872;-1,3872
"cópia";-0,4808;0,4808
"tomahawk";3,3323;-3,3323
"surpreendente";0,3668;-0,3668
"mello";-1,0614;1,0614
"altitude";1,2211;-1,2211
"xi";3,0694;-3,0694
"ensaio";-0,6062;0,6062
"comissão";-1,6029;1,6029
"provisório";-2,7464;2,7464
"tocantins";-0,7881;0,7881
"coletivo";-0,4267;0,4267
"vergonha";2,1162;-2,1162
"comandante";1,2417;-1,2417
"ocidente";-1,8793;1,8793
"procuradora_geral";-1,0912;1,0912
"qual";-6,1956;6,1956
"japão";3,9161;-3,9161
"ocasião";-1,6656;1,6656
"católico";-0,2807;0,2807
"reação";0,6204;-0,6204
"hamburgo";0,8911;-0,8911
"comentário";0,763;-0,763
"burocracia";-0,6668;0,6668
"delegado";-0,7239;0,7239
"jardim";-0,2321;0,2321
"ganho";-0,3979;0,3979
"objectivo";0,3429;-0,3429
"quadrilha";0,2219;-0,2219
"deus";2,8103;-2,8103
"santiago";0,2509;-0,2509
"intuito";0,6294;-0,6294
"alagoas";-0,2086;0,2086
"disputar";-1,1642;1,1642
"graça";0,5265;-0,5265
"chefia";-1,0306;1,0306
"verde";-0,9093;0,9093
"fracasso";0,2509;-0,2509
"aprofundar";0,3224;-0,3224
"colombo";-0,7881;0,7881
"teori";0,5248;-0,5248
"ex_tesoureiro";-0,1854;0,1854
"fornecimento";-0,3186;0,3186
"recentemente";-0,6623;0,6623
"vetar";-0,7275;0,7275
"apreensão";-0,7223;0,7223
"internacional";-2,9677;2,9677
"acelerar";-0,7881;0,7881
"guardian";-0,1854;0,1854
"telefone";0,3371;-0,3371
"confiar";1,496;-1,496
"proferido";-0,6108;0,6108
"ressaltar";1,6651;-1,6651
"requião";0,4945;-0,4945
"hostil";-0,2111;0,2111
"improvável";0,4186;-0,4186
"doutrina";-0,2086;0,2086
"cristiano";-0,6637;0,6637
"contar";-0,3487;0,3487
"noção";-0,6668;0,6668
"3";1,0065;-1,0065
"estar";13,7124;-13,7124
"manifestar";-0,8209;0,8209
"ex_diretor";-0,2579;0,2579
"aposentar";1,4384;-1,4384
"ambiente";-1,4751;1,4751
"seguido";0,2777;-0,2777
"desafiar";1,1591;-1,1591
"comer";1,7099;-1,7099
"ricardo";2,5378;-2,5378
"impedimento";0,7852;-0,7852
"característica";-0,4808;0,4808
"alves";-0,4049;0,4049
"denunciar";0,4626;-0,4626
"restringir";1,3544;-1,3544
"seguida";-0,3609;0,3609
"editorial";-0,8487;0,8487
"disparo";-0,8487;0,8487
"habitante";0,7248;-0,7248
"pretensão";-0,244;0,244
"licitação";-0,3049;0,3049
"consulta";-0,3979;0,3979
"inserir";-0,6062;0,6062
"conseguir";-0,7294;0,7294
"etc";2,4331;-2,4331
"consequência";-0,8361;0,8361
"psc_rj";-0,6668;0,6668
"aprovado";-1,0306;1,0306
"andamento";-0,4724;0,4724
"petrolão";0,2219;-0,2219
"ccj";1,2417;-1,2417
"severo";-0,7881;0,7881
"taxa";-1,6125;1,6125
"rigoroso";-0,3186;0,3186
"soltura";-0,7881;0,7881
"exceção";-0,2663;0,2663
"racismo";-1,1518;1,1518
"real";5,8182;-5,8182
"psl";-0,6062;0,6062
"psb";-0,7464;0,7464
"lado";-0,3559;0,3559
"psd";-0,7114;0,7114
"alerta";5,9149;-5,9149
"dito";-0,4629;0,4629
"usina";-0,6062;0,6062
"fortuna";2,2404;-2,2404
"voar";1,2199;-1,2199
"maluf";0,2841;-0,2841
"máximo";0,5784;-0,5784
"verbal";0,2841;-0,2841
"enfim";4,7687;-4,7687
"pronunciar";0,2498;-0,2498
"desarmamento";-0,6668;0,6668
"sítio";1,1615;-1,1615
"espúrio";-0,6062;0,6062
"apreender";-0,87;0,87
"cálculo";-0,4808;0,4808
"relembrar";-0,4557;0,4557
"virar";0,6821;-0,6821
"falcão";-0,6062;0,6062
"raul";0,2841;-0,2841
"chefe";0,4431;-0,4431
"2007";-0,4903;0,4903
"ocupar";-0,2643;0,2643
"miranda";-0,7881;0,7881
"aloizio";-0,7275;0,7275
"protesto";-1,0993;1,0993
"transformar";0,2631;-0,2631
"condenatório";0,7852;-0,7852
"autoritário";-0,6668;0,6668
"reagir";0,6112;-0,6112
"punir";0,432;-0,432
"julgar";0,4855;-0,4855
"interpretação";-1,3337;1,3337
"melhoria";-0,7881;0,7881
"batista";0,6946;-0,6946
"apontado";-1,1518;1,1518
"600";0,8366;-0,8366
"fugir";0,4945;-0,4945
"mover";1,3544;-1,3544
"sexta_feira";-2,5964;2,5964
"previdência";-1,7621;1,7621
"rígido";-0,2086;0,2086
"juiz";2,3927;-2,3927
"missão";-0,4903;0,4903
"cooperar";-0,6062;0,6062
"sobretudo";-0,934;0,934
"intercontinental";0,3129;-0,3129
"eduardo";1,86;-1,86
"registro";-0,9042;0,9042
"sucesso";0,3691;-0,3691
"unânime";-0,244;0,244
"cidadão";8,8335;-8,8335
"estruturado";-0,2111;0,2111
"fiscal";-0,3236;0,3236
"contribuição";-1,3264;1,3264
"famoso";3,1507;-3,1507
"gerenciar";-0,8487;0,8487
"correr";4,6308;-4,6308
"leite";0,2219;-0,2219
"acumular";0,7646;-0,7646
"inquérito";-3,6988;3,6988
"desigualdade";-0,6062;0,6062
"cientista";-0,2321;0,2321
"comercial";-2,2085;2,2085
"unanimidade";-1,0306;1,0306
"respeitado";0,2219;-0,2219
"coordenador";1,7393;-1,7393
"mundial";6,1229;-6,1229
"música";-0,7881;0,7881
"independência";-0,4557;0,4557
"narrar";0,2219;-0,2219
"tradicional";-0,8487;0,8487
"roraima";-0,2086;0,2086
"distância";5,7232;-5,7232
"sistêmico";1,649;-1,649
"almada";-0,6062;0,6062
"governador";-2,7046;2,7046
"pobreza";-0,9093;0,9093
"nível";-0,3836;0,3836
"comunicar";0,7745;-0,7745
"homologar";-0,7114;0,7114
"senado";1,1466;-1,1466
"argumentar";-0,5187;0,5187
"sobrinho";-0,6668;0,6668
"movimentar";1,7754;-1,7754
"roupa";0,6294;-0,6294
"embaixador";2,6926;-2,6926
"trf_4";-1,486;1,486
"khan";-0,8487;0,8487
"assessor";-1,3795;1,3795
"andréia";-0,8487;0,8487
"documental";-0,6555;0,6555
"recomendação";-0,6062;0,6062
"ser";0,4084;-0,4084
"rotina";-0,1854;0,1854
"margem";-0,97;0,97
"retomar";0,7248;-0,7248
"botar";0,2509;-0,2509
"maioria";-1,0773;1,0773
"ft";-0,97;0,97
"a";-7,2779;7,2779
"convencer";0,8277;-0,8277
"mouro";0,6727;-0,6727
"confirmação";-0,1854;0,1854
"pezão";-0,8393;0,8393
"balear";0,2841;-0,2841
"icbm";3,4991;-3,4991
"iraque";1,5664;-1,5664
"demorar";-1,5762;1,5762
"aliança";-0,2467;0,2467
"levantamento";-0,2381;0,2381
"cem";-0,3186;0,3186
"polícia";0,3353;-0,3353
"embasar";-0,8487;0,8487
"haley";-0,2381;0,2381
"cerimônia";-1,177;1,177
"todo";1,7156;-1,7156
"7";0,5608;-0,5608
"base";-1,6764;1,6764
"novamente";3,4201;-3,4201
"guimarães";-1,0788;1,0788
"suficiente";-0,3314;0,3314
"aguardar";0,9902;-0,9902
"assembleia";-1,94;1,94
"anseio";0,4186;-0,4186
"admitir";1,7967;-1,7967
"recente";0,6618;-0,6618
"calendário";-0,7881;0,7881
"brasília";0,9373;-0,9373
"metáfora";-0,6668;0,6668
"norma";-1,6834;1,6834
"país";4,3843;-4,3843
"stf";-0,7199;0,7199
"fevereiro";-2,2936;2,2936
"stj";0,5991;-0,5991
"disponibilizar";-0,2086;0,2086
"internação";0,8814;-0,8814
"revelação";0,454;-0,454
"incompatível";0,2841;-0,2841
"absolvição";-0,934;0,934
"qualidade";0,4591;-0,4591
"fraude";-0,3049;0,3049
"esclarecimento";-1,2763;1,2763
"teixeira";-0,4267;0,4267
"desafio";-1,177;1,177
"g20";1,1759;-1,1759
"minha";0,6981;-0,6981
"aproximar";0,2515;-0,2515
"direcionar";1,3235;-1,3235
"setor";-1,555;1,555
"certo";-0,4542;0,4542
"leandro";-0,5234;0,5234
"discursar";0,454;-0,454
"quem";0,6211;-0,6211
"sobreviver";0,702;-0,702
"oceânico";-0,6062;0,6062
"correio";1,8723;-1,8723
"cogitar";1,4649;-1,4649
"provavelmente";2,9814;-2,9814
"hipótese";-0,2772;0,2772
"examinar";-0,3186;0,3186
"religioso";-0,3186;0,3186
"chão";1,2211;-1,2211
"cultura";-0,5674;0,5674
"relatório";0,4986;-0,4986
"lava_jato";-0,7194;0,7194
"telefonema";0,3668;-0,3668
"deltan";0,8277;-0,8277
"indenização";0,5671;-0,5671
"eleitoral";-2,3912;2,3912
"parecer";-0,8321;0,8321
"morador";-0,454;0,454
"questionamento";-1,1518;1,1518
"errar";1,7323;-1,7323
"164_a";-0,3186;0,3186
"secreto";0,8847;-0,8847
"aeronave";-0,3426;0,3426
"senador";5,3179;-5,3179
"pretexto";-0,244;0,244
"friboi";16,2027;-16,2027
"pessoal";-0,2578;0,2578
"arsenal";-0,422;0,422
"geddel";-0,3314;0,3314
"chegar";1,0915;-1,0915
"denúncia";-2,9801;2,9801
"otan";-0,2807;0,2807
"desnuclearização";-0,3186;0,3186
"alto";0,7365;-0,7365
"temor";0,4592;-0,4592
"ditador";16,0228;-16,0228
"deter";-0,3353;0,3353
"reduzir";-0,9679;0,9679
"inflação";-0,4389;0,4389
"guido";0,6369;-0,6369
"luciano";-0,2381;0,2381
"acolher";-0,5668;0,5668
"premiar";0,325;-0,325
"saúde";-2,0219;2,0219
"nós";-5,7173;5,7173
"procuradoria_geral";-0,9107;0,9107
"autorizar";0,41;-0,41
"censura";0,8814;-0,8814
"construção";-0,693;0,693
"000";8,0581;-8,0581
"escolha";-1,1642;1,1642
"residir";2,0576;-2,0576
"trabalhador";-1,5598;1,5598
"resolver";2,6976;-2,6976
"ocupado";-0,422;0,422
"apresentar";-2,7728;2,7728
"nikki";-0,3186;0,3186
"barack";-1,1518;1,1518
"informar";3,2237;-3,2237
"marco";-1,5715;1,5715
"ex_governador";-0,637;0,637
"marca";0,6783;-0,6783
"bolsa";-0,3853;0,3853
"bolso";0,3224;-0,3224
"conselheiro";0,5874;-0,5874
"limitado";-0,3577;0,3577
"popular";0,3411;-0,3411
"compensar";-0,244;0,244
"parado";-0,5614;0,5614
"discordar";-0,2807;0,2807
"permitir";-2,5579;2,5579
"duvidar";0,3668;-0,3668
"soares";-0,2955;0,2955
"autoridade";-2,5675;2,5675
"rua";-0,6185;0,6185
"rebater";0,352;-0,352
"tocar";-1,1518;1,1518
"benfica";-0,7881;0,7881
"padilha";-1,6588;1,6588
"análise";-2,0219;2,0219
"prevenir";0,6294;-0,6294
"instrução";-0,7275;0,7275
"papua";-0,97;0,97
"absurdo";-0,2321;0,2321
"trato";0,3224;-0,3224
"bloco";-0,8487;0,8487
"agradecer";0,3668;-0,3668
"mobilização";-1,0306;1,0306
"gastar";1,649;-1,649
"70";0,5563;-0,5563
"legítimo";1,0405;-1,0405
"excepcional";0,702;-0,702
"visar";0,611;-0,611
"ativista";-0,7881;0,7881
"cabral";0,7096;-0,7096
"preocupação";-0,4884;0,4884
"tranquilo";-0,4903;0,4903
"governo";-1,6001;1,6001
"tamanho";0,7422;-0,7422
"similar";-0,1854;0,1854
"detalhar";1,0625;-1,0625
"implementar";0,4592;-0,4592
"presunção";0,2841;-0,2841
"emílio";-0,2797;0,2797
"lembrar";-1,3121;1,3121
"denice";-0,6062;0,6062
"caminhar";-0,2381;0,2381
"recordar";-0,6062;0,6062
"demitir";1,3235;-1,3235
"justamente";0,2515;-0,2515
"militante";1,0405;-1,0405
"açougueiro";10,6218;-10,6218
"contratar";0,5943;-0,5943
"requerimento";-0,7926;0,7926
"advertência";1,9146;-1,9146
"globonews";-0,8487;0,8487
"alvorada";-1,0912;1,0912
"pretender";-0,6472;0,6472
"governante";-0,8487;0,8487
"visita";-1,1311;1,1311
"vaccari";0,2882;-0,2882
"urgente";1,649;-1,649
"frança";-0,9938;0,9938
"mentira";1,1646;-1,1646
"pessoa";-1,1188;1,1188
"evidente";-0,9093;0,9093
"suposto";-0,4694;0,4694
"aparente";0,4186;-0,4186
"g1";-7,6796;7,6796
"facebook";0,3388;-0,3388
"ocultar";-0,3186;0,3186
"michael";0,4145;-0,4145
"bimotor";-0,2807;0,2807
"faturamento";0,3746;-0,3746
"estimar";0,6112;-0,6112
"ofensiva";0,8814;-0,8814
"assustador";-0,2807;0,2807
"irresponsável";-0,2663;0,2663
"suborno";-0,3979;0,3979
"convocação";-0,7275;0,7275
"constatar";-0,5668;0,5668
"acidente";-0,9894;0,9894
"céu";0,6294;-0,6294
"relacionamento";1,126;-1,126
"claro";0,614;-0,614
"violento";-1,0788;1,0788
"facilmente";-0,244;0,244
"jungmann";-0,4426;0,4426
"despacho";-0,6108;0,6108
"formado";-0,1854;0,1854
"trocar";1,1606;-1,1606
"links";-0,4808;0,4808
"uruguai";1,4405;-1,4405
"projétil";0,2219;-0,2219
"acertado";-0,4808;0,4808
"diretamente";0,6309;-0,6309
"gosto";-0,8865;0,8865
"querido";-0,8487;0,8487
"basicamente";-0,6668;0,6668
"africano";-0,7881;0,7881
"circular";0,9167;-0,9167
"assessoria";-0,6472;0,6472
"concentração";-0,6668;0,6668
"segovia";-0,7275;0,7275
"editar";-0,2086;0,2086
"intervir";0,2841;-0,2841
"estadão";1,0545;-1,0545
"culpado";0,4592;-0,4592
"agenda";-2,5749;2,5749
"aeronáutica";-0,6062;0,6062
"sessão";-0,9894;0,9894
"decorrência";-0,8487;0,8487
"exclusivamente";-0,7464;0,7464
"desejar";-0,3049;0,3049
"consenso";-0,9093;0,9093
"abreu";0,2219;-0,2219
"alguém";1,4872;-1,4872
"afastamento";-1,0788;1,0788
"fornecer";1,3531;-1,3531
"modo";-0,4717;0,4717
"globo";15,1201;-15,1201
"contabilizar";-1,1518;1,1518
"illuminati";0,4145;-0,4145
"700";0,2841;-0,2841
"democracia";-0,32;0,32
"mau";-0,6731;0,6731
"nomear";-0,7114;0,7114
"causa";-0,2663;0,2663
"conferência";0,5092;-0,5092
"coreias";-0,6668;0,6668
"segredo";1,3235;-1,3235
"pentágono";-0,7503;0,7503
"jogar";2,3206;-2,3206
"cheiro";0,8814;-0,8814
"único";-0,2612;0,2612
"acima";1,8601;-1,8601
"herdeiro";-0,7275;0,7275
"final";-2,6248;2,6248
"quando";-3,1852;3,1852
"bem";0,6244;-0,6244
"igreja";0,8255;-0,8255
"procurador_geral";-3,3347;3,3347
"pressão";-0,5823;0,5823
"mês";-0,2801;0,2801
"crescente";-0,7926;0,7926
"supostamente";-0,3577;0,3577
"suspensão";0,7609;-0,7609
"pedaço";1,2199;-1,2199
"necessidade";-1,046;1,046
"diplomacia";-1,1518;1,1518
"abastecer";1,126;-1,126
"falha";-0,2111;0,2111
"jorge";0,2509;-0,2509
"batizar";-0,2381;0,2381
"caça";1,7393;-1,7393
"51";-0,97;0,97
"cima";0,7097;-0,7097
"intimidação";0,2219;-0,2219
"tornar";-0,6127;0,6127
"comitê";-0,8865;0,8865
"confrontar";0,8814;-0,8814
"escritório";-1,2763;1,2763
"passo";-0,6094;0,6094
"atuar";-2,8161;2,8161
"tiro";-1,4781;1,4781
"atual";-0,2689;0,2689
"b";1,0545;-1,0545
"embargo";-0,934;0,934
"120";-0,6062;0,6062
"somente";3,1979;-3,1979
"grau";-0,8297;0,8297
"encerrar";6,0569;-6,0569
"trf4";-0,9819;0,9819
"palocci";-0,8313;0,8313
"gênero";1,3512;-1,3512
"médio";0,4133;-0,4133
"escrever";0,5022;-0,5022
"humano";-1,0002;1,0002
"futebol";-0,6555;0,6555
"bloqueado";-0,8487;0,8487
"antimíssil";0,702;-0,702
"luz";0,3224;-0,3224
"antonio";-1,2013;1,2013
"macron";-0,7881;0,7881
"confundir";1,0063;-1,0063
"provável";5,5709;-5,5709
"delcídio";-1,5156;1,5156
"apelo";0,2972;-0,2972
"yuka";-0,8487;0,8487
"processual";-1,5156;1,5156
"proteger";1,9944;-1,9944
"limite";0,9349;-0,9349
"escritura";-0,6062;0,6062
"harmonia";-0,6062;0,6062
"diplomata";0,6996;-0,6996
"ligado";-0,3834;0,3834
"cena";0,2219;-0,2219
"entrada";-0,6637;0,6637
"reclamação";-0,7881;0,7881
"possibilidade";-1,1394;1,1394
"assassinar";1,126;-1,126
"mesmo";0,3216;-0,3216
"possível";-0,8758;0,8758
"parte";0,6193;-0,6193
"abaixo";2,4206;-2,4206
"vitor";-0,7275;0,7275
"presidência";-3,369;3,369
"desfecho";-0,7275;0,7275
"empregado";-0,3979;0,3979
"representante";-2,279;2,279
"estado";-3,4804;3,4804
"oab";-1,2731;1,2731
"prosseguir";0,3668;-0,3668
"temer";1,3164;-1,3164
"físico";-0,3577;0,3577
"onda";-0,5234;0,5234
"racional";0,8814;-0,8814
"40";-1,4206;1,4206
"sexto";-1,2178;1,2178
"41";-0,2111;0,2111
"demissão";0,6294;-0,6294
"testemunho";0,8366;-0,8366
