"";"X.gr_01";"X.gr_02"
"neve";0,78;0,35
"tucano";0,12;0,18
"ministro";2,7;1,88
"josé";0,58;0,4
"al_assad";0,12;0,05
"existente";0,07;0,02
"post";0,05;0,02
"viés";0;0,02
"ligação";0,12;0,08
"lavar";0,05;0,03
"questão";0,57;0,5
"reforçar";0,12;0,16
"rápido";0,22;0,13
"flagrar";0,23;0,04
"palco";0,02;0,03
"assustar";0,08;0,02
"moeda";0,1;0,02
"esposo";0,18;0,08
"atualização";0,02;0,05
"procurado";0;0,03
"artigo";0,1;0,15
"ceder";0;0,04
"prefeitura";0,08;0,12
"isis";0,12;0,01
"wyllys";0,07;0,03
"frederico";0,07;0,09
"dívida";0,18;0,11
"ganhar";0,33;0,25
"inclusive";0,2;0,22
"pt_sp";0,02;0,03
"desviar";0,2;0,09
"face";0,03;0,03
"tese";0,07;0,07
"derrotar";0,02;0,04
"mineiro";0,03;0,06
"mérito";0,02;0,03
"intensificar";0,03;0,02
"licença";0,02;0,05
"critério";0;0,05
"promessa";0,05;0,05
"abertura";0,03;0,18
"esquecer";0,1;0,03
"isolado";0,02;0,03
"autorização";0,03;0,13
"global";0,23;0,12
"palestra";0,15;0,06
"muito";1,12;1,64
"elevado";0,03;0,07
"psol";0,02;0,07
"ronan";0,1;0,02
"funcionar";0,1;0,18
"espécie";0,15;0,15
"doença";0,03;0,05
"sentença";0,28;0,23
"p";0;0,03
"turno";0,02;0,07
"funcional";0,02;0,02
"colaborador";0,03;0,08
"levar";0,52;0,66
"ditadura";0,07;0,08
"petista";1,42;0,37
"joão";0,52;0,44
"revista";0,37;0,14
"participar";0,28;0,39
"cargo";0,63;0,54
"curso";0,03;0,09
"discutir";0,02;0,27
"v";0,05;0,02
"mudar";0,27;0,28
"excesso";0;0,04
"desistir";0,02;0,08
"bangu";0,05;0,03
"participação";0,03;0,19
"louco";0,13;0,06
"italiano";0,03;0,1
"terminal";0,02;0,02
"controlo";0,07;0,17
"razoável";0,02;0,04
"iniciar";0,12;0,11
"diálogo";0,27;0,26
"decretar";0,1;0,07
"praticamente";0,13;0,05
"congressista";0,02;0,02
"normalmente";0,03;0,02
"instituição";0,22;0,28
"pequeno";0,12;0,15
"incidente";0;0,03
"inferior";0,03;0,03
"foco";0,05;0,06
"inicial";0;0,06
"perder";0,55;0,28
"noite";0,38;0,26
"kátia";0,05;0,02
"inovação";0,02;0,02
"mineração";0;0,04
"ligar";0,13;0,16
"ensino";0,03;0,03
"michel";0,13;0,03
"sindical";0;0,1
"erro";0;0,11
"aposentado";0,15;0,04
"forma";0,22;0,74
"randolfe";0,15;0,02
"valério";0,02;0,02
"citado";0,32;0,13
"penalidade";0,02;0,02
"sergio";0,05;0,02
"emprestar";0;0,03
"perda";0,05;0,11
"remédio";0,1;0,03
"james";0,05;0,03
"desde";0,48;0,76
"citar";0,48;0,41
"ei";0;0,04
"armado";0,2;0,15
"mulher";0,12;0,36
"eu";1,77;2,3
"glauco";0;0,09
"fracassado";0,07;0,01
"precisar";0,67;0,69
"laus";0,02;0,03
"publicamente";0,02;0,05
"caro";0,18;0,07
"carl";0,45;0,05
"cara";0,3;0,18
"cópia";0,02;0,04
"tomahawk";0,15;0,03
"surpreendente";0,03;0,02
"mello";0,05;0,12
"altitude";0,07;0,02
"xi";0,27;0,09
"ensaio";0;0,02
"comissão";0,15;0,29
"provisório";0,02;0,15
"tocantins";0;0,03
"coletivo";0,1;0,13
"vergonha";0,12;0,03
"comandante";0,1;0,04
"ocidente";0;0,08
"procuradora_geral";0;0,04
"qual";0,43;1,04
"japão";0,52;0,22
"ocasião";0,07;0,18
"católico";0,02;0,03
"reação";0,12;0,08
"hamburgo";0,08;0,04
"comentário";0,17;0,11
"burocracia";0;0,03
"delegado";0,1;0,16
"jardim";0,05;0,05
"ganho";0,02;0,03
"objectivo";0,33;0,32
"quadrilha";0,03;0,03
"deus";0,22;0,07
"santiago";0,03;0,03
"intuito";0,05;0,02
"alagoas";0,02;0,02
"disputar";0,03;0,1
"graça";0,08;0,06
"chefia";0;0,04
"verde";0;0,04
"fracasso";0,03;0,03
"aprofundar";0,03;0,02
"colombo";0;0,03
"teori";0,2;0,16
"ex_tesoureiro";0,03;0,03
"fornecimento";0,02;0,03
"recentemente";0,07;0,11
"vetar";0;0,03
"apreensão";0,08;0,14
"internacional";0,18;0,44
"acelerar";0;0,03
"guardian";0,03;0,03
"telefone";0,08;0,07
"confiar";0,15;0,06
"proferido";0,02;0,05
"ressaltar";0,35;0,2
"requião";0,07;0,04
"hostil";0,03;0,04
"improvável";0,03;0,02
"doutrina";0,02;0,02
"cristiano";0,05;0,09
"contar";0,85;0,88
"noção";0;0,03
"3";0,65;0,51
"estar";8,39;5,69
"manifestar";0,18;0,26
"ex_diretor";0,08;0,09
"aposentar";0,08;0,02
"ambiente";0,03;0,12
"seguido";0,05;0,04
"desafiar";0,1;0,04
"comer";0,08;0,02
"ricardo";0,38;0,18
"impedimento";0,05;0,02
"característica";0,02;0,04
"alves";0,1;0,12
"denunciar";0,27;0,23
"restringir";0,12;0,05
"seguida";0,08;0,1
"editorial";0;0,03
"disparo";0;0,03
"habitante";0,1;0,06
"pretensão";0,02;0,02
"licitação";0,05;0,06
"consulta";0,02;0,03
"inserir";0;0,02
"conseguir";0,48;0,59
"etc";0,1;0,02
"consequência";0,1;0,17
"psc_rj";0;0,03
"aprovado";0;0,04
"andamento";0,05;0,08
"petrolão";0,03;0,03
"ccj";0,1;0,04
"severo";0;0,03
"taxa";0,03;0,13
"rigoroso";0,02;0,03
"soltura";0;0,03
"exceção";0,03;0,04
"racismo";0;0,05
"real";0,53;0,18
"psl";0;0,02
"psb";0,02;0,05
"lado";0,35;0,37
"psd";0,03;0,07
"alerta";0,32;0,06
"dito";0,13;0,17
"usina";0;0,02
"fortuna";0,1;0,02
"voar";0,08;0,03
"maluf";0,03;0,03
"máximo";0,13;0,1
"verbal";0,03;0,03
"enfim";0,22;0,04
"pronunciar";0,08;0,08
"desarmamento";0;0,03
"sítio";0,18;0,1
"espúrio";0;0,02
"apreender";0,03;0,08
"cálculo";0,02;0,04
"relembrar";0,03;0,06
"virar";0,13;0,09
"falcão";0;0,02
"raul";0,03;0,03
"chefe";0,35;0,31
"2007";0,03;0,06
"ocupar";0,17;0,17
"miranda";0;0,03
"aloizio";0;0,03
"protesto";0,08;0,17
"transformar";0,12;0,11
"condenatório";0,05;0,02
"autoritário";0;0,03
"reagir";0,13;0,09
"punir";0,12;0,09
"julgar";0,28;0,24
"interpretação";0;0,05
"melhoria";0;0,03
"batista";0,65;0,55
"apontado";0;0,05
"600";0,07;0,03
"fugir";0,07;0,04
"mover";0,12;0,05
"sexta_feira";0,08;0,26
"previdência";0,17;0,33
"rígido";0,02;0,02
"juiz";1,55;1,13
"missão";0,03;0,06
"cooperar";0;0,02
"sobretudo";0,02;0,06
"intercontinental";0,08;0,07
"eduardo";0,77;0,52
"registro";0,08;0,15
"sucesso";0,13;0,12
"unânime";0,02;0,02
"cidadão";0,72;0,21
"estruturado";0,03;0,04
"fiscal";0,23;0,25
"contribuição";0,02;0,08
"famoso";0,17;0,04
"gerenciar";0;0,03
"correr";0,3;0,08
"leite";0,03;0,03
"acumular";0,07;0,03
"inquérito";0,12;0,38
"desigualdade";0;0,02
"cientista";0,05;0,05
"comercial";0,02;0,13
"unanimidade";0;0,04
"respeitado";0,03;0,03
"coordenador";0,12;0,04
"mundial";0,63;0,23
"música";0;0,03
"independência";0,03;0,06
"narrar";0,03;0,03
"tradicional";0;0,03
"roraima";0,02;0,02
"distância";0,22;0,03
"sistêmico";0,1;0,03
"almada";0;0,02
"governador";0,15;0,37
"pobreza";0;0,04
"nível";0,1;0,12
"comunicar";0,1;0,06
"homologar";0,03;0,07
"senado";0,68;0,52
"argumentar";0,1;0,14
"sobrinho";0;0,03
"movimentar";0,1;0,03
"roupa";0,05;0,02
"embaixador";0,25;0,09
"trf_4";0,08;0,19
"khan";0;0,03
"assessor";0,05;0,14
"andréia";0;0,03
"documental";0,02;0,05
"recomendação";0;0,02
"ser";20,09;19,92
"rotina";0,03;0,03
"margem";0;0,04
"retomar";0,1;0,06
"botar";0,07;0,06
"maioria";0,1;0,19
"ft";0;0,04
"a";45,61;50,63
"convencer";0,1;0,05
"mouro";0,23;0,18
"confirmação";0,03;0,03
"pezão";0,02;0,06
"balear";0,03;0,03
"icbm";0,17;0,03
"iraque";0,08;0,02
"demorar";0;0,06
"aliança";0,07;0,07
"levantamento";0,03;0,04
"cem";0,02;0,03
"polícia";0,88;0,86
"embasar";0;0,03
"haley";0,03;0,04
"cerimônia";0,02;0,08
"todo";2,6;2,16
"7";0,28;0,23
"base";0,37;0,58
"novamente";0,25;0,07
"guimarães";0,02;0,07
"suficiente";0,13;0,15
"aguardar";0,2;0,12
"assembleia";0;0,08
"anseio";0,03;0,02
"admitir";0,25;0,12
"recente";0,17;0,12
"calendário";0;0,03
"brasília";0,52;0,4
"metáfora";0;0,03
"norma";0,02;0,1
"país";3,27;2,37
"stf";1,4;1,56
"fevereiro";0,05;0,19
"stj";0,18;0,14
"disponibilizar";0,02;0,02
"internação";0,05;0,02
"revelação";0,07;0,05
"incompatível";0,03;0,03
"absolvição";0,02;0,06
"qualidade";0,12;0,09
"fraude";0,05;0,06
"esclarecimento";0,02;0,08
"teixeira";0,1;0,13
"desafio";0,02;0,08
"g20";0,13;0,06
"minha";0,45;0,37
"aproximar";0,05;0,05
"direcionar";0,08;0,03
"setor";0,18;0,33
"certo";0,22;0,25
"leandro";0,02;0,04
"discursar";0,07;0,05
"quem";0,97;0,87
"sobreviver";0,05;0,02
"oceânico";0;0,02
"correio";0,08;0,02
"cogitar";0,13;0,05
"provavelmente";0,25;0,08
"hipótese";0,08;0,09
"examinar";0,02;0,03
"religioso";0,02;0,03
"chão";0,07;0,02
"cultura";0,1;0,14
"relatório";0,18;0,15
"lava_jato";1,52;1,68
"telefonema";0,03;0,02
"deltan";0,1;0,05
"indenização";0,08;0,05
"eleitoral";0,32;0,58
"parecer";0,3;0,4
"morador";0,08;0,11
"questionamento";0;0,05
"errar";0,13;0,05
"164_a";0,02;0,03
"secreto";0,1;0,05
"aeronave";0,1;0,12
"senador";1,72;1,02
"pretexto";0,02;0,02
"friboi";0,47;0,03
"pessoal";0,15;0,15
"arsenal";0,03;0,05
"geddel";0,13;0,15
"chegar";1;0,81
"denúncia";0,38;0,72
"otan";0,02;0,03
"desnuclearização";0,02;0,03
"alto";0,32;0,24
"temor";0,05;0,03
"ditador";0,48;0,03
"deter";0,07;0,08
"reduzir";0,08;0,16
"inflação";0,02;0,04
"guido";0,15;0,11
"luciano";0,03;0,04
"acolher";0,02;0,04
"premiar";0,4;0,39
"saúde";0,08;0,23
"nós";0,28;0,78
"procuradoria_geral";0,05;0,11
"autorizar";0,3;0,27
"censura";0,05;0,02
"construção";0,07;0,11
"000";0,3;0,03
"escolha";0,03;0,1
"residir";0,08;0,01
"trabalhador";0,08;0,2
"resolver";0,4;0,19
"ocupado";0,03;0,05
"apresentar";0,35;0,66
"nikki";0,02;0,03
"barack";0;0,05
"informar";1,02;0,62
"marco";0,15;0,29
"ex_governador";0,08;0,13
"marca";0,1;0,06
"bolsa";0,05;0,07
"bolso";0,03;0,02
"conselheiro";0,07;0,04
"limitado";0,02;0,03
"popular";0,18;0,17
"compensar";0,02;0,02
"parado";0,03;0,06
"discordar";0,02;0,03
"permitir";0,12;0,31
"duvidar";0,03;0,02
"soares";0,03;0,04
"autoridade";0,33;0,62
"rua";0,2;0,26
"rebater";0,07;0,05
"tocar";0;0,05
"benfica";0;0,03
"padilha";0,03;0,13
"análise";0,08;0,23
"prevenir";0,05;0,02
"instrução";0;0,03
"papua";0;0,04
"absurdo";0,05;0,05
"trato";0,03;0,02
"bloco";0;0,03
"agradecer";0,03;0,02
"mobilização";0;0,04
"gastar";0,1;0,03
"70";0,1;0,07
"legítimo";0,08;0,03
"excepcional";0,05;0,02
"visar";0,08;0,05
"ativista";0;0,03
"cabral";0,2;0,14
"preocupação";0,12;0,15
"tranquilo";0,03;0,06
"governo";2,12;2,55
"tamanho";0,12;0,07
"similar";0,03;0,03
"detalhar";0,12;0,06
"implementar";0,05;0,03
"presunção";0,03;0,03
"emílio";0,05;0,06
"lembrar";0,17;0,29
"denice";0;0,02
"caminhar";0,03;0,04
"recordar";0;0,02
"demitir";0,08;0,03
"justamente";0,05;0,05
"militante";0,08;0,03
"açougueiro";0,2;0
"contratar";0,1;0,07
"requerimento";0,02;0,06
"advertência";0,1;0,02
"globonews";0;0,03
"alvorada";0;0,04
"pretender";0,15;0,21
"governante";0;0,03
"visita";0,07;0,15
"vaccari";0,15;0,14
"urgente";0,1;0,03
"frança";0,03;0,09
"mentira";0,15;0,08
"pessoa";1,35;1,61
"evidente";0;0,04
"suposto";0,23;0,27
"aparente";0,03;0,02
"g1";0,05;0,46
"facebook";0,05;0,04
"ocultar";0,02;0,03
"michael";0,05;0,03
"bimotor";0,02;0,03
"faturamento";0,05;0,04
"estimar";0,13;0,09
"ofensiva";0,05;0,02
"assustador";0,02;0,03
"irresponsável";0,03;0,04
"suborno";0,02;0,03
"convocação";0;0,03
"constatar";0,02;0,04
"acidente";0,07;0,14
"céu";0,05;0,02
"relacionamento";0,08;0,03
"claro";0,47;0,4
"violento";0,02;0,07
"facilmente";0,02;0,02
"jungmann";0,05;0,07
"despacho";0,02;0,05
"formado";0,03;0,03
"trocar";0,17;0,09
"links";0,02;0,04
"uruguai";0,12;0,04
"projétil";0,03;0,03
"acertado";0,02;0,04
"diretamente";0,17;0,12
"gosto";0,02;0,06
"querido";0;0,03
"basicamente";0;0,03
"africano";0;0,03
"circular";0,07;0,03
"assessoria";0,15;0,21
"concentração";0;0,03
"segovia";0;0,03
"editar";0,02;0,02
"intervir";0,03;0,03
"estadão";0,13;0,07
"culpado";0,05;0,03
"agenda";0,03;0,18
"aeronáutica";0;0,02
"sessão";0,07;0,14
"decorrência";0;0,03
"exclusivamente";0,02;0,05
"desejar";0,05;0,06
"consenso";0;0,04
"abreu";0,03;0,03
"alguém";0,33;0,2
"afastamento";0,02;0,07
"fornecer";0,15;0,07
"modo";0,1;0,13
"globo";0,75;0,13
"contabilizar";0;0,05
"illuminati";0,05;0,03
"700";0,03;0,03
"democracia";0,22;0,23
"mau";0,03;0,07
"nomear";0,03;0,07
"causa";0,25;0,25
"conferência";0,05;0,03
"coreias";0;0,03
"segredo";0,08;0,03
"pentágono";0,03;0,08
"jogar";0,22;0,08
"cheiro";0,05;0,02
"único";0,35;0,35
"acima";0,32;0,17
"herdeiro";0;0,03
"final";0,27;0,53
"quando";0,85;1,34
"bem";0,72;0,63
"igreja";0,08;0,04
"procurador_geral";0,03;0,21
"pressão";0,08;0,12
"mês";0,67;0,67
"crescente";0,02;0,06
"supostamente";0,05;0,07
"suspensão";0,13;0,08
"pedaço";0,08;0,03
"necessidade";0,1;0,18
"diplomacia";0;0,05
"abastecer";0,08;0,03
"falha";0,03;0,04
"jorge";0,07;0,06
"batizar";0,03;0,04
"caça";0,12;0,04
"51";0;0,04
"cima";0,08;0,05
"intimidação";0,03;0,03
"tornar";0,27;0,33
"comitê";0,02;0,06
"confrontar";0,05;0,02
"escritório";0,02;0,08
"passo";0,08;0,13
"atuar";0,15;0,38
"tiro";0,02;0,09
"atual";0,38;0,39
"b";0,13;0,07
"embargo";0,02;0,06
"120";0;0,02
"somente";0,37;0,15
"grau";0,03;0,08
"encerrar";0,27;0,04
"trf4";0,02;0,07
"palocci";0,33;0,44
"gênero";0,07;0,02
"médio";0,18;0,16
"escrever";0,2;0,16
"humano";0,08;0,16
"futebol";0,02;0,05
"bloqueado";0;0,03
"antimíssil";0,05;0,02
"luz";0,03;0,02
"antonio";0,08;0,17
"macron";0;0,03
"confundir";0,07;0,02
"provável";0,3;0,06
"delcídio";0;0,06
"apelo";0,07;0,06
"yuka";0;0,03
"processual";0;0,06
"proteger";0,22;0,09
"limite";0,18;0,11
"escritura";0;0,02
"harmonia";0;0,02
"diplomata";0,07;0,03
"ligado";0,08;0,1
"cena";0,03;0,03
"entrada";0,05;0,09
"reclamação";0;0,03
"possibilidade";0,18;0,3
"assassinar";0,08;0,03
"mesmo";1,5;1,48
"possível";0,38;0,5
"parte";1,1;0,99
"abaixo";0,63;0,37
"vitor";0;0,03
"presidência";0,2;0,49
"desfecho";0;0,03
"empregado";0,02;0,03
"representante";0,03;0,16
"estado";1,35;1,98
"oab";0;0,05
"prosseguir";0,03;0,02
"temer";0,2;0,11
"físico";0,05;0,07
"onda";0,02;0,04
"racional";0,05;0,02
"40";0,05;0,14
"sexto";0,05;0,13
"41";0,03;0,04
"demissão";0,05;0,02
"testemunho";0,07;0,03
"testemunha";0,05;0,12
"execução";0,02;0,11
"minoria";0;0,02
"fechar";0,13;0,2
"inerente";0;0,02
"juntar";0,13;0,07
"fortalecer";0,02;0,03
"fato";0,7;0,85
"definitivo";0,03;0,07
"costumar";0,03;0,05
"pacheco";0,05;0,05
"fernando";0,1;0,28
"estabelecimento";0,02;0,05
"determinar";0,13;0,26
"rota";0,02;0,04
"porta_aviões";0,4;0,07
"twitter";0,15;0,14
"zanin";0,08;0,1
"congresso";0,32;0,51
"homs";0,02;0,03
"velocidade";0,03;0,04
"morrer";0,23;0,16
"motivo";0,2;0,14
"preconceito";0;0,04
"importação";0;0,05
"usar";0,87;0,39
"soviético";0,07;0,08
"autoria";0,03;0,05
"ação";0,87;1,17
"24";0,1;0,16
"outubro";0,05;0,16
"mudo";0,03;0,05
"antônio";0,1;0,1
"ex_executivo";0,07;0,03
"raquel";0;0,08
"questionar";0,28;0,38
"anulação";0,02;0,02
"parede";0;0,03
"norte";2,27;1,27
"instância";0,23;0,46
"tramitar";0,02;0,06
"diplomático";0,08;0,07
"pmdb_ce";0;0,03
"ha";0;0,02
"vigente";0;0,02
"helicóptero";0,05;0,03
"começo";0,02;0,04
"converter";0;0,03
"oposto";0,07;0,03
"vigor";0;0,04
"regra";0,1;0,24
"opositor";0,02;0,02
"frigorífico";0,15;0,18
"sempre";0,37;0,49
"etapa";0,03;0,06
"apesar";0,05;0,29
"urna";0,02;0,04
"armazenamento";0;0,03
"índio";0,12;0,06
"indulto";0,03;0,04
"convite";0;0,04
"greve";0;0,05
"decorrente";0;0,04
"rural";0,08;0,06
"benefício";0,08;0,22
"derrota";0,02;0,04
"expulsar";0,03;0,02
"4a";0,03;0,09
"faixa";0;0,03
"presente";0,25;0,13
"frango";0,03;0,04
"prisional";0;0,03
"desembarcar";0,18;0,03
"sigilo";0,13;0,19
"exigir";0,13;0,19
"segmento";0,05;0,02
"braga";0,02;0,06
"reforma";0,22;0,84
"utilização";0,02;0,03
"válido";0;0,03
"fhc";0,13;0,03
"manifestante";0,17;0,14
"segurança";0,62;0,87
"sírio";0,68;0,62
"prioridade";0,02;0,07
"andré";0,05;0,09
"trágico";0,05;0,02
"tipo";0,37;0,36
"ferido";0;0,03
"reiterar";0,02;0,1
"papudo";0,07;0,01
"proximidade";0,02;0,04
"restar";0,1;0,05
"meu";0,57;0,36
"departamento";0,1;0,16
"100";0,22;0,2
"acesso";0,1;0,24
"repercussão";0,03;0,03
"áudio";0,22;0,09
"adolescente";0;0,03
"resto";0,05;0,03
"alexandrino";0,03;0,05
"morar";0,07;0,09
"moral";0,22;0,1
"pyongyang";0,32;0,33
"guarujá";0,12;0,13
"obstrução";0,15;0,14
"defensor";0,05;0,1
"arma";0,98;0,48
"fenômeno";0;0,06
"pacto";0,02;0,06
"melhorar";0,05;0,08
"candidatura";0,02;0,18
"união";0,13;0,29
"surpreender";0,05;0,04
"titular";0,02;0,04
"retorno";0,05;0,05
"desempregado";0;0,02
"alegre";0,08;0,08
"imprevisível";0,03;0,02
"caixa";0,22;0,3
"consistente";0;0,03
"suspender";0,12;0,13
"jacob";0,03;0,05
"liberdade";0,15;0,22
"crer";0,02;0,11
"prevenção";0;0,05
"corporação";0,03;0,05
"respectivamente";0,03;0,02
"propósito";0,02;0,03
"comunidade";0,03;0,11
"mensagem";0,28;0,22
"mencionar";0,03;0,09
"escapar";0,17;0,03
"consultoria";0;0,04
"quinta_feira";0,07;0,27
"mando";0,08;0,01
"venezuela";0,2;0,07
"foto";0,23;0,12
"resumo";0,03;0,03
"guilherme";0,02;0,02
"entrar";0,65;0,39
"enfrentamento";0;0,03
"caráter";0,1;0,05
"economista";0;0,03
"formação";0,02;0,06
"rastrear";0,03;0,03
"preencher";0;0,03
"esquema";0,4;0,27
"inferno";0,08;0,01
"torre";0,02;0,02
"gravação";0,25;0,26
"gerar";0,17;0,15
"segundo";1,05;2,53
"abril";0,32;0,21
"redação";0;0,03
"requisito";0;0,05
"abrir";0,4;0,22
"geral";0,22;0,35
"agressivo";0,08;0,02
"sentimento";0,02;0,03
"eunício";0,08;0,1
"mina";0,05;0,14
"ex_deputado";0,35;0,18
"máquina";0,03;0,05
"regular";0;0,05
"sonda";0;0,02
"maria";0,08;0,14
"alimento";0,15;0,05
"inglaterra";0,03;0,02
"simplesmente";0,13;0,04
"previdenciário";0;0,04
"província";0,07;0,03
"leitura";0;0,05
"anticorrupção";0,02;0,03
"anunciar";0,33;0,36
"sozinho";0,12;0,06
"comportar";0,03;0,02
"principalmente";0,07;0,13
"aposta";0,02;0,06
"12";0,18;0,36
"ilha";0,05;0,06
"suspeita";0,08;0,13
"16";0,18;0,15
"disco";0;0,03
"19";0,08;0,18
"plenário";0,22;0,24
"tramitação";0,02;0,07
"preto";0;0,06
"01";0,05;0,02
"04";0,12;0,02
"05";0,05;0,02
"09";0,07;0,03
"marcar";0,12;0,18
"oferta";0;0,03
"sair";0,32;0,46
"omc";0;0,02
"pesquisador";0,03;0,04
"adiar";0,08;0,04
"triplex";0,23;0,35
"mínimo";0,17;0,16
"recebido";0,05;0,02
"falar";1,28;1
"apresentação";0,03;0,05
"concluir";0,17;0,14
"ocorrer";0,53;0,52
"inclusão";0;0,03
"durante";1,77;0,84
"contrato";0,25;0,4
"judiciário";0,18;0,24
"coluna";0,05;0,03
"dólar";0,22;0,06
"restante";0,02;0,03
"usado";0,43;0,25
"pista";0,03;0,04
"funcionário";0,38;0,19
"destruição";0,05;0,05
"processar";0,07;0,05
"estratégia";0,32;0,18
"encontrar";0,45;0,4
"resolvido";0,03;0,02
"cinza";0,08;0,01
"ex_prefeito";0,02;0,04
"expressamente";0;0,02
"ir";12,21;10,57
"in";0,03;0,04
"alimentar";0,07;0,05
"gilmar";0,53;0,18
"livrar";0,08;0,02
"residência";0,1;0,09
"livre";0,08;0,16
"estadual";0,08;0,16
"livro";0,13;0,14
"aparecer";0,38;0,17
"produzir";0,05;0,14
"envio";0,03;0,03
"preste";0,15;0,02
"parlamento";0,1;0,06
"sul_coreano";0,07;0,06
"programa";0,28;0,41
"800";0;0,03
"coreano";0,32;0,09
"personagem";0;0,03
"venda";0,03;0,18
"okamotto";0;0,06
"conflito";0,37;0,14
"esporte";0;0,03
"vice_presidência";0,02;0,02
"diferenciado";0,02;0,03
"declaração";0,38;0,36
"assim";0,48;0,59
"aéreo";0,35;0,24
"golpista";0,15;0,02
"natal";0;0,03
"assis";0,05;0,02
"aproximação";0;0,04
"negar";0,32;0,46
"documentação";0,05;0,03
"rever";0;0,03
"outro";1,88;2,31
"inúmero";0,02;0,03
"rejeitar";0,05;0,12
"nervoso";0,1;0,01
"apontar";0,3;0,32
"normal";0,1;0,06
"perdão";0;0,03
"carta";0,13;0,13
"jinping";0,23;0,06
"aumento";0,08;0,14
"super";0,2;0,01
"trabalho";0,3;0,49
"implicar";0;0,03
"rejeição";0,02;0,02
"tecnologia";0,03;0,08
"almeida";0,02;0,02
"aplicado";0,03;0,03
"armada";0,12;0,01
"presídio";0,03;0,11
"foro";0,57;0,36
"baixo";0,13;0,15
"impressionante";0,12;0,03
"economia";0,23;0,28
"logístico";0,02;0,02
"trabalhista";0,05;0,13
"metropolitano";0;0,03
"propaganda";0,02;0,07
"avançar";0,03;0,08
"condição";0,1;0,29
"tarde";0,32;0,17
"atividade";0,1;0,24
"jamais";0,1;0,15
"definitivamente";0,03;0,02
"digital";0,05;0,04
"humberto";0,15;0,01
"publicar";0,87;0,22
"interrupção";0;0,03
"optar";0,03;0,04
"poderoso";0,28;0,05
"russo";0,35;0,27
"chinês";0,33;0,18
"parcela";0,03;0,04
"armar";0,13;0,02
"menor";0,1;0,16
"menos";0,5;0,53
"lauro";0,03;0,02
"propina";1,18;0,91
"pertencer";0,03;0,13
"sarney";0,03;0,05
"0";0;0,08
"chanceler";0,05;0,03
"dia";1,47;1,67
"item";0,03;0,06
"custo";0,08;0,12
"inocência";0,02;0,08
"calcular";0,07;0,03
"lixo";0,15;0,02
"cozinha";0;0,03
"lógico";0;0,02
"terça_feira";0,13;0,25
"48";0,02;0,03
"lógica";0,03;0,02
"emitir";0,18;0,08
"agosto";0,08;0,18
"ogiva";0,13;0,05
"viagem";0,07;0,12
"instituto";0,27;0,36
"boi";0,07;0,04
"transmitir";0,07;0,04
"bom";0,52;0,5
"lewandowski";0,05;0,04
"condenação";0,15;0,43
"enorme";0,02;0,08
"ex_ministro";0,35;0,43
"finalizar";0,1;0,03
"peru";0,03;0,02
"repudiar";0,02;0,04
"incompetente";0,05;0,03
"prejudicar";0,18;0,08
"monetário";0;0,02
"disputa";0,1;0,17
"institucional";0,08;0,12
"ambos";0,18;0,14
"facilitar";0,07;0,07
"otimista";0;0,03
"cérebro";0,02;0,02
"planalto";0,15;0,35
"mar";0,23;0,1
"may";0,03;0,03
"proporção";0,07;0,03
"mal";0,02;0,17
"sofrer";0,47;0,2
"jair";0,12;0,06
"vieira";0,07;0,14
"indignação";0;0,03
"operário";0;0,03
"canadá";0,03;0,03
"mais";4,5;3,81
"abuso";0,05;0,2
"maia";0,45;0,38
"estragado";0,15;0,01
"falsidade";0;0,02
"jornalista";0,82;0,15
"avião";0,28;0,21
"negociação";0,08;0,27
"47";0,02;0,02
"tropa";0,23;0,08
"primeira_ministra";0,05;0,02
"e_mail";0,02;0,06
"especulação";0,05;0,04
"agir";0,45;0,14
"fazer";4,34;4,03
"sugerir";0,3;0,13
"vagabundo";0,1;0,02
"___________________";0;0,13
"kcna";0,27;0,02
"espanhol";0,02;0,04
"água";0,25;0,24
"chave";0,07;0,04
"torno";0,17;0,08
"resolução";0,02;0,08
"tornozeleira";0,03;0,05
"acrescentar";0,15;0,23
"insistir";0,05;0,09
"apagar";0,05;0,03
"registrar";0,15;0,2
"trata_se";0,05;0,07
"americano";1,02;0,88
"carro";0,03;0,1
"secretaria_geral";0;0,03
"antiaéreo";0;0,02
"permanência";0;0,03
"equilíbrio";0,03;0,04
"reafirmar";0,03;0,05
"1a";0,08;0,02
"ribeiro";0;0,07
"renúncia";0,08;0,08
"1o";0,02;0,06
"moscou";0,1;0,06
"ordem";0,32;0,4
"subterrâneo";0,08;0,02
"cumprimento";0,02;0,09
"10";0,48;0,41
"13";0,12;0,18
"15";0,37;0,27
"número";0,27;0,4
"17";0,23;0,13
"pegar";0,27;0,12
"comunista";0,22;0,05
"princípio";0,03;0,11
"aumentar";0,22;0,22
"alemanha";0,18;0,06
"colunista";0,08;0,06
"requerer";0;0,05
"submeter";0,02;0,07
"convidar";0,03;0,03
"venezuelano";0,08;0,06
"interior";0,07;0,07
"200";0,18;0,06
"laranja";0,03;0,02
"atibaia";0,08;0,05
"choque";0,03;0,02
"digno";0,07;0,03
"falta";0,05;0,23
"indevidamente";0;0,02
"corrente";0,02;0,06
"show";0,07;0,02
"preciso";0,1;0,25
"zanon";0;0,05
"bombardeiro";0,2;0,02
"população";0,35;0,34
"científico";0,02;0,05
"realmente";0,27;0,13
"soltar";0,4;0,09
"atribuição";0;0,05
