"";"x"
"2498";3
"2499";3
"2500";3
"2501";3
"2502";5
"2503";4
"2504";1
"2505";6
"2506";6
"2507";6
"2508";6
"2509";6
"2510";6
"2511";4
"2512";6
"2513";3
"2514";1
"2515";3
"2516";3
"2517";3
"2518";3
"2519";3
"2520";2
"2521";3
"2522";3
"2523";3
"2524";3
"2525";1
"2526";3
"2527";3
"2528";3
"2529";3
"2530";4
"2531";3
"2532";3
"2533";3
"2534";3
"2535";2
"2536";1
"2537";2
"2538";2
"2539";4
"2540";1
"2541";3
"2542";3
"2543";1
"2544";4
"2545";1
"2546";4
"2547";3
"2548";3
"2549";1
"2550";4
"2551";3
"2552";2
"2553";2
"2554";2
"2555";4
"2556";4
"2557";4
"2558";4
"2559";2
"2560";3
"2561";4
"2562";4
"2563";2
"2564";3
"2565";3
"2566";6
"2567";4
"2568";6
"2569";4
"2570";4
"2571";4
"2572";4
"2573";1
"2574";1
"2575";1
"2576";4
"2577";4
"2578";4
"2579";1
"2580";1
"2581";1
"2582";4
"2583";4
"2584";1
"2585";1
"2586";4
"2587";1
"2588";4
"2589";4
"2590";4
"2591";1
"2592";4
"2593";1
"2594";4
"2595";4
"2596";4
"2597";4
"2598";4
"2599";4
"2600";4
"2601";6
"2602";1
"2603";4
"2604";4
"2605";4
"2606";4
"2607";1
"2608";1
"2609";1
"2610";4
"2611";4
"2612";1
"2613";1
"2614";4
"2615";4
"2616";4
"2617";2
"2618";2
"2619";2
"2620";3
"2621";2
"2622";2
"2623";2
"2624";2
"2625";3
"2626";2
"2627";3
"2628";3
"2629";2
"2630";2
"2631";4
"2632";2
"2633";2
"2634";2
"2635";1
"2636";3
"2637";3
"2638";3
"2639";3
"2640";3
"2641";3
"2642";3
"2643";3
"2644";3
"2645";3
"2646";5
"2647";3
"2648";1
"2649";1
"2650";1
"2651";3
"2652";1
"2653";5
"2654";3
"2655";5
"2656";3
"2657";3
"2658";2
"2659";5
"2660";5
"2661";3
"2662";5
"2663";5
"2664";5
"2665";5
"2666";5
"2667";5
"2668";2
"2669";5
"2670";4
"2671";5
"2672";5
"2673";3
"2674";3
"2675";5
"2676";5
"2677";5
"2678";5
"2679";5
"2680";1
"2681";5
"2682";5
"2683";3
"2684";5
"2685";5
"2686";3
"2687";5
"2688";6
"2689";6
"2690";1
"2691";6
"2692";6
"2693";4
"2694";4
"2695";1
"2696";1
"2697";1
"2698";4
"2699";1
"2700";6
"2701";6
"2702";1
"2703";6
"2704";1
"2705";1
"2706";1
"2707";4
"2708";1
"2709";4
"2710";4
"2711";1
"2712";6
"2713";1
"2714";6
"2715";6
"2716";4
"2717";6
"2718";6
"2719";1
"2720";1
"2721";1
"2722";1
"2723";1
"2724";6
"2725";6
"2726";1
"2727";5
"2728";6
"2729";6
"2730";6
"2731";3
"2732";3
"2733";3
"2734";3
"2735";3
"2736";3
"2737";1
"2738";4
"2739";3
"2740";5
"2741";1
"2742";5
"2743";5
"2744";5
"2745";1
"2746";3
"2747";3
"2748";3
"2749";3
"2750";3
"2751";3
"2752";1
"2753";5
"2754";6
"2755";5
"2756";5
"2757";3
"2758";5
"2759";5
"2760";3
"2761";4
"2762";5
"2763";4
"2764";3
"2765";3
"2766";3
"2767";3
"2768";3
"2769";5
"2770";3
"2771";3
"2772";5
"2773";3
"2774";3
"2775";6
"2776";1
"2777";3
"2778";1
"2779";3
"2780";4
"2781";3
"2782";1
"2783";1
"2784";3
"2785";1
"2786";1
"2787";3
"2788";1
"2789";3
"2790";3
"2791";1
"2792";5
"2793";5
"2794";5
"2795";5
"2796";5
"2797";5
"2798";4
"2799";5
"2800";4
"2801";4
"2802";1
"2803";3
"2804";3
"2805";5
"2806";6
"2807";3
"2808";3
"2809";5
"2810";3
"2811";5
"2812";3
"2813";3
"2814";3
"2815";5
"2816";3
"2817";3
"2818";1
"2819";1
"2820";3
"2821";5
"2822";3
"2823";3
"2824";3
"2825";3
"2826";3
"2827";6
"2828";3
"2829";3
"2830";3
"2831";5
"2832";5
"2833";2
"2834";5
"2835";3
"2836";5
"2837";5
"2838";5
"2839";5
"2840";5
"2841";5
"2842";5
"2843";2
"2844";5
"2845";5
"2846";0
"2847";6
"2848";0
"2849";6
"2850";6
"2851";0
"2852";0
"2853";0
"2854";4
"2855";0
"2856";1
"2857";0
"2858";0
"2859";4
"2860";4
"2861";1
"2862";0
"2863";0
"2864";0
"2865";4
"2866";4
"2867";1
"2868";1
"2869";1
"2870";1
"2871";6
"2872";1
"2873";0
"2874";0
"2875";0
"2876";6
"2877";0
"2878";5
"2879";6
"2880";6
"2881";1
"2882";1
"2883";4
"2884";0
"2885";1
"2886";4
"2887";0
"2888";4
"2889";0
"2890";0
"2891";4
"2892";4
"2893";4
"2894";0
"2895";4
"2896";4
"2897";1
"2898";1
"2899";1
"2900";6
"2901";0
"2902";1
"2903";0
"2904";6
"2905";0
"2906";1
"2907";0
"2908";3
"2909";3
"2910";3
"2911";3
"2912";3
"2913";3
"2914";3
"2915";3
"2916";3
"2917";3
"2918";2
"2919";3
"2920";5
"2921";5
"2922";3
"2923";3
"2924";3
"2925";1
"2926";2
"2927";2
"2928";2
"2929";2
"2930";0
"2931";0
"2932";4
"2933";2
"2934";6
"2935";6
"2936";1
"2937";1
"2938";2
"2939";6
"2940";2
"2941";1
"2942";3
"2943";3
"2944";3
"2945";3
"2946";3
"2947";5
"2948";3
"2949";3
"2950";3
"2951";5
"2952";3
"2953";3
"2954";3
"2955";5
"2956";5
"2957";5
"2958";3
"2959";2
"2960";3
"2961";3
"2962";3
"2963";2
"2964";2
"2965";1
"2966";2
"2967";2
"2968";1
"2969";4
"2970";2
"2971";6
"2972";6
"2973";6
"2974";6
"2975";2
"2976";6
"2977";1
"2978";6
"2979";6
"2980";5
"2981";4
"2982";3
"2983";4
"2984";5
"2985";6
"2986";3
"2987";3
"2988";4
"2989";4
"2990";5
"2991";5
"2992";4
"2993";4
"2994";4
"2995";4
"2996";5
"2997";5
"2998";6
"2999";6
"3000";5
"3001";1
"3002";3
"3003";5
"3004";3
"3005";3
"3006";3
"3007";5
"3008";4
"3009";6
"3010";6
"3011";6
"3012";2
"3013";6
"3014";6
"3015";6
"3016";6
"3017";5
"3018";6
"3019";6
"3020";6
"3021";4
"3022";6
"3023";1
"3024";6
"3025";6
"3026";6
"3027";6
"3028";1
"3029";1
"3030";1
"3031";3
"3032";3
"3033";1
"3034";1
"3035";4
"3036";1
"3037";1
"3038";1
"3039";1
"3040";4
"3041";1
"3042";1
"3043";1
"3044";1
"3045";1
"3046";6
"3047";6
"3048";1
"3049";1
"3050";3
"3051";1
"3052";4
"3053";6
"3054";1
"3055";4
"3056";3
"3057";3
"3058";6
"3059";3
"3060";6
"3061";1
"3062";1
"3063";6
"3064";6
"3065";1
"3066";1
"3067";4
"3068";4
"3069";1
"3070";1
"3071";4
"3072";3
"3073";3
"3074";5
"3075";1
"3076";3
"3077";3
"3078";1
"3079";4
"3080";5
"3081";1
"3082";2
"3083";3
"3084";6
"3085";2
"3086";2
"3087";5
"3088";2
"3089";2
"3090";2
"3091";2
"3092";5
"3093";5
"3094";4
"3095";4
"3096";6
"3097";1
"3098";6
"3099";6
"3100";3
"3101";1
"3102";2
"3103";3
"3104";6
"3105";1
"3106";1
"3107";4
"3108";4
"3109";4
"3110";6
"3111";6
"3112";4
"3113";6
"3114";6
"3115";6
"3116";4
"3117";6
"3118";4
"3119";4
"3120";4
"3121";6
"3122";6
"3123";4
"3124";6
"3125";6
"3126";4
"3127";6
"3128";4
"3129";4
"3130";6
"3131";2
"3132";4
"3133";4
"3134";6
"3135";6
"3136";6
"3137";4
"3138";6
"3139";6
"3140";6
"3141";6
"3142";6
"3143";6
"3144";6
"3145";6
"3146";6
"3147";6
"3148";6
"3149";6
"3150";6
"3151";1
"3152";6
"3153";6
"3154";6
"3155";6
"3156";6
"3157";6
"3158";4
"3159";6
"3160";6
"3161";6
"3162";6
"3163";6
"3164";6
"3165";6
"3166";3
"3167";3
"3168";4
"3169";6
"3170";3
"3171";3
"3172";3
"3173";3
"3174";3
"3175";2
"3176";3
"3177";3
"3178";5
"3179";3
"3180";2
"3181";2
"3182";2
"3183";3
"3184";2
"3185";2
"3186";2
"3187";3
"3188";3
"3189";5
"3190";3
"3191";4
"3192";2
"3193";3
"3194";3
"3195";5
"3196";3
"3197";0
"3198";3
"3199";1
"3200";2
"3201";2
"3202";5
"3203";3
"3204";2
"3205";5
"3206";2
"3207";2
"3208";3
"3209";5
"3210";2
"3211";5
"3212";2
"3213";2
"3214";2
"3215";2
"3216";2
"3217";6
"3218";6
"3219";6
"3220";3
"3221";6
"3222";2
"3223";2
"3224";6
"3225";1
"3226";2
"3227";2
"3228";3
"3229";3
"3230";1
"3231";1
"3232";1
"3233";2
"3234";1
"3235";1
"3236";1
"3237";1
"3238";2
"3239";1
"3240";4
"3241";6
"3242";1
"3243";5
"3244";1
"3245";3
"3246";3
"3247";3
"3248";4
"3249";3
"3250";1
"3251";5
"3252";4
"3253";4
"3254";6
"3255";6
"3256";4
"3257";5
"3258";6
"3259";2
"3260";4
"3261";1
"3262";1
"3263";4
"3264";6
"3265";5
"3266";6
"3267";1
"3268";1
"3269";1
"3270";1
"3271";1
"3272";5
"3273";6
"3274";1
"3275";1
"3276";6
"3277";6
"3278";3
"3279";1
"3280";1
"3281";4
"3282";6
"3283";6
"3284";3
"3285";1
"3286";1
"3287";6
"3288";5
"3289";4
"3290";1
"3291";1
"3292";1
"3293";5
"3294";1
"3295";6
"3296";1
"3297";6
"3298";3
"3299";1
"3300";3
"3301";1
"3302";3
"3303";3
"3304";5
"3305";5
"3306";2
"3307";1
"3308";6
"3309";1
"3310";6
"3311";6
"3312";1
"3313";6
"3314";6
"3315";1
"3316";6
"3317";6
"3318";6
"3319";1
"3320";1
"3321";1
"3322";5
"3323";1
"3324";4
"3325";5
"3326";1
"3327";3
"3328";1
"3329";1
"3330";1
"3331";1
"3332";6
"3333";1
"3334";6
"3335";2
"3336";2
"3337";2
"3338";2
"3339";2
"3340";2
"3341";5
"3342";5
"3343";5
"3344";5
"3345";1
"3346";2
"3347";3
"3348";2
"3349";5
"3350";2
"3351";5
"3352";2
"3353";2
"3354";5
"3355";5
"3356";5
"3357";5
"3358";5
"3359";5
"3360";5
"3361";5
"3362";2
"3363";5
"3364";5
"3365";5
"3366";6
"3367";2
"3368";2
"3369";2
"3370";5
"3371";5
"3372";5
"3373";2
"3374";5
"3375";2
"3376";3
"3377";2
"3378";3
"3379";3
"3380";2
"3381";5
"3382";3
"3383";2
"3384";2
"3385";2
"3386";2
"3387";2
"3388";1
"3389";1
"3390";2
"3391";1
"3392";1
"3393";1
"3394";1
"3395";1
"3396";2
"3397";1
"3398";1
"3399";2
"3400";1
"3401";1
"3402";3
"3403";1
"3404";1
"3405";1
"3406";1
"3407";2
"3408";6
"3409";2
"3410";1
"3411";6
"3412";6
"3413";6
"3414";2
"3415";6
"3416";6
"3417";6
"3418";6
"3419";6
"3420";6
"3421";6
"3422";1
"3423";1
"3424";6
"3425";6
"3426";3
"3427";6
"3428";6
"3429";6
"3430";4
"3431";2
"3432";2
"3433";2
"3434";2
"3435";2
"3436";2
"3437";2
"3438";5
"3439";2
"3440";4
"3441";1
"3442";3
"3443";3
"3444";3
"3445";5
"3446";5
"3447";5
"3448";5
"3449";3
"3450";2
"3451";2
"3452";3
"3453";2
"3454";3
"3455";5
"3456";2
"3457";2
"3458";3
"3459";3
"3460";5
"3461";3
"3462";3
"3463";5
"3464";5
"3465";3
"3466";5
"3467";5
"3468";3
"3469";5
"3470";5
"3471";5
"3472";5
"3473";5
"3474";5
"3475";4
"3476";4
"3477";5
"3478";3
"3479";2
"3480";5
"3481";5
"3482";5
"3483";3
"3484";5
"3485";5
"3486";5
"3487";3
"3488";5
"3489";2
"3490";2
"3491";2
"3492";2
"3493";2
"3494";2
"3495";2
"3496";2
"3497";2
"3498";2
"3499";4
"3500";4
"3501";2
"3502";2
"3503";2
"3504";6
"3505";6
"3506";2
"3507";6
"3508";2
"3509";6
"3510";6
"3511";2
"3512";2
"3513";2
"3514";2
"3515";2
"3516";2
"3517";2
"3518";2
"3519";2
"3520";2
"3521";2
"3522";6
"3523";5
"3524";7
"3525";7
"3526";7
"3527";7
"3528";7
"3529";7
"3530";3
"3531";3
"3532";6
"3533";1
"3534";4
"3535";3
"3536";3
"3537";3
"3538";1
"3539";3
"3540";1
"3541";3
"3542";1
"3543";1
"3544";6
"3545";1
"3546";2
"3547";6
"3548";2
"3549";5
"3550";0
"3551";1
"3552";6
"3553";1
"3554";2
"3555";6
"3556";2
"3557";6
"3558";1
"3559";2
"3560";2
"3561";2
"3562";5
"3563";3
"3564";4
"3565";1
"3566";1
"3567";0
"3568";1
"3569";1
"3570";2
"3571";1
"3572";1
"3573";1
"3574";1
"3575";1
"3576";2
"3577";0
"3578";2
"3579";2
"3580";2
"3581";2
"3582";3
"3583";3
"3584";2
"3585";2
"3586";2
"3587";5
"3588";2
"3589";3
"3590";3
"3591";5
"3592";2
"3593";2
"3594";5
"3595";3
"3596";2
"3597";3
"3598";3
"3599";2
"3600";3
"3601";2
"3602";1
"3603";2
"3604";2
"3605";5
"3606";2
"3607";2
"3608";2
"3609";3
"3610";3
"3611";3
"3612";3
"3613";3
"3614";2
"3615";3
"3616";3
"3617";5
"3618";5
"3619";5
"3620";3
"3621";3
"3622";3
"3623";3
"3624";3
"3625";5
"3626";3
"3627";3
"3628";3
"3629";3
"3630";3
"3631";6
"3632";3
"3633";3
"3634";3
"3635";6
"3636";3
"3637";5
"3638";5
"3639";3
"3640";5
"3641";3
"3642";5
"3643";5
"3644";5
"3645";3
"3646";3
"3647";5
"3648";3
"3649";5
"3650";5
"3651";5
"3652";5
"3653";5
"3654";5
"3655";1
"3656";5
"3657";4
"3658";5
"3659";4
"3660";3
"3661";5
"3662";5
"3663";5
"3664";5
"3665";5
"3666";5
"3667";5
"3668";3
"3669";3
"3670";3
"3671";3
"3672";3
"3673";3
"3674";5
"3675";4
"3676";7
"3677";7
"3678";4
"3679";1
"3680";4
"3681";3
"3682";7
"3683";2
"3684";3
"3685";2
"3686";2
"3687";5
"3688";2
"3689";5
"3690";6
"3691";5
"3692";2
"3693";2
"3694";5
"3695";5
"3696";5
"3697";5
"3698";2
"3699";2
"3700";2
"3701";4
"3702";2
"3703";2
"3704";2
"3705";2
"3706";2
"3707";2
"3708";2
"3709";2
"3710";2
"3711";1
"3712";2
"3713";2
"3714";2
"3715";2
"3716";2
"3717";5
"3718";2
"3719";2
"3720";2
"3721";5
"3722";2
"3723";2
"3724";2
"3725";2
"3726";2
"3727";2
"3728";2
"3729";2
"3730";2
"3731";2
"3732";5
"3733";5
"3734";5
"3735";5
"3736";5
"3737";5
"3738";5
"3739";5
"3740";5
"3741";5
"3742";5
"3743";5
"3744";2
"3745";2
"3746";5
"3747";2
"3748";5
"3749";5
"3750";2
"3751";4
"3752";4
"3753";4
"3754";5
"3755";2
"3756";2
"3757";2
"3758";2
"3759";5
"3760";5
"3761";5
"3762";5
"3763";5
"3764";5
"3765";4
"3766";2
"3767";4
"3768";3
"3769";1
"3770";5
"3771";5
"3772";5
"3773";5
"3774";5
"3775";5
"3776";5
"3777";6
"3778";5
"3779";5
"3780";5
"3781";5
"3782";5
"3783";5
"3784";5
"3785";5
"3786";6
"3787";5
"3788";5
"3789";5
"3790";5
"3791";6
"3792";3
"3793";4
"3794";5
"3795";4
"3796";6
"3797";6
"3798";3
"3799";5
"3800";5
"3801";5
"3802";5
"3803";5
"3804";5
"3805";4
"3806";2
"3807";2
"3808";2
"3809";2
"3810";2
"3811";2
"3812";2
"3813";6
"3814";6
"3815";1
"3816";6
"3817";2
"3818";2
"3819";2
"3820";2
"3821";6
"3822";2
"3823";1
"3824";2
"3825";2
"3826";2
"3827";4
"3828";4
"3829";2
"3830";2
"3831";6
"3832";2
"3833";2
"3834";2
"3835";2
"3836";2
"3837";6
"3838";2
"3839";2
"3840";6
"3841";1
"3842";4
"3843";2
"3844";2
"3845";4
"3846";1
"3847";6
"3848";4
"3849";6
"3850";6
"3851";6
"3852";6
"3853";6
"3854";6
"3855";5
"3856";3
"3857";6
"3858";3
"3859";3
"3860";6
"3861";6
"3862";6
"3863";3
"3864";6
"3865";1
"3866";2
"3867";1
"3868";3
"3869";2
"3870";1
"3871";6
"3872";6
"3873";6
"3874";6
"3875";6
"3876";1
"3877";1
"3878";6
"3879";6
"3880";6
"3881";6
"3882";6
"3883";6
"3884";6
"3885";1
"3886";6
"3887";6
"3888";6
"3889";1
"3890";4
"3891";1
"3892";1
"3893";1
"3894";3
"3895";3
"3896";1
"3897";3
"3898";3
"3899";3
"3900";3
"3901";4
"3902";6
"3903";3
"3904";3
"3905";0
"3906";1
"3907";0
"3908";1
"3909";4
"3910";4
"3911";6
"3912";4
"3913";4
"3914";1
"3915";4
"3916";4
"3917";1
"3918";4
"3919";4
"3920";1
"3921";4
"3922";3
"3923";4
"3924";6
"3925";6
"3926";4
"3927";4
"3928";0
"3929";0
"3930";4
"3931";6
"3932";5
"3933";4
"3934";3
"3935";0
"3936";1
"3937";1
"3938";4
"3939";6
"3940";1
"3941";4
"3942";1
"3943";2
"3944";2
"3945";6
"3946";1
"3947";6
"3948";1
"3949";4
"3950";1
"3951";1
"3952";0
"3953";4
"3954";4
"3955";4
"3956";6
"3957";1
"3958";1
"3959";1
"3960";1
"3961";1
"3962";1
"3963";1
"3964";1
"3965";1
"3966";4
"3967";1
"3968";1
"3969";1
"3970";1
"3971";1
"3972";4
"3973";4
"3974";1
"3975";1
"3976";1
"3977";1
"3978";1
"3979";1
"3980";1
"3981";1
"3982";1
"3983";4
"3984";1
"3985";4
"3986";1
"3987";6
"3988";6
"3989";6
"3990";1
"3991";4
"3992";4
"3993";1
"3994";1
"3995";1
"3996";1
"3997";1
"3998";1
"3999";6
"4000";1
"4001";1
"4002";1
"4003";1
"4004";1
"4005";4
"4006";1
"4007";1
"4008";1
"4009";1
"4010";1
"4011";1
"4012";1
"4013";1
"4014";1
"4015";1
"4016";1
"4017";1
"4018";1
"4019";1
"4020";1
"4021";4
"4022";4
"4023";1
"4024";4
"4025";4
"4026";1
"4027";1
"4028";1
"4029";1
"4030";1
"4031";1
"4032";4
"4033";1
"4034";1
"4035";5
"4036";1
"4037";1
"4038";4
"4039";3
"4040";1
"4041";3
"4042";3
"4043";0
"4044";1
"4045";1
"4046";1
"4047";1
"4048";0
"4049";3
"4050";3
"4051";2
"4052";3
"4053";3
"4054";2
"4055";2
"4056";3
"4057";2
"4058";2
"4059";2
"4060";6
"4061";2
"4062";2
"4063";2
"4064";2
"4065";2
"4066";2
"4067";2
"4068";2
"4069";2
"4070";2
"4071";2
"4072";2
"4073";2
"4074";6
"4075";2
"4076";3
"4077";2
"4078";6
"4079";6
"4080";6
"4081";6
"4082";0
"4083";1
"4084";3
"4085";2
"4086";2
"4087";6
"4088";6
"4089";1
"4090";3
"4091";3
"4092";5
"4093";3
"4094";2
"4095";4
"4096";2
"4097";4
"4098";2
"4099";6
"4100";2
"4101";2
"4102";3
"4103";3
"4104";3
"4105";5
"4106";3
"4107";3
"4108";3
"4109";3
"4110";1
"4111";5
"4112";3
"4113";3
"4114";3
"4115";3
"4116";1
"4117";1
"4118";1
"4119";5
"4120";1
"4121";1
"4122";5
"4123";1
"4124";1
"4125";1
"4126";1
"4127";1
"4128";6
"4129";6
"4130";4
"4131";5
"4132";6
"4133";2
"4134";5
"4135";3
"4136";3
"4137";5
"4138";5
"4139";1
"4140";3
"4141";1
"4142";1
"4143";5
"4144";4
"4145";6
"4146";5
"4147";5
"4148";5
"4149";2
"4150";5
"4151";5
"4152";6
"4153";6
"4154";6
"4155";3
"4156";2
"4157";2
"4158";2
"4159";2
"4160";3
"4161";1
"4162";2
"4163";2
"4164";2
"4165";2
"4166";4
"4167";1
"4168";2
"4169";2
"4170";2
"4171";6
"4172";6
"4173";6
"4174";2
"4175";6
"4176";2
"4177";2
"4178";2
"4179";6
"4180";2
"4181";4
"4182";6
"4183";6
"4184";2
"4185";2
"4186";2
"4187";2
"4188";2
"4189";1
"4190";2
"4191";5
"4192";1
"4193";4
"4194";6
"4195";4
"4196";1
"4197";3
"4198";4
"4199";3
"4200";1
"4201";5
"4202";1
"4203";1
"4204";6
"4205";0
"4206";2
"4207";3
"4208";2
"4209";4
"4210";1
"4211";5
"4212";1
"4213";1
"4214";6
"4215";5
"4216";5
"4217";1
"4218";4
"4219";3
"4220";3
"4221";1
"4222";1
"4223";1
"4224";1
"4225";1
"4226";1
"4227";1
"4228";1
"4229";4
"4230";3
"4231";6
"4232";6
"4233";6
"4234";1
"4235";1
"4236";3
"4237";1
"4238";6
"4239";1
"4240";6
"4241";3
"4242";1
"4243";1
"4244";7
"4245";7
"4246";7
"4247";7
"4248";7
"4249";7
"4250";7
"4251";7
"4252";7
"4253";7
"4254";7
"4255";7
"4256";7
"4257";7
"4258";7
"4259";7
"4260";7
"4261";7
"4262";7
"4263";7
"4264";7
"4265";7
"4266";7
"4267";7
"4268";7
"4269";7
"4270";7
"4271";7
"4272";7
"4273";7
"4274";5
"4275";5
"4276";5
"4277";5
"4278";5
"4279";5
"4280";5
"4281";5
"4282";5
"4283";5
"4284";5
"4285";4
"4286";5
"4287";5
"4288";5
"4289";5
"4290";5
"4291";3
"4292";3
"4293";3
"4294";6
"4295";3
"4296";3
"4297";3
"4298";3
"4299";1
"4300";4
"4301";2
"4302";3
"4303";4
"4304";3
"4305";3
"4306";1
"4307";3
"4308";3
"4309";3
"4310";3
"4311";4
"4312";1
"4313";3
"4314";1
"4315";4
"4316";1
"4317";3
"4318";2
"4319";1
"4320";1
"4321";1
"4322";1
"4323";1
"4324";3
"4325";1
"4326";1
"4327";1
"4328";3
"4329";3
"4330";3
"4331";5
"4332";5
"4333";3
"4334";2
"4335";2
"4336";3
"4337";3
"4338";3
"4339";3
"4340";3
"4341";3
"4342";1
"4343";1
"4344";1
"4345";1
"4346";3
"4347";1
"4348";1
"4349";1
"4350";1
"4351";1
"4352";3
"4353";1
"4354";5
"4355";3
"4356";3
"4357";3
"4358";3
"4359";3
"4360";1
"4361";3
"4362";1
"4363";3
"4364";3
"4365";3
"4366";1
"4367";3
"4368";3
"4369";3
"4370";1
"4371";2
"4372";2
"4373";2
"4374";2
"4375";2
"4376";2
"4377";2
"4378";2
"4379";1
"4380";1
"4381";1
"4382";1
"4383";5
"4384";1
"4385";1
"4386";3
"4387";1
"4388";1
"4389";1
"4390";1
"4391";2
"4392";4
"4393";4
"4394";1
"4395";6
"4396";1
"4397";1
"4398";1
"4399";0
"4400";0
"4401";0
"4402";0
"4403";6
"4404";1
"4405";0
"4406";0
"4407";0
"4408";6
"4409";1
"4410";1
"4411";1
"4412";0
"4413";5
"4414";6
"4415";6
"4416";1
"4417";1
"4418";4
"4419";1
"4420";3
"4421";5
"4422";3
"4423";5
"4424";5
"4425";5
"4426";5
"4427";5
"4428";5
"4429";3
"4430";1
"4431";2
"4432";5
"4433";3
"4434";3
"4435";3
"4436";3
"4437";2
"4438";3
"4439";2
"4440";3
"4441";3
"4442";3
"4443";2
"4444";2
"4445";3
"4446";3
"4447";2
"4448";3
"4449";2
"4450";3
"4451";3
"4452";3
"4453";3
"4454";3
"4455";3
"4456";3
"4457";3
"4458";3
"4459";3
"4460";1
"4461";3
"4462";3
"4463";3
"4464";3
"4465";3
"4466";3
"4467";5
"4468";0
"4469";1
"4470";0
"4471";7
"4472";6
"4473";1
"4474";1
"4475";6
"4476";6
"4477";0
"4478";1
"4479";6
"4480";6
"4481";1
"4482";1
"4483";1
"4484";6
"4485";1
"4486";1
"4487";1
"4488";1
"4489";0
"4490";3
"4491";6
"4492";6
"4493";1
"4494";6
"4495";1
"4496";5
"4497";2
"4498";5
"4499";4
"4500";5
"4501";5
"4502";4
"4503";5
"4504";4
"4505";4
"4506";4
"4507";3
"4508";4
"4509";1
"4510";3
"4511";3
"4512";3
"4513";3
"4514";3
"4515";3
"4516";6
"4517";3
"4518";3
"4519";3
"4520";3
"4521";3
"4522";4
"4523";6
"4524";6
"4525";6
"4526";4
"4527";6
"4528";4
"4529";0
"4530";6
"4531";3
"4532";3
"4533";3
"4534";3
"4535";2
"4536";1
"4537";6
"4538";4
"4539";6
"4540";4
"4541";4
"4542";6
"4543";1
"4544";6
"4545";2
"4546";2
"4547";2
"4548";2
"4549";2
"4550";6
"4551";6
"4552";0
"4553";4
"4554";4
"4555";0
"4556";4
"4557";4
"4558";0
"4559";0
"4560";0
"4561";4
"4562";4
"4563";4
"4564";3
"4565";4
"4566";1
"4567";6
"4568";4
"4569";1
"4570";3
"4571";1
"4572";4
"4573";1
"4574";6
"4575";0
"4576";0
"4577";4
"4578";0
"4579";1
"4580";1
"4581";1
"4582";1
"4583";1
"4584";0
"4585";1
"4586";4
"4587";4
"4588";2
"4589";2
"4590";3
"4591";3
"4592";4
"4593";2
"4594";1
"4595";2
"4596";2
"4597";3
"4598";2
"4599";3
"4600";2
"4601";2
"4602";2
"4603";3
"4604";3
"4605";3
"4606";3
"4607";3
"4608";3
"4609";4
"4610";3
"4611";2
"4612";1
"4613";2
"4614";2
"4615";4
"4616";1
"4617";3
"4618";3
"4619";1
"4620";4
"4621";1
"4622";4
"4623";3
"4624";3
"4625";1
"4626";4
"4627";4
"4628";6
"4629";6
"4630";6
"4631";6
"4632";6
"4633";4
"4634";3
"4635";1
"4636";1
"4637";1
"4638";1
"4639";6
"4640";4
"4641";6
"4642";4
"4643";4
"4644";6
"4645";6
"4646";4
"4647";4
"4648";1
"4649";4
"4650";6
"4651";6
"4652";6
"4653";6
"4654";6
"4655";1
"4656";6
"4657";6
"4658";1
"4659";1
"4660";4
"4661";4
"4662";4
"4663";1
"4664";1
"4665";4
"4666";4
"4667";1
"4668";6
"4669";1
"4670";4
"4671";4
"4672";6
"4673";4
"4674";6
"4675";3
"4676";1
"4677";1
"4678";1
"4679";6
"4680";1
"4681";6
"4682";6
"4683";6
"4684";6
"4685";4
"4686";6
"4687";4
"4688";6
"4689";4
"4690";6
"4691";4
"4692";6
"4693";6
"4694";1
"4695";1
"4696";1
"4697";0
"4698";4
"4699";1
"4700";1
"4701";4
"4702";1
"4703";1
"4704";1
"4705";1
"4706";1
"4707";4
"4708";4
"4709";1
"4710";1
"4711";3
"4712";3
"4713";3
"4714";3
"4715";3
"4716";5
"4717";2
"4718";3
"4719";6
"4720";3
"4721";3
"4722";3
"4723";5
"4724";5
"4725";5
"4726";5
"4727";4
"4728";5
"4729";4
"4730";5
"4731";5
"4732";5
"4733";5
"4734";3
"4735";3
"4736";3
"4737";6
"4738";3
"4739";2
"4740";3
"4741";3
"4742";5
"4743";2
"4744";2
"4745";3
"4746";3
"4747";5
"4748";4
"4749";5
"4750";5
"4751";5
"4752";5
"4753";5
"4754";5
"4755";5
"4756";5
"4757";5
"4758";3
"4759";5
"4760";5
"4761";2
"4762";5
"4763";4
"4764";4
"4765";5
"4766";2
"4767";2
"4768";2
"4769";2
"4770";2
"4771";2
"4772";6
"4773";5
"4774";2
"4775";2
"4776";4
"4777";4
"4778";4
"4779";5
"4780";5
"4781";6
"4782";4
"4783";0
"4784";0
"4785";0
"4786";6
"4787";0
"4788";1
"4789";0
"4790";0
"4791";1
"4792";1
"4793";0
"4794";0
"4795";0
"4796";0
"4797";0
"4798";0
"4799";0
"4800";0
"4801";0
"4802";0
"4803";0
"4804";0
"4805";6
"4806";6
"4807";6
"4808";1
"4809";1
"4810";6
"4811";1
"4812";1
"4813";1
"4814";6
"4815";6
"4816";4
"4817";6
"4818";6
"4819";6
"4820";6
"4821";2
"4822";2
"4823";6
"4824";6
"4825";6
"4826";6
"4827";1
"4828";1
"4829";6
