"";"x"
"2498";2
"2499";2
"2500";2
"2501";2
"2502";2
"2503";0
"2504";0
"2505";0
"2506";0
"2507";0
"2508";0
"2509";0
"2510";0
"2511";0
"2512";0
"2513";0
"2514";0
"2515";0
"2516";0
"2517";0
"2518";0
"2519";0
"2520";0
"2521";0
"2522";4
"2523";4
"2524";4
"2525";4
"2526";3
"2527";4
"2528";4
"2529";4
"2530";3
"2531";4
"2532";4
"2533";3
"2534";4
"2535";4
"2536";4
"2537";4
"2538";4
"2539";4
"2540";4
"2541";4
"2542";3
"2543";2
"2544";2
